name,arbor_id,stype,arbor_order,LD,ptype
18867_4330_x29413_y7746,1,SSp-m,0,0,CTX_ET
18453_3492_x29357_y9198,0,SSp-m,1,1,CTX_IT
18453_3492_x29357_y9198,1,SSp-m,0,1,CTX_IT
18868_3781_x6715_y11703,0,SSp-m,1,1,CTX_ET
18868_3781_x6715_y11703,1,SSp-m,0,0,CTX_ET
18453_3579_x30397_y10103,0,SSp-m,1,1,CTX_IT
18453_3579_x30397_y10103,1,SSp-m,0,1,CTX_IT
18869_3857_x22137_y7268,0,SSp-m,1,1,CTX_ET
18869_3857_x22137_y7268,1,SSp-m,0,0,CTX_ET
191812_3494_x7001_y8336,0,SSp-m,0,0,CTX_IT
191812_3494_x7001_y8336,1,SSp-m,1,1,CTX_IT
18867_3832_x10338_y8748,0,SSp-m,1,1,CTX_ET
18867_3832_x10338_y8748,1,SSp-m,0,0,CTX_ET
18867_4302_x30805_y9233,0,SSp-m,1,1,CTX_ET
18867_4302_x30805_y9233,1,SSp-m,0,0,CTX_ET
18453_3326_x29413_y10076,0,SSp-m,1,1,CTX_IT
18453_3326_x29413_y10076,1,SSp-m,0,1,CTX_IT
18869_3590_x6132_y6798,0,SSp-m,1,1,CTX_ET
18869_3590_x6132_y6798,1,SSp-m,0,0,CTX_ET
18869_4050_x21764_y6239,0,SSp-m,1,1,CTX_ET
18869_4050_x21764_y6239,1,SSp-m,0,0,CTX_ET
18867_3383_x10177_y11497,0,SSp-m,1,0,CTX_ET
18867_3383_x10177_y11497,1,SSp-m,0,0,CTX_ET
18869_3482_x7077_y5660,0,SSp-m,1,1,CTX_ET
18869_3482_x7077_y5660,1,SSp-m,0,0,CTX_ET
18867_3855_x11412_y8044,0,SSp-m,1,1,CTX_ET
18867_3855_x11412_y8044,1,SSp-m,0,0,CTX_ET
18868_3389_x28317_y9872,0,SSp-m,1,1,CTX_ET
18868_3389_x28317_y9872,1,SSp-m,0,0,CTX_ET
191812_4003_x5886_y22658,0,SSp-m,0,0,CTX_IT
191812_4003_x5886_y22658,1,SSp-m,1,0,CTX_IT
18868_3547_x28065_y9077,0,SSp-m,1,1,CTX_ET
18868_3547_x28065_y9077,1,SSp-m,0,0,CTX_ET
18868_3783_x28846_y9268,0,SSp-m,1,1,CTX_ET
18868_3783_x28846_y9268,1,SSp-m,0,1,CTX_ET
18867_4216_x9933_y8365,0,SSp-m,1,0,CTX_ET
18867_4216_x9933_y8365,1,SSp-m,0,0,CTX_ET
18455_00042,0,LGd,0,1,TH_core
17545_00092,0,LGd,0,1,TH_core
18463_00018,0,LGd,0,1,TH_core
17302_00048,0,LGd,0,1,TH_core
17302_00120,0,LGd,0,1,TH_core
18465_00116,0,LGd,0,1,TH_core
18458_00051,0,LGd,0,1,TH_core
17302_00041,0,LGd,0,1,TH_core
18463_00001,0,LGd,0,1,TH_core
18465_00117,0,LGd,0,0,TH_core
17302_00117,0,LGd,0,0,TH_core
18458_00050,0,LGd,0,1,TH_core
18455_00017,0,LGd,0,1,TH_core
17545_00174,0,LGd,0,1,TH_core
17302_00040,0,LGd,0,1,TH_core
18454_01050,0,LGd,0,1,TH_core
18458_00049,0,LGd,0,1,TH_core
18455_00043,0,LGd,0,1,TH_core
17302_00066,0,LGd,0,1,TH_core
17545_00093,0,LGd,0,1,TH_core
17302_00121,0,LGd,0,1,TH_core
17302_00049,0,LGd,0,1,TH_core
17545_00088,0,LGd,0,1,TH_core
18465_00115,0,LGd,0,1,TH_core
18465_00148,0,LGd,0,0,TH_core
17545_00091,0,LGd,0,0,TH_core
18465_00141,0,LGd,0,0,TH_core
17302_00039,0,LGd,0,1,TH_core
17302_00080,0,LGd,0,1,TH_core
18458_00302,0,LGd,0,1,TH_core
18458_00236,0,LGd,0,0,TH_core
18463_00057,0,LGd,0,1,TH_core
18458_00244,0,LGd,0,1,TH_core
18465_00140,0,LGd,0,1,TH_core
18458_00053,0,LGd,0,1,TH_core
18465_00114,0,LGd,0,0,TH_core
18454_01021,0,LGd,0,1,TH_core
18458_00267,0,LGd,0,1,TH_core
18463_00016,0,LGd,0,1,TH_core
18458_00101,0,LGd,0,1,TH_core
18458_00069,0,LGd,0,1,TH_core
18465_00056,0,LGd,0,0,TH_core
18458_00056,0,LGd,0,1,TH_core
18465_00111,0,LGd,0,1,TH_core
18455_00018,0,LGd,0,1,TH_core
18464_00031,0,LGd,0,1,TH_core
18454_01127,0,LGd,0,1,TH_core
17302_00118,0,LGd,0,1,TH_core
18465_00070,0,LGd,0,1,TH_core
17545_00095,0,LGd,0,1,TH_core
18454_00059,0,LGd,0,1,TH_core
18455_00045,0,LGd,0,1,TH_core
18458_00241,0,LGd,0,0,TH_core
18465_00136,0,LGd,0,1,TH_core
17302_00119,0,LGd,0,1,TH_core
18465_00109,0,LGd,0,1,TH_core
18465_00119,0,LGd,0,1,TH_core
17545_00094,0,LGd,0,1,TH_core
18455_00044,0,LGd,0,1,TH_core
18458_00250,0,LGd,0,1,TH_core
17545_00173,0,LGd,0,1,TH_core
18465_00057,0,LGd,0,1,TH_core
18458_00057,0,LGd,0,1,TH_core
18458_00249,0,LGd,0,1,TH_core
18462_00024,0,LGd,0,1,TH_core
18465_00110,0,LGd,0,1,TH_core
18458_00242,0,LGd,0,1,TH_core
18455_00046,0,LGd,0,1,TH_core
18458_00102,0,LGd,0,1,TH_core
18458_00264,0,LGd,0,1,TH_core
18463_00015,0,LGd,0,1,TH_core
18462_00054,0,LGd,0,1,TH_core
18465_00112,0,LGd,0,1,TH_core
18458_00239,0,LGd,0,1,TH_core
17545_00170,0,LGd,0,1,TH_core
18465_00113,0,LGd,0,1,TH_core
17545_00179,0,LGd,0,1,TH_core
18458_00086,0,LGd,0,1,TH_core
18869_4912_x19648_y8510,0,RT,1,0,nan
18869_4912_x19648_y8510,1,RT,0,0,nan
18869_4384_x15799_y10704,0,RT,0,0,nan
18869_4384_x15799_y10704,1,RT,1,1,nan
18869_4786_x18238_y10268,0,RT,0,1,nan
18869_4786_x18238_y10268,1,RT,1,1,nan
18869_4848_x18620_y8132,0,RT,1,0,nan
18869_4848_x18620_y8132,1,RT,0,0,nan
18869_4693_x19236_y9148,0,RT,1,1,nan
18869_4693_x19236_y9148,1,RT,0,0,nan
18868_4523_x15124_y15767,0,RT,0,0,nan
18868_4523_x15124_y15767,1,RT,1,0,nan
18869_4419_x16667_y10498,0,RT,0,1,nan
18869_4419_x16667_y10498,1,RT,1,1,nan
18869_4457_x17404_y9449,0,RT,1,1,nan
18869_4457_x17404_y9449,1,RT,0,0,nan
18867_4677_x24410_y14710,0,RT,1,1,nan
18867_4677_x24410_y14710,1,RT,0,1,nan
18867_5083_x14145_y15212,0,RT,1,1,nan
18867_5083_x14145_y15212,1,RT,0,0,nan
18867_4926_x25796_y14504,0,RT,1,1,nan
18867_4926_x25796_y14504,1,RT,0,0,nan
18869_5150_x8933_y7652,0,RT,0,1,nan
18869_5150_x8933_y7652,1,RT,1,1,nan
18868_4634_x13823_y16687,0,RT,1,1,nan
18868_4634_x13823_y16687,1,RT,0,1,nan
18867_5082_x26232_y14941,0,RT,1,1,nan
18867_5082_x26232_y14941,1,RT,0,1,nan
18869_4268_x10899_y9077,0,RT,0,0,nan
18869_4268_x10899_y9077,1,RT,1,0,nan
18869_5126_x8617_y7685,0,RT,1,1,nan
18869_5126_x8617_y7685,1,RT,0,0,nan
18868_4757_x15158_y16995,0,RT,0,1,nan
18868_4757_x15158_y16995,1,RT,1,1,nan
18867_4789_x23709_y15765,0,RT,1,1,nan
18867_4789_x23709_y15765,1,RT,0,0,nan
18867_4874_x16831_y16618,0,RT,1,1,nan
18867_4874_x16831_y16618,1,RT,0,1,nan
18869_00028,0,RT,0,0,nan
18869_00028,1,RT,1,1,nan
18869_4787_x8961_y9647,0,RT,1,1,nan
18869_4787_x8961_y9647,1,RT,0,1,nan
18869_4662_x10221_y8547,0,RT,0,1,nan
18869_4662_x10221_y8547,1,RT,1,1,nan
18869_4727_x9851_y8415,0,RT,1,0,nan
18869_4727_x9851_y8415,1,RT,0,0,nan
18869_00024,0,RT,1,1,nan
18869_00024,1,RT,0,0,nan
18869_4453_x9586_y8809,0,RT,0,1,nan
18869_4453_x9586_y8809,1,RT,1,1,nan
18869_4571_x10055_y8359,0,RT,1,0,nan
18869_4571_x10055_y8359,1,RT,0,0,nan
18869_4841_x18666_y8144,0,RT,1,0,nan
18869_4841_x18666_y8144,1,RT,0,0,nan
18868_4818_x14513_y17030,0,RT,1,1,nan
18868_4818_x14513_y17030,1,RT,0,1,nan
18868_4706_x15828_y16760,0,RT,0,0,nan
18868_4706_x15828_y16760,1,RT,1,1,nan
18867_4817_x16327_y15739,0,RT,1,1,nan
18867_4817_x16327_y15739,1,RT,0,0,nan
18868_4693_x13797_y16937,0,RT,0,1,nan
18868_4693_x13797_y16937,1,RT,1,1,nan
18868_4648_x14941_y16268,0,RT,1,1,nan
18868_4648_x14941_y16268,1,RT,0,1,nan
18869_4890_x8926_y9583,0,RT,0,1,nan
18869_4890_x8926_y9583,1,RT,1,1,nan
18867_4621_x24147_y14734,0,RT,0,1,nan
18867_4621_x24147_y14734,1,RT,1,1,nan
18453_2190_x23739_y8507,0,MOs,0,1,CTX_IT
18453_2190_x23739_y8507,1,MOs,1,1,CTX_IT
18047_3132_x24052_y12385,0,MOs,0,1,CTX_ET
18047_3132_x24052_y12385,1,MOs,1,1,CTX_ET
18453_2428_x13810_y8197,0,MOs,0,1,CTX_IT
18453_2428_x13810_y8197,1,MOs,1,1,CTX_IT
182724_2333_x7081_y21185,0,MOs,1,1,CTX_ET
182724_2333_x7081_y21185,1,MOs,0,0,CTX_ET
182724_2238_x7096_y20268,0,MOs,1,1,CTX_ET
182724_2238_x7096_y20268,1,MOs,0,0,CTX_ET
18461_2985_x10744_y3095,0,MOs,0,0,CTX_IT
18461_2985_x10744_y3095,1,MOs,1,1,CTX_IT
18453_1641_x24165_y10580,0,MOs,1,1,CTX_IT
18453_1641_x24165_y10580,1,MOs,0,1,CTX_IT
18453_2991_x13607_y7348,0,MOs,1,1,CTX_IT
18453_2991_x13607_y7348,1,MOs,0,1,CTX_IT
182724_2494_x6419_y20983,0,MOs,1,0,CTX_ET
182724_2494_x6419_y20983,1,MOs,0,0,CTX_ET
191812_3176_x5144_y19229,0,MOs,0,0,CTX_IT
191812_3176_x5144_y19229,1,MOs,1,1,CTX_IT
18864_4267_x2794_y21031,0,MOs,0,0,CTX_IT
18864_4267_x2794_y21031,1,MOs,1,1,CTX_IT
18470_3582_x22459_y29708,0,MOs,1,1,CTX_ET
18470_3582_x22459_y29708,1,MOs,0,0,CTX_ET
182724_2926_x5279_y13761,0,MOs,1,1,CTX_ET
182724_2926_x5279_y13761,1,MOs,0,0,CTX_ET
18453_2632_x11687_y8383,0,MOs,0,1,CTX_IT
18453_2632_x11687_y8383,1,MOs,1,1,CTX_IT
18864_3248_x2473_y15212,0,MOs,0,0,CTX_IT
18864_3248_x2473_y15212,1,MOs,1,1,CTX_IT
18047_4141_x14168_y9063,0,MOs,0,1,CTX_ET
18047_4141_x14168_y9063,1,MOs,1,1,CTX_ET
18453_3516_x21006_y6048,0,MOs,1,1,CTX_IT
18453_3516_x21006_y6048,1,MOs,0,1,CTX_IT
191812_3727_x4996_y18685,0,MOs,1,1,CTX_IT
191812_3727_x4996_y18685,1,MOs,0,0,CTX_IT
191807_2729_x3750_y9965,0,MOs,0,0,CTX_ET
191807_2729_x3750_y9965,1,MOs,1,1,CTX_ET
18453_1924_x22284_y8069,0,MOs,0,1,CTX_IT
18453_1924_x22284_y8069,1,MOs,1,1,CTX_IT
182724_2247_x6785_y11803,0,MOs,1,1,CTX_ET
182724_2247_x6785_y11803,1,MOs,0,0,CTX_ET
182725_2390_x8944_y12077,0,MOs,1,1,CTX_ET
182725_2390_x8944_y12077,1,MOs,0,0,CTX_ET
18864_1871_x3272_y21319,0,MOs,1,0,CTX_IT
18864_1871_x3272_y21319,1,MOs,0,0,CTX_IT
18864_2520_x2913_y22642,0,MOs,0,0,CTX_IT
18864_2520_x2913_y22642,1,MOs,1,1,CTX_IT
191812_2734_x6259_y10487,0,MOs,0,0,CTX_IT
191812_2734_x6259_y10487,1,MOs,1,1,CTX_IT
191812_3140_x5204_y12992,0,MOs,0,0,CTX_IT
191812_3140_x5204_y12992,1,MOs,1,1,CTX_IT
18453_2400_x15836_y7243,0,MOs,1,1,CTX_IT
18453_2400_x15836_y7243,1,MOs,0,1,CTX_IT
18864_2086_x2903_y21496,0,MOs,0,0,CTX_IT
18864_2086_x2903_y21496,1,MOs,1,0,CTX_IT
182724_2526_x7529_y21792,0,MOs,1,1,CTX_ET
182724_2526_x7529_y21792,1,MOs,0,0,CTX_ET
18453_2884_x12998_y7285,0,MOs,0,1,CTX_IT
18453_2884_x12998_y7285,1,MOs,1,1,CTX_IT
18047_2622_x11862_y12983,0,MOs,0,1,CTX_ET
18047_2622_x11862_y12983,1,MOs,1,1,CTX_ET
182725_2241_x9113_y11193,0,MOs,1,1,CTX_ET
182725_2241_x9113_y11193,1,MOs,0,1,CTX_ET
18868_2621_x11765_y8944,0,MOs,0,0,CTX_ET
18868_2621_x11765_y8944,1,MOs,1,1,CTX_ET
18864_2047_x3016_y12128,0,MOs,0,0,CTX_IT
18864_2047_x3016_y12128,1,MOs,1,1,CTX_IT
182724_2997_x5821_y12613,0,MOs,0,1,CTX_ET
182724_2997_x5821_y12613,1,MOs,1,1,CTX_ET
18453_1643_x24077_y11694,0,MOs,1,1,CTX_IT
18453_1643_x24077_y11694,1,MOs,0,0,CTX_IT
18864_1917_x3417_y12763,0,MOs,0,0,CTX_IT
18864_1917_x3417_y12763,1,MOs,1,1,CTX_IT
182724_2670_x5615_y13225,0,MOs,1,1,CTX_ET
182724_2670_x5615_y13225,1,MOs,0,0,CTX_ET
236174_6338_x12496_y6617,0,ECT,0,0,Car3
236174_6338_x12496_y6617,1,ECT,1,1,Car3
236174_6855_x15550_y29832,0,ECT,0,0,Car3
236174_6855_x15550_y29832,1,ECT,1,1,Car3
236174_6338_x12092_y5845,0,ECT,1,1,Car3
236174_6338_x12092_y5845,1,ECT,0,1,Car3
236174_6438_x12218_y5897,0,ECT,1,1,Car3
236174_6438_x12218_y5897,1,ECT,0,0,Car3
236174_3329_x13938_y26099,0,GU,1,1,Car3
236174_3329_x13938_y26099,1,GU,2,1,Car3
236174_3329_x13938_y26099,2,GU,0,0,Car3
18868_3799_x6462_y13405,0,GU,0,0,CTX_ET
18868_3799_x6462_y13405,1,GU,1,1,CTX_ET
18868_3799_x6462_y13405,2,GU,2,1,CTX_ET
17781_2491_x13559_y38398,0,GU,1,0,Car3
17781_2491_x13559_y38398,1,GU,0,0,Car3
17781_2491_x13559_y38398,2,GU,2,1,Car3
182725_3680_x13452_y7614,0,GU,1,1,CTX_ET
182725_3680_x13452_y7614,1,GU,0,0,CTX_ET
182725_3680_x13452_y7614,2,GU,2,1,CTX_ET
236174_3529_x13688_y26111,0,GU,2,1,Car3
236174_3529_x13688_y26111,1,GU,0,1,Car3
236174_3529_x13688_y26111,2,GU,1,1,Car3
236174_3829_x14826_y27255,0,GU,1,1,Car3
236174_3829_x14826_y27255,1,GU,2,1,Car3
236174_3829_x14826_y27255,2,GU,0,0,Car3
18463_00045,0,VPL,1,1,TH_core
18463_00045,1,VPL,0,0,TH_core
18454_00109,0,VPL,0,0,TH_core
18454_00109,1,VPL,1,1,TH_core
18454_01130,0,VPL,1,1,TH_core
18454_01130,1,VPL,0,1,TH_core
18465_00106,0,VPL,1,1,TH_core
18465_00106,1,VPL,0,0,TH_core
17302_00116,0,VPL,1,1,TH_core
17302_00116,1,VPL,0,0,TH_core
18457_00197,0,VPL,1,0,TH_core
18457_00197,1,VPL,0,0,TH_core
18458_00562,0,VPL,1,0,TH_core
18458_00562,1,VPL,0,0,TH_core
18458_00586,0,VPL,1,1,TH_core
18458_00586,1,VPL,0,1,TH_core
18454_01033,0,VPL,0,0,TH_core
18454_01033,1,VPL,1,1,TH_core
18457_00205,0,VPL,1,1,TH_core
18457_00205,1,VPL,0,1,TH_core
18463_00073,0,VPL,1,1,TH_core
18463_00073,1,VPL,0,0,TH_core
18454_00068,0,VPL,1,1,TH_core
18454_00068,1,VPL,0,1,TH_core
18464_00124,0,VPL,1,1,TH_core
18464_00124,1,VPL,0,0,TH_core
18458_00456,0,VPL,1,1,TH_core
18458_00456,1,VPL,0,0,TH_core
18454_00163,0,VPL,1,1,TH_core
18454_00163,1,VPL,0,1,TH_core
18463_00036,0,VPL,0,1,TH_core
18463_00036,1,VPL,1,1,TH_core
18454_01004,0,VPL,0,1,TH_core
18454_01004,1,VPL,1,1,TH_core
18465_00235,0,VPL,1,1,TH_core
18465_00235,1,VPL,0,0,TH_core
18454_01121,0,VPL,1,1,TH_core
18454_01121,1,VPL,0,0,TH_core
18458_00419,0,VPL,1,1,TH_core
18458_00419,1,VPL,0,0,TH_core
18455_00120,0,VPL,1,1,TH_core
18455_00120,1,VPL,0,0,TH_core
18465_00177,0,VPL,1,0,TH_core
18465_00177,1,VPL,0,0,TH_core
18462_00053,0,VPL,1,1,TH_core
18462_00053,1,VPL,0,0,TH_core
18455_00152,0,VPL,0,0,TH_core
18455_00152,1,VPL,1,1,TH_core
18457_00102,0,VPL,1,1,TH_core
18457_00102,1,VPL,0,0,TH_core
17302_00020,0,VPL,0,0,TH_core
17302_00020,1,VPL,1,1,TH_core
18457_00206,0,VPL,0,1,TH_core
18457_00206,1,VPL,1,1,TH_core
18454_01006,0,VPL,1,1,TH_core
18454_01006,1,VPL,0,0,TH_core
18457_00097,0,VPL,1,1,TH_core
18457_00097,1,VPL,0,0,TH_core
18463_00056,0,VPL,0,1,TH_core
18463_00056,1,VPL,1,1,TH_core
18463_00034,0,VPL,0,0,TH_core
18463_00034,1,VPL,1,1,TH_core
18454_00168,0,VPL,0,1,TH_core
18454_00168,1,VPL,1,1,TH_core
18458_00496,0,VPL,1,1,TH_core
18458_00496,1,VPL,0,0,TH_core
18454_01133,0,VPL,1,1,TH_core
18454_01133,1,VPL,0,0,TH_core
18454_01007,0,VPL,1,1,TH_core
18454_01007,1,VPL,0,0,TH_core
18457_00125,0,VPL,1,1,TH_core
18457_00125,1,VPL,0,0,TH_core
18454_00169,0,VPL,0,1,TH_core
18454_00169,1,VPL,1,1,TH_core
18454_01038,0,VPL,1,1,TH_core
18454_01038,1,VPL,0,0,TH_core
18454_01132,0,VPL,1,1,TH_core
18454_01132,1,VPL,0,0,TH_core
18465_00226,0,VPL,1,1,TH_core
18465_00226,1,VPL,0,0,TH_core
18455_00153,0,VPL,1,1,TH_core
18455_00153,1,VPL,0,0,TH_core
18462_00042,0,VPL,0,1,TH_core
18462_00042,1,VPL,1,1,TH_core
18458_00437,0,VPL,1,1,TH_core
18458_00437,1,VPL,0,0,TH_core
18465_00347,0,VPL,1,1,TH_core
18465_00347,1,VPL,0,0,TH_core
17302_00021,0,VPL,1,1,TH_core
17302_00021,1,VPL,0,0,TH_core
18463_00071,0,VPL,1,1,TH_core
18463_00071,1,VPL,0,0,TH_core
18457_00164,0,VPL,1,1,TH_core
18457_00164,1,VPL,0,0,TH_core
18457_00202,0,VPL,1,1,TH_core
18457_00202,1,VPL,0,0,TH_core
18464_00122,0,VPL,1,1,TH_core
18464_00122,1,VPL,0,0,TH_core
18458_00565,0,VPL,0,1,TH_core
18458_00565,1,VPL,1,1,TH_core
18465_00233,0,VPL,1,1,TH_core
18465_00233,1,VPL,0,1,TH_core
17545_00154,0,VPL,1,1,TH_core
17545_00154,1,VPL,0,0,TH_core
18463_00052,0,VPL,1,1,TH_core
18463_00052,1,VPL,0,1,TH_core
18454_01012,0,VPL,0,0,TH_core
18454_01012,1,VPL,1,1,TH_core
18457_00120,0,VPL,1,1,TH_core
18457_00120,1,VPL,0,1,TH_core
18455_00019,0,VPL,1,1,TH_core
18455_00019,1,VPL,0,0,TH_core
18465_00328,0,VPL,1,1,TH_core
18465_00328,1,VPL,0,0,TH_core
18457_00117,0,VPL,0,0,TH_core
18457_00117,1,VPL,1,1,TH_core
18464_00133,0,VPL,1,1,TH_core
18464_00133,1,VPL,0,0,TH_core
18457_00203,0,VPL,1,1,TH_core
18457_00203,1,VPL,0,0,TH_core
18455_00125,0,VPL,1,1,TH_core
18455_00125,1,VPL,0,0,TH_core
17302_00078,0,VPL,0,0,TH_core
17302_00078,1,VPL,1,1,TH_core
18454_01134,0,VPL,0,1,TH_core
18454_01134,1,VPL,1,1,TH_core
18465_00348,0,VPL,0,1,TH_core
18465_00348,1,VPL,1,1,TH_core
18455_00205,0,VPL,0,0,TH_core
18455_00205,1,VPL,1,1,TH_core
18465_00242,0,VPL,1,1,TH_core
18465_00242,1,VPL,0,0,TH_core
18457_00123,0,VPL,1,1,TH_core
18457_00123,1,VPL,0,0,TH_core
18465_00305,0,VPL,1,1,TH_core
18465_00305,1,VPL,0,0,TH_core
18454_00166,0,VPL,1,1,TH_core
18454_00166,1,VPL,0,1,TH_core
18458_00549,0,VPL,1,1,TH_core
18458_00549,1,VPL,0,0,TH_core
18457_00099,0,VPL,1,1,TH_core
18457_00099,1,VPL,0,0,TH_core
18454_00167,0,VPL,0,0,TH_core
18454_00167,1,VPL,1,1,TH_core
18458_00583,0,VPL,1,1,TH_core
18458_00583,1,VPL,0,1,TH_core
18465_00228,0,VPL,1,1,TH_core
18465_00228,1,VPL,0,0,TH_core
18465_00238,0,VPL,1,1,TH_core
18465_00238,1,VPL,0,0,TH_core
18454_00148,0,VPL,0,0,TH_core
18454_00148,1,VPL,1,1,TH_core
18462_00027,0,VPL,1,1,TH_core
18462_00027,1,VPL,0,0,TH_core
18458_00567,0,VPL,1,1,TH_core
18458_00567,1,VPL,0,1,TH_core
18457_00122,0,VPL,1,1,TH_core
18457_00122,1,VPL,0,0,TH_core
18454_01000,0,VPL,1,1,TH_core
18454_01000,1,VPL,0,1,TH_core
18864_00029,0,SSs,0,0,CTX_IT
18864_00029,1,SSs,1,1,CTX_IT
17109_3701_x9228_y26684,0,SSs,0,0,Car3
17109_3701_x9228_y26684,1,SSs,1,0,Car3
18461_4410_x23856_y6531,0,SSs,1,0,CTX_IT
18461_4410_x23856_y6531,1,SSs,0,0,CTX_IT
17300_3514_x19676_y45282,0,SSs,0,0,CTX_IT
17300_3514_x19676_y45282,1,SSs,1,1,CTX_IT
191807_5062_x6404_y23808,0,SSs,1,1,CTX_ET
191807_5062_x6404_y23808,1,SSs,0,0,CTX_ET
18868_5723_x7031_y7203,0,SSs,0,1,CTX_ET
18868_5723_x7031_y7203,1,SSs,1,1,CTX_ET
191807_4923_x7499_y24194,0,SSs,1,1,nan
191807_4923_x7499_y24194,1,SSs,0,0,nan
18453_5033_x32118_y8975,0,SSs,0,1,CTX_IT
18453_5033_x32118_y8975,1,SSs,1,1,CTX_IT
18869_4302_x23433_y9053,0,SSs,0,0,CTX_ET
18869_4302_x23433_y9053,1,SSs,1,0,CTX_ET
18864_00043,0,SSs,0,0,CTX_IT
18864_00043,1,SSs,1,1,CTX_IT
17781_5166_x11993_y10858,0,SSs,0,1,Car3
17781_5166_x11993_y10858,1,SSs,1,1,Car3
182724_4599_x8181_y6776,0,SSs,0,0,nan
182724_4599_x8181_y6776,1,SSs,1,1,nan
18869_5019_x5442_y5910,0,SSs,0,0,nan
18869_5019_x5442_y5910,1,SSs,1,0,nan
17781_6028_x9772_y42888,0,SSs,1,1,Car3
17781_6028_x9772_y42888,1,SSs,0,0,Car3
18869_4587_x23021_y6827,0,SSs,0,0,CTX_ET
18869_4587_x23021_y6827,1,SSs,1,1,CTX_ET
18869_4001_x4383_y7249,0,SSs,1,0,nan
18869_4001_x4383_y7249,1,SSs,0,0,nan
191812_3762_x9097_y24261,0,SSs,0,0,CTX_IT
191812_3762_x9097_y24261,1,SSs,1,1,CTX_IT
18864_4693_x10912_y2095,0,SSs,0,0,CTX_IT
18864_4693_x10912_y2095,1,SSs,1,1,CTX_IT
18453_5436_x32746_y12751,0,SSs,0,0,CTX_IT
18453_5436_x32746_y12751,1,SSs,1,1,CTX_IT
18864_00313,0,SSs,0,0,nan
18864_00313,1,SSs,1,0,nan
18869_5343_x5414_y5337,0,SSs,0,0,CTX_ET
18869_5343_x5414_y5337,1,SSs,1,1,CTX_ET
18869_4764_x5211_y5995,0,SSs,0,0,CTX_ET
18869_4764_x5211_y5995,1,SSs,1,1,CTX_ET
18864_4429_x7945_y3080,0,SSs,1,1,CTX_IT
18864_4429_x7945_y3080,1,SSs,0,0,CTX_IT
191812_5158_x9017_y25877,0,SSs,0,0,CTX_IT
191812_5158_x9017_y25877,1,SSs,1,1,CTX_IT
18868_4863_x31402_y10126,0,SSs,1,1,CTX_ET
18868_4863_x31402_y10126,1,SSs,0,0,CTX_ET
17109_4101_x6753_y6197,0,SSs,0,0,Car3
17109_4101_x6753_y6197,1,SSs,1,1,Car3
17788_4719_x3512_y9492,0,SSs,0,0,CTX_IT
17788_4719_x3512_y9492,1,SSs,1,1,CTX_IT
17787_4690_x4440_y9176,0,SSs,0,0,CTX_IT
17787_4690_x4440_y9176,1,SSs,1,1,CTX_IT
17781_6287_x8230_y11645,0,SSs,1,1,Car3
17781_6287_x8230_y11645,1,SSs,0,0,Car3
18867_3973_x31634_y12362,0,SSs,1,1,CTX_ET
18867_3973_x31634_y12362,1,SSs,0,0,CTX_ET
18453_4186_x30783_y11697,0,SSs,0,1,nan
18453_4186_x30783_y11697,1,SSs,1,1,nan
18869_4520_x23555_y8194,0,SSs,0,0,nan
18869_4520_x23555_y8194,1,SSs,1,0,nan
17787_4521_x5172_y12873,0,SSs,1,1,CTX_IT
17787_4521_x5172_y12873,1,SSs,0,0,CTX_IT
18867_4218_x8269_y11914,0,SSs,1,1,CTX_ET
18867_4218_x8269_y11914,1,SSs,0,0,CTX_ET
18864_5305_x7877_y31450,0,SSs,0,0,CTX_IT
18864_5305_x7877_y31450,1,SSs,1,1,CTX_IT
17781_3819_x16144_y41186,0,SSs,1,1,Car3
17781_3819_x16144_y41186,1,SSs,0,0,Car3
236174_5670_x14073_y29439,0,SSs,1,1,Car3
236174_5670_x14073_y29439,1,SSs,0,0,Car3
191812_5221_x9028_y25900,0,SSs,0,0,CTX_IT
191812_5221_x9028_y25900,1,SSs,1,1,CTX_IT
18868_3626_x29809_y12585,0,SSs,1,1,CTX_ET
18868_3626_x29809_y12585,1,SSs,0,0,CTX_ET
18868_3981_x30626_y12403,0,SSs,0,0,CTX_ET
18868_3981_x30626_y12403,1,SSs,1,1,CTX_ET
18869_3761_x5335_y8118,0,SSs,0,0,CTX_ET
18869_3761_x5335_y8118,1,SSs,1,1,CTX_ET
18864_5030_x9347_y31359,0,SSs,0,0,CTX_IT
18864_5030_x9347_y31359,1,SSs,1,1,CTX_IT
18864_5444_x7352_y31475,0,SSs,0,0,CTX_IT
18864_5444_x7352_y31475,1,SSs,1,1,CTX_IT
18867_4801_x7068_y12938,0,SSs,1,1,CTX_ET
18867_4801_x7068_y12938,1,SSs,0,0,CTX_ET
18453_5325_x32314_y8395,0,SSs,0,1,CTX_IT
18453_5325_x32314_y8395,1,SSs,1,1,CTX_IT
18453_5766_x31719_y6139,0,SSs,0,1,CTX_IT
18453_5766_x31719_y6139,1,SSs,1,1,CTX_IT
17109_4764_x6621_y5727,0,SSs,1,1,Car3
17109_4764_x6621_y5727,1,SSs,0,1,Car3
17109_4772_x9038_y27257,0,SSs,0,0,Car3
17109_4772_x9038_y27257,1,SSs,1,1,Car3
17543_4868_x6727_y21047,0,SSs,0,0,CTX_IT
17543_4868_x6727_y21047,1,SSs,1,0,CTX_IT
17300_3426_x20339_y44872,0,SSs,0,0,CTX_IT
