name,bnum,tebratio,pd2s_max,pd2s_min,pd2s_mean,pd2s_std,ed2s_max,ed2s_min,ed2s_mean,ed2s_std,binterval_max,binterval_min,binterval_mean,binterval_std,bdist2pb_max,bdist2pb_min,bdist2pb_mean,bdist2pb_std,neighborb_max,neighborb_min,neighborb_mean,neighborb_std,soma_region
236174_2669_x10674_y13239,2084,0.0004798464491362764,11243.03,146.32,5556.444577735126,3083.5442534461836,4656.69,77.0,2331.633877159309,1237.842249017363,1376.36,0.31,31.159784069097892,53.66964250797343,1376.35852,0.30921,62.03905035988483,92.281499651433,26.0,0.0,7.813819577735125,5.400777046036019,AId
182725_4160_x5717_y19181,1564,0.0006393861892583121,17708.48,5.32,5705.217570332482,5471.342014178481,9951.23,5.32,3406.0138491048588,3313.4367089879447,1560.59,0.0,22.40272378516624,50.76097919365906,1651.23523,0.45893,40.681549808184144,89.62107407537484,46.0,0.0,11.135549872122763,7.8387974610106665,MOp
18454_01031,586,0.0034129692832764505,6684.73,428.59,6062.681348122867,1352.6264082610496,3195.15,216.71,2841.6870307167237,626.3283951075554,64.65,0.33,9.942730375426622,7.670276990663577,138.0159,0.32862,15.312833549488053,14.454916250719306,293.0,0.0,151.77133105802048,80.97359871901031,VPM
182724_4580_x5627_y9427,1350,0.002962962962962963,14313.06,116.21,3442.3140518518517,2845.651411550691,6195.36,54.7,1886.0803481481482,1218.1806761837017,137.49,0.06,14.457414814814816,14.557104946767783,1167.54785,0.06041,25.030792081481486,49.887017593432624,75.0,0.0,27.442962962962962,18.957779709810012,SSp-un
18869_4890_x8926_y9583,658,0.010638297872340425,3210.82,969.55,1880.9036018237084,444.4340736744507,1176.9,625.88,851.3696808510638,101.99621592074213,64.54,0.46,9.646747720364742,7.053755440507738,80.6516,0.45858,13.72736849544073,10.901781811765062,204.0,3.0,107.46808510638297,54.36266723328843,RT
236174_3929_x12721_y8845,4182,0.0,9509.68,117.02,6216.670669536106,1571.6049941042452,4625.14,75.06,3253.1300286944047,873.6384144714453,476.5,0.39,17.42812769010043,19.212953652436184,1576.58301,0.39133,31.569525413677663,50.14990948445734,43.0,0.0,11.27116212338594,6.596885288977253,AId
18457_00204,2678,0.0007468259895444362,8034.83,849.7,5836.0373226288275,1504.3120262535813,4320.99,718.63,3621.029238237491,758.6220138056724,108.13,0.18,10.606911874533234,8.2266845114241,135.37495,0.18379,16.624576071695294,14.743624327926307,561.0,0.0,147.74757281553397,152.83592291992886,VPM
17545_00131,640,0.01875,11029.42,8.34,4816.205703125001,3602.47851390857,4231.55,5.81,2178.054671875,1801.236800857302,163.35,0.16,12.1386875,12.638055746345275,163.34944,0.15796,17.62902521875,18.08564057284922,119.0,0.0,47.884375,30.557558602008438,CP
pre_17543_01139,53,0.018867924528301886,3252.98,161.95,1378.8690566037735,1170.3902645489734,2675.78,137.08,1146.7162264150943,942.0364994954494,177.75,0.0,20.717924528301886,25.049436609547385,177.74532,0.81064,32.80129528301887,35.836177190614855,12.0,0.0,6.377358490566038,3.0078513612412356,error
17545_00074,321,0.018691588785046728,2471.62,12.56,1273.6495327102805,704.4841094149807,1197.09,10.61,706.7616199376946,351.0322920533702,72.71,0.27,11.575981308411215,11.746533466821159,163.27847,0.27395,17.36494601246106,19.136494123519977,85.0,1.0,36.1993769470405,23.987968330198203,CP
236174_6855_x15550_y29832,5281,0.0001893580761219466,15295.17,10.74,5625.989555008521,4825.262456284904,5490.03,10.74,1733.7213898882787,1297.9319240639531,1318.11,0.0,13.867754213217195,21.86398186310151,1318.11206,0.34849,23.784393024048477,38.8646870056489,52.0,0.0,16.616928612005303,9.368851989984883,ECT
18455_00263,1146,0.0034904013961605585,7464.51,5085.01,6466.190130890052,566.3680780383515,3792.28,3002.76,3498.7096160558463,166.95995709515174,100.03,0.16,12.502670157068064,11.187153948855272,203.58272,0.16203,20.181649066317625,19.869646437498556,504.0,1.0,205.12565445026178,149.73643192066234,VPM
191807_5629_x4661_y9410,411,0.0,5173.45,118.75,1924.095620437956,1431.710636412394,2534.8,37.15,862.6936982968369,771.6664791690246,732.9,0.09,27.10727493917275,52.48579938370164,732.90063,0.09337,47.400139148418496,71.70914215479,44.0,0.0,17.0316301703163,11.671373025984256,SSp-un
18457_00068,1005,0.0009950248756218905,5996.28,683.05,5170.745293532338,966.5972731861573,2662.22,489.39,2320.87231840796,395.2475572859824,117.37,0.37,10.88123383084577,8.90304858873388,132.49968,0.37005,16.969587641791044,16.01164585561006,467.0,5.0,207.58805970149254,125.29265922190665,VPM
18458_00445,2313,0.00432338953739732,7434.58,583.99,5929.771275399914,1139.2098232520284,3524.67,433.3,2866.0474664937306,492.4816847172089,114.84,0.32,11.458517077388674,9.65361606894348,200.42133,0.31607,17.06731864245569,15.710160297928976,525.0,0.0,166.5386943363597,148.6755960683783,VPM
18454_01123,846,0.002364066193853428,7135.35,623.17,6164.405768321513,1311.4624075217644,3110.41,407.79,2730.3899527186763,531.7814108856646,107.36,0.4,11.142990543735223,9.499173712675177,127.8935,0.39535,16.13126391252955,13.809222996893721,301.0,0.0,115.19858156028369,86.37918770740764,VPM
18465_00116,2646,0.0011337868480725624,13931.37,558.54,10894.281247165532,2475.992517156153,3394.9,436.01,2891.1062887377175,538.7120971663148,111.55,0.26,10.485525321239606,7.733070891561408,161.21017,0.2623,15.543628099017385,13.346617332043392,306.0,1.0,110.77324263038548,78.39390129431624,LGd
18454_01089,985,0.0,6170.06,565.94,5361.080060913705,839.3085725913936,2636.5,503.04,2394.0776446700506,325.68605968931314,221.51,0.52,12.77707614213198,11.699131681145133,221.50749,0.52258,19.723339705583758,17.616824068837047,303.0,1.0,129.4253807106599,78.60830112380864,VPM
18458_00500,701,0.017118402282453638,8203.68,17.96,2890.4982453637663,2537.217556333243,5680.6,14.72,1985.4138944365188,1793.6398628192053,119.06,0.0,11.709272467902997,12.533083153282107,191.8356,0.23702,18.128095306704708,21.465795600565205,121.0,0.0,31.164051355206848,30.56221135637349,ACB
17781_3819_x16144_y41186,4508,0.003992901508429458,5031.25,47.87,1486.0287267080746,783.8408088011378,1455.69,31.92,597.9091570541259,243.3145739811897,268.48,0.25,12.740006654835849,13.509383540457254,952.41315,0.24719,21.675841845607806,32.7595997297537,206.0,0.0,54.69964507542147,41.84191969179993,SSs
18454_01066,1692,0.0017730496453900709,6827.31,918.48,5496.665951536643,795.5946658760431,4186.62,688.22,3621.1297281323878,461.4027470339508,105.88,0.45,15.037736406619384,12.512696956115217,210.0795,0.45152,24.50944186170213,23.590450789347578,187.0,0.0,51.173758865248224,45.357108011072526,VPM
18465_00053,964,0.007261410788381743,3683.34,11.15,2345.348049792531,897.9677078467515,1765.22,11.15,1170.6233713692945,397.4852975055386,142.46,0.09,14.178112033195022,14.95816732225585,342.07257,0.08626,23.185963495850626,27.653010238200768,109.0,1.0,42.522821576763484,22.972657410491365,CA1
18868_3781_x6715_y11703,831,0.0036101083032490976,8556.42,106.56,4318.7684476534305,3268.460899003323,4863.76,16.5,2661.8370878459687,2033.5040645924264,133.99,0.38,12.093068592057762,11.507813473194796,221.97333,0.37937,19.668693561973527,23.413873150405355,124.0,0.0,42.58724428399518,34.54522833838411,SSp-m
18458_00150,1361,0.002204261572373255,12567.54,258.17,9914.647252020573,1737.7666220472224,2850.12,223.86,2458.4515723732547,281.7252295161159,275.61,0.37,17.963313739897135,23.825659011239903,6018.0542,0.37497,33.52431523144747,166.5492764245791,368.0,0.0,114.66568699485673,106.12220649542601,LP
18457_00087,547,0.02376599634369287,6533.52,95.17,3105.909122486289,2355.3678493718426,3737.29,8.96,1669.7590859232178,1439.376388525965,105.0,0.54,11.200968921389396,11.916203222613404,226.54544,0.53515,17.727752797074956,19.923323038401374,109.0,2.0,36.43144424131627,22.706850524255003,CP
pre_18464_00180,482,0.01037344398340249,2499.97,18.86,1268.124460580913,692.5713350607556,899.18,18.86,391.3992738589211,201.7049718317171,155.1,0.0,13.99313278008299,13.760849431178727,155.09695,0.37672,20.61085450207469,19.406276819618594,51.0,2.0,25.680497925311204,11.929348205501581,OT
18864_5305_x7877_y31450,3166,0.0003158559696778269,5234.04,106.44,1491.117909033481,1150.9987696935514,3955.26,39.19,837.120022109918,700.0782881664853,3667.77,0.18,13.475015792798484,65.80662984589256,3667.77319,0.18346,21.43261987365761,73.09594404369369,170.0,0.0,33.28553379658876,30.34102055665815,SSs
18455_00019,1286,0.004665629860031105,7349.68,900.53,5157.05135303266,1107.5510638147723,2811.05,243.39,2417.5521539657857,502.305807207777,110.68,0.37,10.075272161741834,7.532087523061135,150.21448,0.37241,15.13126594090202,12.15165200924751,487.0,4.0,190.0606531881804,135.96356592838436,VPL
17302_00095,396,0.010101010101010102,6360.75,94.74,3412.0686111111113,2510.066246181177,4263.71,21.29,2470.517196969697,1839.4547851084023,85.56,0.4,12.553863636363635,10.66934214201528,178.31686,0.39818,21.330897297979796,21.954417826803628,65.0,2.0,26.696969696969695,15.64832149074016,CP
18465_00229,1920,0.0,7565.4,1025.5,5768.888520833334,1113.5092050053195,3424.37,562.54,2845.8943281250004,430.71965743297994,116.13,0.32,14.319276041666667,12.070796728471667,424.77106,0.31578,22.944048208333335,24.804417309432996,271.0,0.0,81.15,61.73183614261203,VPM
18458_00280,1032,0.0,6119.18,767.1,5012.16378875969,974.8102134570704,2558.02,594.3,2266.327403100775,360.3659746588108,99.25,0.28,10.966531007751938,8.286779672669201,99.2492,0.27942,16.560188343023253,13.338115764462648,510.0,4.0,214.68410852713177,134.90678255743796,VPM
18868_3799_x26336_y7466,712,0.0014044943820224719,7156.96,59.02,2493.464873595506,2745.2235857105475,3475.95,14.7,1305.5239606741575,1428.0859478056198,150.62,0.33,13.394058988764044,12.890382352764155,164.46385,0.32592,21.517934213483144,21.267918764958946,139.0,1.0,42.10674157303371,42.81767001927681,SSp-ul
18462_00019,794,0.0,5210.66,1029.4,4579.504408060453,669.1259167747024,3456.52,895.84,3072.2030604534007,441.0760082583427,173.16,0.28,15.559596977329974,13.416348465306726,173.16249,0.2789,24.160446574307304,21.620247692203456,356.0,0.0,155.3501259445844,112.17657820300968,VPM
pre_18864_00082,3140,0.005732484076433121,8025.04,113.81,1617.368041401274,1514.8738805154078,5150.69,62.37,969.9375127388536,952.0813569086796,3839.24,0.34,16.174528662420382,69.45446260666324,3839.23877,0.34184,25.28744087579618,72.74260162836549,89.0,0.0,20.00828025477707,15.452047774066529,SSp-m
191807_2469_x5431_y10056,1907,0.006292606187729418,14191.91,108.95,6655.892732039854,4221.374578743323,8669.81,43.87,4398.987241740954,2726.2927727961596,1006.28,0.41,31.495070791819607,56.45195067189288,1065.56128,0.40986,51.56803776088096,84.12953877738883,49.0,0.0,9.821709491347667,8.39856397393446,AId
18457_00091,1244,0.002411575562700965,5303.95,723.41,4683.36615755627,725.930791976209,3264.29,555.76,2869.0363987138267,453.94430618151256,77.54,0.33,11.352355305466238,8.656187989293992,164.23616,0.32888,17.381696093247587,16.002523136507303,572.0,2.0,238.2315112540193,177.8521657439742,VPM
18465_00045,320,0.003125,2444.12,4.78,885.8965000000001,592.9353994143213,871.97,4.74,394.9189375,188.9179530114262,201.71,0.43,12.26578125,16.134273475398814,330.10281,0.42559,20.84821615625,28.242616191888573,77.0,2.0,29.41875,22.579978890788716,CP
18465_00291,2246,0.0017809439002671415,7077.8,1624.99,5414.972577916295,1124.143135222104,4181.08,1204.25,3468.3645414069456,603.719556936687,118.49,0.31,10.973241317898486,9.084010019893032,134.65981,0.31411,16.662002275155835,14.85653922784472,165.0,0.0,59.82012466607302,40.5696592521185,VPLpc
17545_00170,3164,0.0012642225031605564,10165.84,1578.84,8826.96777812895,1201.0344621957945,2972.69,705.18,2506.1577022756005,307.4081726697468,105.86,0.27,10.35296460176991,6.655886860952252,107.96285,0.2661,14.950129680783819,10.799559990961313,371.0,1.0,115.11757269279393,88.06572550387017,LGd
18867_5894_x10157_y6463,748,0.012032085561497326,8603.53,97.77,4096.294050802139,3087.146168422793,5867.93,9.74,2030.9679679144383,1794.5331100550782,134.94,0.46,12.071524064171124,12.89235208379108,274.72784,0.46198,19.951548636363636,23.54111664337177,131.0,1.0,43.655080213903744,33.75772033658189,SSp-bfd
17781_5548_x15772_y8872,3462,0.0014442518775274408,11181.57,128.98,5619.224898902368,2280.4717570635707,4850.64,100.9,2339.636839976892,1072.7271527754451,3592.25,0.37,16.082911611785097,64.50577314460487,3592.25073,0.3726,27.570179630271515,80.58641288683847,56.0,0.0,16.121317157712305,10.787766981100976,VISC
18457_00029,1095,0.0045662100456621,4932.52,1024.97,4116.65603652968,848.0649634012776,3235.7,875.13,2677.173771689498,531.9126008533239,73.57,0.08,10.70662100456621,7.086239665287305,94.36051,0.07552,14.967377196347034,11.33025600132525,275.0,2.0,99.07214611872146,69.73021464225829,VPM
18465_00157,616,0.024350649350649352,6339.55,13.68,3293.823409090909,2550.372460450077,3997.23,12.07,2203.9853246753246,1767.8359029474818,135.81,0.28,10.337370129870129,10.813343107942991,135.80743,0.27535,15.306431022727272,14.428316473878011,138.0,0.0,47.006493506493506,36.31671822737376,CP
18454_01027,1212,0.007425742574257425,7403.31,933.71,5869.728523102311,1175.9492124627966,2735.23,621.34,2328.9301815181516,370.08559680048927,138.14,0.43,11.259752475247524,8.977635987026849,138.14365,0.43226,16.28303008250825,13.3330868632046,349.0,1.0,179.506600660066,109.62268802641185,VPM
18458_00541,739,0.0,4847.82,890.42,4121.06847090663,713.3611846790777,3121.6,743.23,2534.9925845737484,432.06489418231416,89.88,0.4,11.719539918809202,9.359938289032057,123.66014,0.40336,18.137648159675237,15.789556335876492,196.0,5.0,72.92286874154263,48.414462378187444,VPM
18867_4789_x23709_y15765,1617,0.0030921459492888066,3909.89,474.13,1901.0302535559679,688.6604807326275,1923.06,297.17,827.9195361781076,310.10635212525995,369.57,0.31,9.72117501546073,14.477130936519767,852.23267,0.30805,16.315788472479902,36.247898726331975,651.0,0.0,334.0482374768089,172.08825921263386,RT
18869_5754_x7159_y3959,1036,0.0,8778.79,94.38,5716.83083011583,2964.7803255182307,5600.17,50.44,2340.9367181467187,1290.6288371825535,179.61,0.53,17.43103281853282,18.74296689723906,272.1571,0.5304,28.703072635135136,31.2155866472269,46.0,0.0,14.945945945945946,9.458221022022226,SSp-bfd
18869_4571_x10055_y8359,992,0.007056451612903226,1754.7,351.43,1065.8172278225807,185.15310155930356,675.73,131.18,486.3905040322581,76.0257068076875,96.02,0.0,10.727086693548385,9.022636790451896,351.42535,0.32105,16.23613916330645,18.88504215107407,543.0,0.0,329.9032258064516,139.812541030272,RT
18869_4693_x19236_y9148,1052,0.004752851711026616,2746.06,633.9,1326.2031463878327,352.46564653229484,1488.91,314.48,621.7575570342204,225.93927185619856,236.92,0.47,10.998089353612169,12.109239768981531,678.1629,0.47283,16.728110370722437,26.269946945957802,230.0,3.0,113.6787072243346,53.92952199464333,RT
18462_00035,650,0.0,2404.4,228.89,942.7111692307692,460.5664756094753,824.77,124.75,390.6836769230769,153.01879042550718,169.83,0.46,15.095138461538461,13.443485396116248,284.61932,0.45893,25.010994046153847,29.44534281365228,38.0,0.0,16.433846153846154,7.77908136671928,CP
18454_00071,1408,0.0,6893.67,948.74,6021.591640625001,1011.8283754615371,3803.9,756.79,3242.0652840909092,514.2780971234062,112.1,0.43,12.94526278409091,10.657887193021342,132.10124,0.43381,20.190373671875,16.695342238756652,237.0,0.0,71.52130681818181,59.44434342331281,VPM
17302_00056,1142,0.0043782837127845885,3731.63,142.26,1061.679649737303,858.9454708333254,1945.07,29.61,475.615350262697,557.4781221553602,81.18,0.22,9.189457092819616,7.045745819177989,103.09061,0.21946,14.452265245183888,13.348461774500311,163.0,3.0,58.749562171628725,39.44630331929066,CP
18868_5965_x17541_y6435,3397,0.0047100382690609364,16002.91,107.91,6348.626973800413,4498.299725597201,4814.13,15.69,2277.039322931999,1563.7827161974105,984.56,0.11,12.840841919340596,23.276570281827137,984.56183,0.11169,21.169071613188105,30.4806517029281,131.0,0.0,27.868118928466295,22.757160933590725,RSPv
18458_00306,605,0.001652892561983471,6630.32,77.42,5474.963438016529,1382.9541612601517,2637.7,13.32,2273.3532561983466,563.0845499692284,158.2,0.4,13.48510743801653,13.301154528265416,188.18724,0.40463,22.460206396694215,25.25842725614931,182.0,2.0,71.03801652892562,42.76162414327346,VPM
191812_3922_x8455_y6768,1264,0.0,12294.02,94.55,3175.599367088608,3035.4122960127684,9016.04,29.69,2120.8336392405063,2249.3584735714667,696.51,0.38,32.056851265822786,46.42010629013426,1231.03589,0.38148,57.65727827531646,80.94251725755193,46.0,0.0,8.626582278481013,7.678400613032802,SSp-m
18867_4473_x25161_y6054,1362,0.003671071953010279,10457.56,101.55,4701.953267254038,3370.5880989011475,6833.53,55.05,2800.5832378854625,2099.961257117446,875.44,0.35,12.545910425844346,31.33232428311725,875.44244,0.34883,22.889055058737153,39.771064179868794,112.0,0.0,30.829662261380324,25.696820515444482,SSp-ll
18454_00134,853,0.0011723329425556857,5076.6,823.17,4042.5036225087924,852.3227152541185,2905.66,610.54,2466.6562837045717,524.4670065408361,59.28,0.23,10.12240328253224,6.995218737101458,102.88145,0.23182,16.152087209847597,13.26017958736657,316.0,2.0,122.14302461899179,78.72216365462369,VPM
17302_00113,2327,0.004727116458960034,7205.33,822.71,5358.323777395788,1144.0638750531698,2645.59,296.7,2192.1236570691876,446.81558815885643,64.13,0.3,9.43850021486893,6.1901522791389745,176.77779,0.30302,14.45506527288354,12.1453678402253,454.0,4.0,188.8568972926515,121.46590898295383,VPM
18463_00071,1063,0.0028222013170272815,7540.02,958.56,6374.40400752587,899.1805553850719,3816.0,589.23,3189.335108184384,397.2648692355999,104.08,0.24,15.589143932267167,12.26442129416511,256.30634,0.23612,23.835193894637815,20.455480521060345,332.0,2.0,117.1796801505174,95.82801351528448,VPL
15257_4485_x16442_y16836,1545,0.0,7394.56,4.31,5153.5339417475725,986.7160608130298,3862.04,4.31,2832.2279093851125,511.45007958396343,285.37,0.0,15.108711974110031,16.569157191505123,638.10925,0.351,25.416593922330097,33.09179388644454,88.0,0.0,21.831715210355988,15.826951294433028,MOp
18869_4253_x4991_y7023,853,0.0011723329425556857,8403.12,70.06,2577.8788042203987,2871.471871497178,3566.76,16.61,1193.9077842907384,1322.946082225381,347.27,0.42,15.496658851113716,19.895886261101854,1856.12512,0.4224,26.69538295427901,77.91750568667565,129.0,0.0,50.372801875732705,37.53776578770727,SSs
18457_00117,1038,0.0019267822736030828,7654.04,595.16,5930.960414258189,1974.8883049616682,3539.41,479.61,2758.3763680154143,776.0395444976467,74.32,0.37,10.530664739884394,8.523672116318686,205.16539,0.37029,16.569049393063583,17.742868250186042,343.0,1.0,127.67437379576108,116.62340358018118,VPL
18453_3848_x19057_y7025,1325,0.0007547169811320754,7049.06,4.64,2663.8415698113213,2372.170728696194,4248.25,4.64,941.2848528301886,1182.211186417195,423.43,0.0,16.694981132075473,26.52821247356661,1404.00159,0.31331,35.98075324528302,69.42219827431119,74.0,0.0,18.34566037735849,15.376731537285997,ACAv
18455_00259,908,0.0022026431718061676,5562.31,740.59,4627.771949339208,766.7194906522401,2765.6,570.11,2466.023667400881,360.9568921479007,66.69,0.38,10.63307268722467,7.664141243493847,77.75426,0.38325,16.619618160792953,12.541030901967575,348.0,4.0,148.0374449339207,95.15684682777874,VPM
pre_18864_00411,2895,0.0031088082901554403,10748.21,44.33,2507.7350397236614,2746.487723610097,6941.63,40.69,1568.2235336787562,1832.459930461654,1038.77,0.0,14.439837651122625,23.472290634950568,1849.19983,0.33154,26.463745623488773,57.0914040682615,101.0,0.0,27.70915371329879,22.278170921207593,MOs
18457_00052,383,0.0,5447.44,3573.43,4471.005613577023,395.18240128637825,3105.64,2124.06,2637.820966057441,244.95919723241695,172.66,0.45,18.881383812010444,20.16247547276869,280.28452,0.44573,33.451051566579636,39.42252915314054,86.0,1.0,31.56135770234987,21.59941753710953,VPM
18458_00185,2459,0.0016266775111834079,9268.96,33.99,7273.28600650671,1453.3391401197102,3427.09,27.78,3073.580361935746,477.5906697661419,599.31,0.34,13.004786498576657,16.964444759254373,599.30951,0.33726,20.33845339162261,22.521532005840342,372.0,0.0,118.02114680764538,94.58710086619081,PO
18869_5705_x4706_y6107,1817,0.00275178866263071,987.44,6.03,339.70941662080355,138.53622460715457,436.17,6.03,179.08876719867914,77.35307488512794,66.56,0.0,11.90116125481563,7.71650456155778,118.63542,0.22098,16.60332257017061,11.463749985636804,406.0,4.0,162.4501926252064,96.5753447573236,AUDv
18454_01119,673,0.007429420505200594,4314.01,655.6,3881.5203863298666,590.0403366176439,2838.71,570.63,2524.4594947994055,399.22242122974757,82.33,0.27,10.230906389301634,8.022370132344378,133.10429,0.27051,15.784764903417532,13.871126658135069,380.0,2.0,189.9375928677563,109.14488636029566,VPM
17787_00007,848,0.02240566037735849,6761.54,8.35,3817.2194929245284,1955.3745773765168,3039.74,8.35,1766.369139150943,938.8424233822379,84.57,0.0,8.380742924528302,7.841221671311887,88.96804,0.03487,13.041850365566036,12.128798481703605,118.0,4.0,38.613207547169814,25.075779648907368,CP
18868_3922_x26631_y7518,1451,0.0027567195037904893,9862.48,145.32,4806.198297725708,3155.467232404899,6642.15,34.17,3017.4131633356305,2128.503344735366,145.19,0.27,12.304720882150242,11.923769166927773,364.28339,0.26939,21.605760758097865,26.413241732672983,102.0,0.0,31.006202618883528,22.34594685421343,SSp-ul
18458_00351,107,0.0,688.19,65.01,224.94654205607475,126.21027893060509,301.62,23.92,94.3078504672897,55.19752105159778,98.99,1.02,11.81682242990654,12.351052021354663,98.99155,1.01873,18.40707308411215,17.949081075554773,82.0,4.0,51.700934579439256,24.77720153890373,CP
17302_00001,398,0.020100502512562814,6384.77,7.38,2684.0434673366835,2569.827633647925,4037.67,7.16,1851.2453768844218,1827.1255268343791,109.16,0.0,12.107010050251256,13.412559994157569,126.04917,0.59274,17.25450381909548,17.190359298588255,73.0,1.0,31.79396984924623,15.809723877640932,CP
18455_00127,2692,0.001114413075780089,10398.28,403.6,7628.017763744428,2263.666479350157,4884.99,204.08,3771.6151560178305,1062.1939747691267,200.23,0.22,12.520843239227341,10.961293804458045,440.71979,0.2153,20.421922511144132,22.830706577898866,308.0,0.0,67.05720653789004,78.61644370727524,CM
pre_18047_00009,1430,0.005594405594405594,4133.25,6.31,1114.6685454545454,658.0530940423489,1518.59,5.83,517.5724195804196,315.8224164109437,472.43,0.28,19.74623076923077,25.5983513670486,619.7337,0.28404,33.61701959440559,43.819839885213796,68.0,0.0,14.896503496503497,12.157085972404555,MOp
18462_00062,1301,0.0023059185242121443,8214.29,1051.42,7090.508647194466,1465.5290569408767,4553.91,870.87,3976.8305149884704,731.5636386622386,181.26,0.39,14.577978478093774,11.58441332080433,297.62009,0.39137,21.396441145272867,19.503435906364725,345.0,0.0,127.84627209838585,92.0925506651604,VPM
18452_4126_x15225_y20986,481,0.02286902286902287,3031.67,11.05,1236.6444074844073,745.7767863055274,1720.91,11.05,729.155841995842,466.86314486528954,107.85,0.0,12.690270270270272,11.705945112141457,138.57834,0.35898,19.4912685031185,18.550482492900304,46.0,4.0,19.03950103950104,9.112062687294596,OT
18454_00163,1554,0.002574002574002574,7116.36,396.78,5784.996615186616,969.1110496186589,3523.34,284.39,3023.5515637065637,457.0835839710302,84.89,0.0,11.710064350064352,8.644351203117354,396.78168,0.37906,17.404389935649935,16.899105867354375,505.0,0.0,184.8211068211068,154.30938780673904,VPL
18864_3248_x2473_y15212,4483,0.001115324559446799,8794.91,80.0,2964.7586816863713,2343.7173022022025,6750.8,27.22,1184.2473299130047,1045.948127148962,2472.29,0.2,15.491298237787195,41.83967303558057,2472.28857,0.2015,25.06899184920812,56.43537051591723,195.0,0.0,32.15168414008477,34.55698736724904,MOs
pre_18864_00153,2074,0.0009643201542912247,8117.96,96.86,2298.755004821601,2502.158233954227,5443.72,56.48,1418.7841803278689,1509.4171267079726,869.81,0.37,17.22613789778206,30.998240943856665,1084.9314,0.3748,31.849585732883313,54.45316373175713,85.0,0.0,18.27675988428158,16.793101801828946,MOp
18457_00140,653,0.006125574272588055,3836.6,41.42,2061.4507963246556,1141.9544954047565,2216.37,15.45,1177.3126339969372,775.7819882879127,177.25,0.35,14.148407350689126,17.40892049487851,192.7375,0.34883,24.08270929555896,27.620839314180753,95.0,1.0,36.52679938744257,23.0093599589811,CP
17787_00050,730,0.024657534246575342,6238.73,17.32,4096.929506849315,2141.6871692909904,4332.44,17.32,2948.5203561643834,1585.1784606937274,279.5,0.0,11.63895890410959,17.496867672200672,279.49884,0.11444,19.103667301369864,23.865709277821885,84.0,2.0,32.92328767123288,17.922853429279815,CP
pre_18464_00102,71,0.0,2504.41,5.27,620.509014084507,622.7076559467761,1142.77,5.01,312.8523943661972,319.2068650822123,200.09,1.63,19.636338028169014,26.058561096084915,1226.3656,3.0637,44.45488549295775,145.5543977738144,28.0,0.0,13.605633802816902,7.436356391289326,CA1
18457_00005,536,0.016791044776119403,6702.94,102.06,3694.439682835821,2326.8785996204606,4459.05,23.38,2503.465895522388,1664.7985293548286,86.48,0.33,11.977257462686568,12.174736694726729,121.37251,0.3271,18.848730335820896,18.64885745478549,94.0,1.0,46.27985074626866,24.54018342626037,CP
18867_4926_x25796_y14504,866,0.008083140877598153,3727.88,1756.13,2482.9871824480374,307.77524415525494,1718.06,950.86,1374.802933025404,206.09909708975923,144.32,0.36,9.013337182448035,10.039042768979044,229.81027,0.35888,13.201584699769056,17.753031141069705,367.0,1.0,226.24018475750577,89.85120674991902,RT
pre_18864_00016,1804,0.009423503325942351,5846.35,7.75,2036.5535864745016,2040.5721346287262,3953.2,7.75,1199.041480044346,1329.2363513679063,169.7,0.0,15.033165188470068,14.257302619920507,267.88022,0.34027,23.945314273835923,24.3533960196145,189.0,0.0,40.47450110864745,43.75728337790151,SSp-ul
17302_00017,877,0.005701254275940707,2296.51,4.83,1122.7224287343217,606.9229058467549,893.12,4.83,364.2683580387685,239.26712726620693,165.87,0.0,9.73122006841505,10.441060944497934,165.87253,0.29722,14.784154241733178,14.449649794362717,159.0,6.0,74.4515393386545,39.26285948813216,CP
18453_6708_x6437_y7833,2762,0.0003620564808110065,14686.86,9.47,3041.6818645908766,4329.2737830681235,9163.77,9.47,1640.5824185372917,2918.789104089979,478.98,0.0,16.02349022447502,21.11829586728931,1480.85486,0.36434,28.926390456191168,55.84050496047487,91.0,0.0,24.890658942795078,17.577756875162002,AUDp
191812_4664_x8027_y25176,606,0.0,15121.57,11.19,4388.208234323432,4147.510549032741,8598.0,11.19,2801.3045544554457,2632.586084622084,374.43,0.0,30.034653465346533,39.6369003983094,1049.18286,0.6195,57.38736392739274,102.96554581209435,21.0,0.0,6.702970297029703,4.860795203022634,SSs
18453_4749_x31789_y8895,760,0.0013157894736842105,1754.71,5.87,698.9289736842105,325.24479923190745,681.06,5.79,236.87944736842107,123.25997542801025,111.01,0.0,13.855210526315789,11.90261715257552,603.93024,0.6896,23.408225592105264,32.62365199161348,142.0,2.0,65.45526315789473,36.29077560303789,SSp-n
15257_2627_x17126_y20600,518,0.0,12860.53,4.74,5277.27164092664,3782.103817222543,8214.96,4.74,3559.379420849421,2532.182690107438,568.41,0.0,27.508880308880315,43.00815646070083,1173.60767,0.41013,52.78359814671815,92.41606701659376,21.0,0.0,7.996138996138996,5.3326468469765755,ACAd
182724_2333_x7081_y21185,2396,0.0008347245409015025,18701.67,118.52,10619.528430717863,4987.322887063243,11325.72,17.41,6607.213422370618,2805.6780170661045,892.97,0.35,21.60251669449082,36.16038567147688,919.90839,0.35362,38.37542875208681,61.616080976358276,52.0,0.0,12.570116861435727,9.520074831008833,MOs
