name,withbbr,nobbr,axonal_tip_brs,axonal_tip_wb_brs,axonal_bif_brs,axonal_bif_wb_brs,bnums,withb_br_len,nob_br_len,w_br_tor,n_br_tor,withbbif,nobbif,withb_br_angle,nob_br_angle,withb_br_rangle,nob_br_rangle,soma_region,brain_region
pre_18464_00163,102,27,56,45,73,57,2.7058823529411766,52.81317264705883,55.03126074074074,0.2834145882352941,0.09126733333333326,57,16,85.30598175438597,93.8879,84.03500350877194,77.41790874999998,CP,CNU
17545_00177,247,75,159,146,163,101,7.319838056680162,127.51606724696354,240.62992413333336,0.21623260759493668,0.1914772558139537,101,62,64.54574118811881,68.14736611290324,70.21267128712871,77.81228564516128,PVT,TH
18867_8235_x25208_y14610,1307,276,754,694,829,613,2.4636572302983932,39.10595814613619,51.0047332826087,0.16517390287769784,0.13612740909090892,613,216,80.24859481239804,85.02419310185185,78.46452856443719,84.63005083333334,PB,Other
17545_00176,446,68,224,198,290,248,4.663677130044843,91.2985667309417,224.6964890441176,0.18633581749049422,0.2313601111111112,248,42,71.50577810483871,78.14001380952381,79.15438584677419,90.00724476190477,LP,TH
18454_00162,158,86,103,89,141,69,3.7151898734177213,75.01890329113924,114.27964744186046,0.12496286746987939,0.1389842,69,72,80.12749710144926,79.56430888888889,78.82096086956523,64.70115222222222,VPM,TH
18454_00163,231,93,134,125,190,106,4.670995670995671,93.41290580086581,99.10939931182797,0.1046817092198582,0.1270468749999999,106,84,72.10466452830188,77.82480297619048,62.80129716981131,71.08446547619047,VPL,TH
18867_4789_x23709_y15765,437,79,266,227,250,210,3.251716247139588,61.189871144164755,39.34658825316456,0.21965341401273875,0.1315573000000001,210,40,85.42623152857144,73.693304,77.83794719047619,76.37453525,RT,TH
18454_00022,90,16,52,47,54,43,7.688888888888889,237.36496400000001,240.84217,0.2623457162162163,0.2876700000000001,43,11,80.25724462790699,87.26682727272727,78.91879093023256,62.381899999999995,CP,CNU
18457_00197,137,36,78,69,95,68,4.321167883211679,92.39979523357665,185.9405063888889,0.13025256470588242,0.1622079999999999,68,27,66.9845125,76.52147777777776,64.88593176470587,67.49143333333333,VPL,TH
18454_01117,148,53,87,80,114,68,3.9054054054054053,65.50845027027027,121.64030216981132,0.1286531587301588,0.16549982352941173,68,46,80.93318897058823,72.04183978260869,66.41141779411767,70.46094760869565,VPM,TH
18868_5156_x9540_y6495,315,90,194,171,211,144,4.546031746031746,115.55874063492062,279.21944322222225,0.16980433918128657,0.13907884782608693,144,67,73.58632291666666,79.86178701492538,65.75412069444445,80.91073752238806,SSp-bfd,CTX
17109_2401_x9954_y9122,90,106,99,37,97,53,4.2555555555555555,507.2453455555556,340.48982839622636,0.20275458750000008,0.17536536000000003,53,44,57.13337981132076,61.11138181818182,58.70503339622642,69.40826136363637,AId,CTX
17302_00021,234,53,130,117,157,117,3.9145299145299144,77.33895991452991,162.46351203773585,0.1648275600000002,0.1989554375,117,40,73.82564675213676,78.85478625,73.29885769230768,88.2116455,VPL,TH
17543_3705_x9619_y20864,207,51,126,103,132,104,4.927536231884058,239.35014338164254,105.22065123529411,0.2574122470238096,0.24465253333333348,104,28,80.65860230769229,89.59255892857144,81.66654855769231,88.23521571428572,SSp-m,CTX
18464_00086,225,103,159,111,169,114,2.071111111111111,45.527921600000006,36.73048325242719,0.23670863235294115,0.15821876923076927,114,55,87.04613280701754,83.3704790909091,78.46221105263157,79.59233072727271,CP,CNU
18868_6196_x17668_y4955,381,209,285,226,305,155,5.9763779527559056,152.38021768503936,303.38180755980864,0.13579248181818182,0.11745147297297309,155,150,74.21428129032257,75.51168066666666,66.5682806451613,64.51993313333332,RSPv,CTX
18454_01116,153,50,94,87,109,66,4.124183006535947,79.18624490196079,186.31871560000002,0.1502225930232559,0.18423363636363632,66,43,74.20308484848486,80.94171720930234,68.58839833333333,68.02102790697676,VPM,TH
17302_00020,314,82,164,151,232,163,4.710191082802548,74.67974068471338,109.66785041463415,0.16370596874999988,0.19182479310344835,163,69,76.50685786993864,76.07514768115941,69.77925417177914,76.91988913043478,VPL,TH
18867_4593_x26568_y15120,408,80,252,230,236,178,2.627450980392157,53.62819662009804,73.2028106875,0.1968307651006712,0.1267329444444445,178,58,75.62949623595505,87.81313310344828,81.84197404494383,89.47884034482759,CP,CNU
18465_00037,180,51,99,79,132,101,2.4833333333333334,45.00513827777777,41.89429488235294,0.2282191896551724,0.09786475000000006,101,31,85.45664623762377,87.32928064516128,84.96632613861384,84.29041064516129,CP,CNU
18465_00036,290,86,166,140,210,150,2.7482758620689656,49.176317,76.57534879069769,0.18929487499999997,0.11313725000000008,150,60,86.90141306666666,98.17029150000002,93.2019338,93.85173699999999,CP,CNU
17781_5655_x10641_y11102,280,63,160,121,183,159,12.371428571428572,338.138621,151.16877825396824,0.21362082377049196,0.17602164285714283,159,24,72.85078867924527,90.45255416666667,74.68563786163521,74.03850791666667,SSs,CTX
18453_1643_x24077_y11694,418,62,257,218,223,200,7.301435406698564,239.201655215311,144.792427,0.15071427659574466,0.1540670666666667,200,23,71.24867205000001,78.66454739130434,70.9811699,80.30510434782609,MOs,CTX
18869_3634_x20027_y5437,114,32,68,54,78,60,2.789473684210526,138.17114166666667,146.3547890625,0.23669288888888884,0.17012475000000005,60,18,92.0620125,76.29352416666667,93.19550833333332,71.93415555555556,SSp-m,CTX
pre_18458_00360,14,2,6,6,10,8,5.142857142857143,145.40508642857145,6.09637,0.14875340000000004,,8,2,114.89828749999998,106.96770000000001,81.6904,102.46375,DG,CTX
pre_18467_00104,163,28,89,72,102,91,7.079754601226994,256.3905615337423,11.058229321428572,0.18393269090909092,0.16016450000000004,91,11,72.24225439560439,76.11904545454546,74.38838846153847,65.23227272727273,AUDp,CTX
18453_7132_x11495_y3152,129,21,78,68,72,61,8.271317829457365,201.03811705426355,110.67673095238094,0.22699292783505154,0.16677384615384616,61,11,74.95596444262294,82.28613636363636,74.56360540983607,103.59627363636363,VISp,CTX
18867_5083_x14145_y15212,320,69,205,170,184,150,2.890625,68.3370746875,50.89450246376811,0.17994805925925927,0.11180614285714274,150,34,76.69197826666667,93.75958235294117,70.6621364,81.13237470588236,RT,TH
pre_18465_00267,36,9,22,17,23,19,4.777777777777778,84.40548722222223,181.01383111111107,0.26055626666666676,0.2098755,19,4,72.12645789473684,92.286,89.68599999999999,130.4702,ProS,CTX
18463_00056,452,134,286,235,300,217,3.247787610619469,89.12335022123894,96.68443860447762,0.13390858394160576,0.14511787878787885,217,83,68.81319788018433,75.07572060240963,66.33044585253455,75.29917108433736,VPL,TH
18463_00057,163,59,99,83,123,80,2.920245398773006,63.143975214723916,104.86247406779663,0.152047106060606,0.20678299999999994,80,43,76.75010375000001,85.42764186046512,71.192367625,75.33524558139534,LGd,TH
18453_3690_x8282_y9898,139,14,75,71,78,68,10.381294964028777,226.8961576258993,116.46984642857144,0.20495676851851863,0.19149542857142865,68,10,76.96547205882354,81.02946,72.70719544117647,61.98304,SSp-m,CTX
18454_00054,314,127,190,152,251,162,3.9044585987261144,118.96751608280255,74.55408892913384,0.11286403398058265,0.12361008510638305,162,89,83.12420888888889,77.38334067415731,78.51574055555555,83.08451011235955,SMT,TH
18454_00055,292,82,159,129,215,163,6.126712328767123,135.94990910958904,180.70446219512195,0.10955655555555555,0.1694998064516129,163,52,73.16719171779141,89.4276326923077,60.15386674846626,72.47643846153845,RE,TH
15257_3271_x15413_y13333,158,75,111,78,122,80,7.2784810126582276,242.2491026582279,120.77252426666666,0.20474432520325214,0.16045151851851858,80,42,68.06578075175,79.62725047619048,58.77369349999999,77.34410476190476,MOp,CTX
17545_00041,61,28,42,28,47,33,5.622950819672131,183.20287540983605,31.638984642857142,0.30447984000000006,0.15755257142857138,33,14,60.13181484848485,67.57832857142857,74.80410000000002,94.93209999999999,CP,CNU
236174_5670_x14073_y29439,217,51,131,104,137,113,7.861751152073733,362.9859930875577,194.25027549019606,0.173570165,0.15374700000000008,113,24,60.796565309734504,78.62857916666667,69.55298115044248,81.46398333333333,SSs,CTX
17545_00040,243,37,122,108,158,135,4.683127572016461,70.97169458436215,90.52463413513514,0.2449763195876289,0.2144659166666667,135,23,86.81315518518518,83.47299130434783,85.2032171111111,85.74165652173912,CP,CNU
18868_4434_x10947_y6887,196,71,128,113,139,83,2.943877551020408,54.90820974489795,188.45322594366195,0.20272541428571422,0.14907388461538473,83,56,83.54924096385541,86.63223035714284,78.0759804819277,80.18403928571429,SSp-ul,CTX
18867_4801_x7068_y12938,392,121,270,223,243,169,4.114795918367347,105.50045094387757,165.90161834710742,0.17822790721649484,0.1453883207547172,169,74,79.975764852071,80.05400513513513,74.60359420118343,69.80901972972974,SSs,CTX
17302_00056,168,58,105,72,121,96,5.369047619047619,86.47697940476189,54.69889672413792,0.20539438947368438,0.16842086666666678,96,25,69.14181437500001,76.77236640000001,78.39080604166668,84.78322920000001,CP,CNU
17302_00057,239,114,163,93,190,146,4.2552301255230125,76.72829020920501,48.27631967543859,0.2079693688524591,0.20715646153846157,146,44,82.39725547945206,88.23535438636364,83.7398144520548,92.45789477272727,CP,CNU
18465_00226,286,82,168,131,200,155,4.503496503496503,112.88227664335663,149.32002573170732,0.1371805084745764,0.13990958620689653,155,45,72.33979890322581,75.0321511111111,70.49231572903224,67.40726777777779,VPL,TH
pre_18864_00079,470,86,278,219,278,251,4.002127659574468,85.16239855319148,31.814159406976753,0.13413157676348553,0.1593514285714287,251,27,79.2097750996016,85.55721703703703,75.92774525896414,82.07545185185184,SSp-bfd,CTX
18869_5980_x7654_y3517,159,42,85,71,116,88,4.7421383647798745,144.10647635220124,275.46683190476193,0.17028781481481492,0.1191417272727272,88,28,75.59893943181818,80.61012857142855,62.96633897727273,70.65480821428572,SSp-bfd,CTX
18465_00040,163,29,87,77,105,86,3.4662576687116564,77.5115445398773,120.48840413793104,0.2620704393939395,0.1796753333333333,86,19,83.0872581395349,83.33897368421053,78.77621325581396,90.13956315789473,CP,CNU
18465_00041,137,36,75,69,98,68,2.4744525547445257,52.69603818248175,59.88826916666666,0.19599207407407404,0.11909012500000005,68,30,84.45051117647058,92.15007999999996,87.19432029411763,91.26452333333332,CP,CNU
18465_00227,273,68,162,139,179,134,5.358974358974359,92.77542747252747,110.79049867647058,0.16653123749999987,0.1734621379310345,134,45,75.45098734029851,67.69975066666667,65.72746097014925,72.1140668888889,VPM,TH
236174_3001_x12887_y24248,364,82,218,169,228,195,12.56868131868132,514.8471362362636,77.32713,0.19108288728323708,0.12594124000000007,195,33,62.834153846153846,61.51486515151515,73.80205323076923,75.86265242424243,AId,CTX
17543_3842_x7369_y3542,208,105,156,103,157,105,3.6346153846153846,256.01264850961536,144.6699359142857,0.21630772131147546,0.14815646153846163,105,52,69.39690330476192,86.20273192307693,72.61228047619046,71.50503653846154,SSp-bfd,CTX
pre_18864_00424,430,68,240,207,258,223,6.097674418604651,271.16654372093024,107.92802426470588,0.17733478260869562,0.11708574999999999,223,35,71.60203457399105,85.47686285714286,67.32508807174888,71.61056028571429,MOp,CTX
17545_00149,120,19,66,56,73,64,9.775,169.50277666666665,27.64128473684211,0.25283556321839085,0.2776626666666666,64,9,69.88726062500001,82.63967777777778,74.211210625,94.90032777777778,CP,CNU
18463_00021,111,90,99,52,102,59,1.936936936936937,64.31080063063064,89.81694099999999,0.1766911632653062,0.1533461739130435,59,43,93.48277457627118,83.37967906976743,85.26348305084747,82.12521395348838,CP,CNU
236174_3215_x11999_y11133,346,88,216,158,218,188,10.777456647398845,445.3741371098265,159.55370977272725,0.2389374058441558,0.2079469615384616,188,30,61.49550569148936,54.438343020000005,79.00694914893616,66.61858466666666,AId,CTX
18463_00020,104,56,70,43,90,61,2.6826923076923075,125.98693932692308,44.662686785714286,0.2109846666666665,0.20166255555555557,61,29,88.89658475409834,105.39952068965516,79.13614704918032,95.1175982758621,CP,CNU
18454_01069,277,68,168,154,177,123,3.1732851985559565,86.30421220216606,169.05030089705883,0.11231999999999998,0.14153205128205137,123,54,77.47825945528456,73.03776194444444,65.1608575609756,66.9890074074074,VPM,TH
18465_00148,66,55,56,28,65,38,5.53030303030303,308.20273363636363,50.82812525454544,0.17479175000000002,0.13992144444444454,38,27,71.15456078947368,74.50731111111111,64.78784210526317,79.69791555555555,LGd,TH
18867_6468_x21532_y7741,243,46,135,116,154,127,6.2181069958847734,129.37995304526748,111.32512260869565,0.1970946569343066,0.13800657142857153,127,27,77.7323813543307,76.33154444444445,80.15403572440945,86.46605555555554,SUB,CTX
18455_00210,247,138,172,142,213,105,4.218623481781377,77.6120498785425,113.94305350724638,0.13472950000000006,0.13742357971014496,105,108,86.53172857142859,79.29070638888888,72.4463784095238,75.57878916666667,VPM,TH
18465_00009,85,27,53,44,59,41,2.788235294117647,69.11862458823528,58.27350411111111,0.16623169047619024,0.3503425,41,18,77.50203585365854,82.30415555555555,72.16997268292684,70.0521461111111,CP,CNU
17781_00004,52,16,31,22,37,30,12.096153846153847,561.5559969230769,53.265128125000004,0.2502428333333333,0.23736900000000005,30,7,60.45876,98.87728571428572,68.53931666666668,65.98606714285715,CLA,CTX
18455_00136,143,96,109,80,130,63,4.4475524475524475,80.33871734265735,101.58208138541666,0.14687166249999994,0.15576409756097553,63,67,84.26345598412699,81.8005062686567,77.06922428571428,71.99962313432837,VPM,TH
18457_00032,122,52,72,55,102,67,2.0163934426229506,45.53026532786884,64.3730123076923,0.20810277272727273,0.18279085714285703,67,35,89.80920447761194,88.72780857142857,87.36552776119403,86.43953142857143,CP,CNU
18455_00137,120,72,86,61,106,59,2.933333333333333,70.18171424999998,120.55709972222222,0.1759022407407409,0.18073615625000006,59,47,80.69543949152542,90.04445489361703,78.88491186440677,93.8404744680851,VPM,TH
18465_00008,165,44,95,79,114,86,2.987878787878788,74.07024339393938,16.720380295454547,0.20362717948717945,0.23482225,86,28,90.76852325581395,90.60052142857141,87.98072639534882,81.34135714285715,CP,CNU
18457_00033,159,51,90,76,120,83,2.339622641509434,42.26134327044025,63.381970588235305,0.18093499999999996,0.1924583333333333,83,37,90.01330108433734,85.92190270270271,91.56872891566265,87.34420540540539,CP,CNU
18864_2086_x2903_y21496,215,34,121,107,128,108,6.553488372093023,281.2068854418605,70.4401194117647,0.17387740760869552,0.13573766666666665,108,20,63.95047814814815,85.20009999999999,63.102197777777775,79.34515499999999,MOs,CTX
18455_5507_x14812_y14221,220,89,122,113,187,107,4.745454545454545,85.40901686363637,131.17542258426965,0.15193263076923091,0.13957803921568623,107,80,81.44312439252336,90.55897325000001,67.97817644859813,82.649448,VPM,TH
17545_00008,93,28,54,43,67,50,3.3978494623655915,59.93717698924731,324.33169321428574,0.2670510256410257,0.15575128571428565,50,17,76.57637500000001,77.2624794117647,75.4640012,68.38340588235295,CP,CNU
18453_6040_x24821_y3042,190,23,106,96,107,94,7.257894736842105,246.3646016842105,85.88333434782609,0.20757728671328668,0.46154550000000005,94,13,71.46387382978722,74.08826153846154,79.85430021276596,82.32388461538461,VISam,CTX
17781_2184_x15071_y19950,368,71,210,163,229,205,9.790760869565217,252.99393576086956,74.69652690140845,0.20433402857142857,0.1492432857142857,205,24,80.25456195121951,84.26011666666666,77.70787965853658,64.23020833333334,ORBl,CTX
18464_00122,423,142,262,215,303,208,3.9078014184397163,74.08576293144209,92.3270881971831,0.1534367056074768,0.17139271739130435,208,95,78.26793163461538,88.3201885263158,76.1301975,82.86894505263159,VPL,TH
17782_3138_x32805_y18352,320,70,188,140,202,180,11.684375,368.33960415624995,111.82454298571427,0.22924970312500004,0.1795596923076922,180,22,73.39051885666667,80.43579090909094,80.62403694444444,77.11042272727272,AId,CTX
18453_7007_x11486_y3611,120,18,67,58,71,62,9.625,219.05743658333333,215.85480111111113,0.25582393478260856,0.20214025000000002,62,9,77.84212580645162,80.20196666666668,69.20718241935485,98.54047777777777,VISp,CTX
18455_00258,190,77,130,113,137,77,4.168421052631579,82.01460260526316,90.85374257142855,0.15118758558558554,0.13171042857142878,77,60,75.34157883116883,83.89860933333333,68.88240844155843,76.36986916666665,VPM,TH
18869_3741_x6284_y6163,121,38,74,61,85,60,4.239669421487603,173.69978520661158,295.16559605263154,0.19653112162162156,0.1637898124999999,60,25,79.79056283333334,83.480988,68.191447,71.2529008,SSp-m,CTX
18455_00259,160,95,119,93,136,67,4.7,86.29470331249999,111.57304684210523,0.15573685393258407,0.15391371739130444,67,69,81.63075626865671,69.9514263768116,71.72637,69.90142681159422,VPM,TH
18867_3973_x31634_y12362,185,54,110,89,129,96,3.1837837837837837,80.95913875675676,257.64343648148144,0.1867455168539326,0.18425070833333335,96,33,73.93932945833332,75.2676787878788,68.07866001041667,74.54021696969698,SSs,CTX
18454_01021,200,46,96,87,150,113,3.865,100.84302105,224.64202278260868,0.14473756910569113,0.16095941176470596,113,37,79.82999203539822,90.45411081081083,69.06379115044248,68.07513108108108,LGd,TH
18463_00068,287,148,189,139,246,148,2.254355400696864,85.09583951219513,90.3061902027027,0.13271280116959072,0.14325444444444446,148,98,79.62543567567567,84.65203408163265,69.67724783783783,79.11354091836735,VPM,TH
17302_00117,404,113,218,190,299,214,6.72029702970297,122.07092883663367,105.55192752212388,0.15431099999999998,0.17305096874999992,214,85,73.13316728971961,78.91250752941176,69.83135378504673,75.1088182352941,LGd,TH
18463_00069,143,67,87,72,123,71,2.895104895104895,98.09410566433566,108.14714611940298,0.10878569662921356,0.11261884999999994,71,52,74.34104577464788,74.19929673076923,67.75317069014083,75.57111153846155,VPM,TH
17302_00116,180,75,118,92,137,88,4.272222222222222,79.18722227777778,80.00780519999999,0.17936450961538464,0.21584470588235305,88,49,83.05412194318181,84.14268612244899,86.84278613636364,85.50288897959186,VPL,TH
18462_00021,161,35,82,77,114,84,3.093167701863354,73.41708385093168,112.44030857142856,0.10780367999999996,0.1199115833333333,84,30,75.34850583333333,87.66919333333334,69.7073163095238,74.12367,VPM,TH
17545_00063,206,64,127,96,143,110,5.427184466019417,88.6474463592233,85.58237546875,0.22742989719626183,0.14945654545454545,110,33,78.65571181818181,76.4855351121212,78.32262636363636,85.45044545454546,CP,CNU
18869_3857_x22137_y7268,352,88,185,156,255,196,3.8323863636363638,122.28589511363639,261.2525021590909,0.15655107798165147,0.16644325714285713,196,59,76.4282243877551,75.22999322033898,70.77957408163265,71.37889084745764,SSp-m,CTX
18462_00020,132,61,75,56,118,76,2.856060606060606,83.09790893939393,126.06288334426235,0.13934487671232887,0.132816904761905,76,42,71.55800289473682,75.13575000000002,62.56816842105263,60.152564047619045,VPM,TH
18458_00430,239,87,156,131,170,108,5.564853556485356,98.13139983263598,96.44885563218389,0.1328286879432623,0.11728991891891904,108,62,69.45042636111111,75.90907096774194,58.14371907407407,62.14231709677419,VPM,TH
17302_00075,288,86,173,136,201,152,4.489583333333333,64.11274364583333,63.444682058139534,0.19582171428571427,0.14740214285714293,152,49,77.47402039473684,83.77118775510203,83.90283743421053,83.50638591836734,CP,CNU
pre_18464_00077,165,52,100,84,117,81,2.4363636363636365,47.91987825454545,38.244945923076926,0.23443532142857137,0.20259616666666658,81,36,86.74882185185184,72.96747916666666,81.18358888888889,73.56748333333333,CP,CNU
17302_00074,141,40,88,63,93,78,6.595744680851064,128.74719992907802,88.270430775,0.29123891666666657,0.27693999999999996,78,15,73.73390756410255,79.02713999999999,75.92795371794872,77.82583953333332,CP,CNU
18458_00302,118,13,64,59,67,59,5.559322033898305,183.52899177966097,716.2529876923077,0.13955279069767446,0.2936042000000001,59,8,65.78670847457627,88.2074,60.333889322033905,83.9252125,LGd,TH
18868_3453_x28753_y10380,301,76,176,159,201,142,5.079734219269103,123.82812737541529,285.7639734210526,0.15596668686868675,0.1532601818181818,142,59,67.20266415492956,63.614320508474584,60.00393992957746,67.77113372881357,SSp-m,CTX
18457_00058,192,41,117,107,116,85,4.401041666666667,99.45511890625001,140.02500390243904,0.13664602521008395,0.2081932105263158,85,31,82.7793108235294,79.56256903225807,73.6476871764706,66.93975903225807,VPM,TH
191812_4686_x10891_y5452,260,133,187,115,206,145,3.9346153846153844,343.89052965384616,269.31002789473683,0.16293656944444446,0.15657353521126738,145,61,68.72233262068964,70.82489180327869,67.05910627586206,68.503338852459,VISC,CTX
18457_00059,206,37,100,91,143,115,4.334951456310679,66.07175116504854,141.25559837837835,0.16416016831683178,0.2922636666666666,115,28,79.76286417391304,82.52752428571429,74.01278802608695,72.80193642857144,VPM,TH
18465_00204,67,58,57,32,68,35,1.9104477611940298,78.82849388059701,24.361954275862068,0.20039844827586206,0.12786399999999998,35,33,100.00012285714286,92.07080606060606,96.20463142857143,79.00574242424243,ACB,CNU
18867_3525_x9958_y10743,171,76,126,87,121,84,4.5964912280701755,145.04027368421052,265.03344975000005,0.19766368468468465,0.1711494642857142,84,37,76.10320404761903,83.79543675675677,72.72870619047619,82.11903783783787,SSp-m,CTX
17781_6028_x9772_y42888,132,32,78,59,86,73,7.878787878787879,303.4319634090909,96.11213749999999,0.1911167777777777,0.26873574999999994,73,13,65.09920328767123,72.67657692307692,73.4232204109589,91.7947323076923,SSs,CTX
18867_4336_x10280_y7972,173,52,103,87,122,86,4.583815028901734,137.81836572254335,308.7726917307692,0.1933693636363637,0.169395423076923,86,36,76.79949058139535,65.31232611111112,76.99768604651163,55.14794388888889,SSp-m,CTX
17781_7281_x18241_y11406,228,30,127,119,131,109,8.666666666666666,131.47116114035086,530.6059569333333,0.1955824083333334,0.12793055555555566,109,22,82.85480293577979,79.25776818181818,71.07862825688073,60.76858772727271,SUB,CTX
18463_00003,348,144,211,175,281,173,2.5919540229885056,74.8329242816092,77.63225670833334,0.11783017368421056,0.1284210294117647,173,108,80.5176194797688,88.29530481481481,74.71421063583816,81.1871,VPM,TH
236174_3536_x15159_y25525,317,85,199,143,203,174,7.709779179810726,527.5100296529969,132.04155952941176,0.21515619608540926,0.13024885185185198,174,29,60.521391551724136,51.83566319103449,65.1385225862069,53.699698620689645,CLA,CTX
18867_4554_x26130_y14869,352,107,226,199,233,153,2.928977272727273,61.841885937499995,71.93051207476634,0.21602783453237417,0.1524300799999999,153,80,73.52627444444445,87.085115,78.92770601307188,85.859545375,CP,CNU
18457_00150,84,93,85,47,92,37,2.5833333333333335,158.1342488095238,52.92566482795701,0.1617622794117649,0.13561093548387093,37,55,78.82937027027026,81.27595709090909,70.37362810810812,69.4388310909091,VPM,TH
pre_18864_00153,275,52,161,139,166,136,6.72,256.50124203636364,132.64611153846155,0.16789732211538455,0.15959228571428563,136,30,72.13441536764707,74.96773866666668,61.3175681617647,69.06353466666665,MOp,CTX
pre_18864_00012,216,32,123,110,125,106,4.055555555555555,120.2903807175926,363.63475531250003,0.19380984552845526,0.17086283333333352,106,19,78.19955397169812,76.9857,77.28924698113208,69.75527894736842,SSp-ul,CTX
18869_4599_x7153_y3640,277,79,186,165,170,112,2.7545126353790614,59.9838414801444,25.231333658227847,0.12564073076923066,0.12771555555555547,112,58,74.23524214285715,76.32068931034483,67.51410267857143,66.85685862068965,SSp-bfd,CTX
18457_00010,166,46,96,79,116,87,4.367469879518072,97.72680506024098,162.76437391304353,0.14364913043478256,0.2508181818181817,87,29,70.7906454597701,90.85170689655173,68.44481839080458,73.06520275862069,VPM,TH
18869_3064_x20999_y7621,148,27,80,75,95,73,3.141891891891892,79.98936324324326,416.83777037037044,0.2535211927710843,0.17950920000000004,73,22,84.24384369863013,99.3280409090909,90.03050547945206,84.22613636363637,SSp-m,CTX
pre_18465_00373,15,5,11,8,9,7,3.1333333333333333,162.66215133333333,322.61008200000003,0.13510136363636382,0.16640600000000005,7,2,65.56117142857143,78.6372,88.71032857142858,100.7515,DG,CTX
18454_01090,148,50,77,69,121,79,3.5405405405405403,71.69477452702702,134.40119740000003,0.14376646575342467,0.20450853846153838,79,42,82.50724278481015,73.42811809523809,76.26398860759494,61.212407142857145,VPM,TH
18454_01091,350,124,195,170,279,180,4.637142857142857,107.50780665714285,114.3341819032258,0.10414898678414097,0.13174123529411785,180,99,70.72948430833334,71.66811767676768,61.265311999999994,61.277596565656566,VPM,TH
18457_00119,173,53,102,93,124,80,4.745664739884393,80.57720167630058,138.797277245283,0.19654832291666668,0.16853368181818196,80,44,80.50013349999999,85.50524568181818,69.701325,71.07497727272727,VPM,TH
18868_5531_x7356_y7030,142,38,88,78,92,64,4.957746478873239,129.8465754225352,390.8922331578948,0.20796478666666673,0.19274317647058825,64,28,77.6349675,80.05800928571429,77.9026171875,80.56611357142857,SSp-bfd,CTX
18457_00118,162,96,125,97,133,65,4.592592592592593,90.4948837654321,122.01445036458334,0.20158062886597938,0.20790110526315797,65,68,77.04997029076922,84.52521676470589,73.77276723076923,71.51780779411764,VPM,TH
18458_00242,298,109,204,151,203,147,3.7583892617449663,144.50352751677852,123.06591027522931,0.10912511111111112,0.11526184848484844,147,56,73.67469306122449,79.76014767678573,72.07490523809524,75.61286446428572,LGd,TH
18464_00193,182,26,97,91,111,91,7.714285714285714,167.3842837912088,41.71308769230769,0.19175476800000013,0.1503644999999999,91,20,74.31991912087912,83.894483,71.5233846153846,75.4149285,LP,TH
18464_00192,612,109,345,310,376,302,4.75,95.14056132352941,205.76913981651373,0.1584922817679557,0.14651058974358988,302,74,72.25742483443709,78.30672378378378,72.61290837748345,78.11774108108106,LP,TH
pre_18864_00081,569,80,302,264,347,305,6.184534270650263,180.1340162565905,234.93002459999997,0.1662918596938775,0.1766631904761905,305,42,72.17163757377048,89.80798095238097,69.2632177704918,77.1662661904762,MOs,CTX
18457_00083,292,58,162,147,188,145,4.243150684931507,73.9454698630137,115.30512868965516,0.15210030519480522,0.14183555000000003,145,43,84.94502896551725,90.04926232558141,84.08643468965516,87.64924651162791,VPM,TH
17545_00122,126,55,75,53,106,73,3.2857142857142856,62.160135238095236,95.78673567272727,0.2508459636363637,0.17358000000000007,73,33,82.56706958904108,84.24619090909093,85.52265616438356,80.73404242424243,CP,CNU
18864_00025,197,27,93,83,131,114,5.121827411167513,184.16890923857864,49.75308777777778,0.17412836690647482,0.07648759999999988,114,17,78.85403271929825,89.03812941176471,76.81506631578947,71.68371764705883,SSp-ul,CTX
18457_00082,103,48,70,52,81,51,2.2135922330097086,74.76750514563105,82.12018020833332,0.23724470444444457,0.12952883333333343,51,30,87.59217843137256,86.90346,79.39044509803921,88.00333333333334,CP,CNU
18454_00136,372,132,218,200,286,172,4.268817204301075,105.34746397849463,123.44856660606061,0.11265039919354836,0.1294582586206895,172,114,74.16988052906976,84.3233556140351,67.11065598837209,71.7552096491228,VPM,TH
18453_6181_x10238_y3690,164,30,94,82,100,82,10.414634146341463,284.17158420731704,307.29092233333336,0.1987148682170543,0.13525281818181822,82,18,77.63088902439026,79.38007777777779,69.09345256097562,73.79344999999999,VISrl,CTX
18464_00009,182,72,125,100,129,82,2.043956043956044,39.86501493406593,92.35579183333334,0.15409412499999997,0.17168763636363638,82,47,90.40643536585365,89.73313765957447,87.93030243902439,89.32802340425533,CP,CNU
18869_4787_x8961_y9647,188,47,106,87,129,101,2.8031914893617023,79.14689042553191,55.850581276595754,0.1406395567010308,0.1116203,101,28,75.28041504950494,74.63575714285716,72.94144821782179,64.90067142857143,RT,TH
18454_00137,208,102,142,113,168,95,4.1923076923076925,88.64681341346156,96.65469747058822,0.15645476315789486,0.16712336956521734,95,73,85.90717327368421,78.68133328767124,78.06962494736842,70.40018424657536,VPM,TH
18457_00066,201,66,134,120,133,81,4.781094527363184,94.62632039800995,119.25053257575756,0.17445826190476188,0.1811553513513513,81,52,75.49865814814815,75.08728501923078,73.14564827160494,68.96150288461538,VPM,TH
pre_18864_00065,316,47,175,158,188,158,4.443037974683544,131.3442042721519,232.7605586808511,0.15960125991189433,0.14645245454545452,158,30,74.52913398734177,90.93143666666667,73.60131607594937,72.13378133333332,SSp-ul,CTX
