name,avg_pbnum_ratios,no_child_br_wb_ratio,one_child_br_wb_ratio,two_child_br_wb_ratio,soma_region,brain_region
pre_182712_00003,1.3109537493158183,0.0,0.18309859154929578,0.8169014084507042,OT,CNU
18453_7304_x11719_y3749,2.0102824422029566,0.0,0.15254237288135594,0.847457627118644,VISp,CTX
pre_18864_00039,1.6917889382280438,0.013793103448275862,0.15862068965517243,0.8275862068965517,VISpm,CTX
pre_18864_00038,2.1447274730715487,0.01509433962264151,0.15471698113207547,0.8301886792452831,MOp,CTX
18465_00001,1.1660876919073642,0.014084507042253521,0.176056338028169,0.8098591549295775,CP,CNU
17302_00016,2.0247427941054106,0.06666666666666667,0.1619047619047619,0.7714285714285715,CP,CNU
18454_01120,2.7040991654393713,0.0390625,0.25,0.7109375,VPM,TH
17302_00017,1.528792296139235,0.024193548387096774,0.27419354838709675,0.7016129032258065,CP,CNU
18867_4826_x11914_y16564,2.354690782563025,0.011904761904761904,0.25,0.7380952380952381,CP,CNU
18454_01121,2.0619200479369972,0.0375,0.23125,0.73125,VPL,TH
17545_00001,2.000834095834096,0.05333333333333334,0.34,0.6066666666666667,CP,CNU
18461_3871_x7813_y3857,2.037557800655227,0.06976744186046512,0.24031007751937986,0.689922480620155,MOp,CTX
18462_00042,3.011574792960662,0.025423728813559324,0.2457627118644068,0.7288135593220338,VPL,TH
17788_4719_x3512_y9492,1.7630628585737642,0.10062893081761007,0.31446540880503143,0.5849056603773585,SSs,CTX
18462_00043,1.7588453213453212,0.0759493670886076,0.379746835443038,0.5443037974683544,CP,CNU
18454_00014,1.4941228148545223,0.009708737864077669,0.14563106796116504,0.8446601941747572,CP,CNU
18454_00015,1.81165321695213,0.017094017094017096,0.18803418803418803,0.7948717948717948,CP,CNU
18869_4883_x18883_y4120,1.420458744665094,0.02074688796680498,0.1825726141078838,0.7966804979253111,SSp-ll,CTX
17782_3284_x11909_y16428,3.4761140486978634,0.009523809523809525,0.2,0.7904761904761904,CLA,CTX
18454_00155,2.107444444444445,0.0273972602739726,0.2054794520547945,0.7671232876712328,VPM,TH
17781_3668_x9453_y17266,2.382100448566017,0.015037593984962405,0.09774436090225563,0.8872180451127819,SSp,CTX
18454_00154,2.2384938854635825,0.05517241379310345,0.21379310344827587,0.7310344827586207,VPM,TH
17545_00140,1.464222316145393,0.0,0.2647058823529412,0.7352941176470589,CP,CNU
18454_01061,2.327084270505323,0.02027027027027027,0.20270270270270271,0.777027027027027,VPM,TH
18463_00028,1.8565219421101775,0.0958904109589041,0.3219178082191781,0.5821917808219178,VPM,TH
18454_01060,3.000646199375013,0.11538461538461539,0.2403846153846154,0.6442307692307693,VPM,TH
18868_4739_x28536_y7468,2.778084337560579,0.03488372093023256,0.13372093023255813,0.8313953488372093,SSp-bfd,CTX
18867_5894_x10157_y6463,1.6821200871425757,0.06666666666666667,0.19047619047619047,0.7428571428571429,SSp-bfd,CTX
18867_6091_x30186_y6043,2.1468951275053727,0.02727272727272727,0.17272727272727273,0.8,SSp-bfd,CTX
18864_6104_x9372_y1806,2.5344548651083425,0.02247191011235955,0.11797752808988764,0.8595505617977528,AUDp,CTX
18463_00029,2.3380485527544344,0.05232558139534884,0.2616279069767442,0.686046511627907,VPM,TH
18465_00141,2.2310123417600054,0.046153846153846156,0.2076923076923077,0.7461538461538462,LGd,TH
18465_00140,2.327679638163509,0.017241379310344827,0.27586206896551724,0.7068965517241379,LGd,TH
18458_00488,1.1177237274220033,0.05063291139240506,0.26582278481012656,0.6835443037974683,CP,CNU
191812_3438_x6058_y10197,1.1742951098934873,0.24561403508771928,0.47368421052631576,0.2807017543859649,MOp,CTX
18464_00163,1.4283145743145742,0.019230769230769232,0.25961538461538464,0.7211538461538461,CP,CNU
17545_00048,1.7139560227013866,0.029585798816568046,0.3431952662721893,0.6272189349112426,CP,CNU
18867_4457_x7592_y10554,1.864866734572617,0.06666666666666667,0.23333333333333334,0.7,SSp-m,CTX
pre_18454_00305,1.459952701619368,0.044444444444444446,0.4222222222222222,0.5333333333333333,CP,CNU
17300_5896_x24862_y27320,2.459287128899198,0.09401709401709402,0.2564102564102564,0.6495726495726496,RSPv,CTX
18869_4837_x18229_y3163,1.649224493290766,0.028169014084507043,0.21830985915492956,0.7535211267605634,SSp-tr,CTX
18457_00072,2.0908504146455953,0.02040816326530612,0.11224489795918367,0.8673469387755102,VPM,TH
18458_00580,2.41530003459828,0.018779342723004695,0.1784037558685446,0.8028169014084507,VPM,TH
18465_00048,1.938406845064511,0.032679738562091505,0.15359477124183007,0.8137254901960784,PO,TH
191801_4180_x7440_y5386,2.3394965404965404,0.07207207207207207,0.25225225225225223,0.6756756756756757,SSp-m,CTX
18457_00073,2.5436728030667424,0.01652892561983471,0.11570247933884298,0.8677685950413223,VPM,TH
18868_3507_x7704_y10476,1.9437200182043577,0.024752475247524754,0.14356435643564355,0.8316831683168316,SSp-m,CTX
18867_7123_x11808_y5131,1.7545501022494887,0.005050505050505051,0.21212121212121213,0.7828282828282829,VISp,CTX
18464_00047,3.3067991449171052,0.03225806451612903,0.1774193548387097,0.7903225806451613,VPM,TH
17781_6325_x14423_y8278,1.9903620112231784,0.028089887640449437,0.21910112359550563,0.7528089887640449,TEa,CTX
18464_00046,2.1961901431901434,0.0056179775280898875,0.1348314606741573,0.8595505617977528,VPM,TH
18465_00291,2.955429483158528,0.009900990099009901,0.15841584158415842,0.8316831683168316,VPLpc,TH
182724_5793_x8695_y5510,3.009279197638478,0.10273972602739725,0.3082191780821918,0.589041095890411,AUDv,CTX
18869_4571_x10055_y8359,1.363963278101209,0.027932960893854747,0.2011173184357542,0.770949720670391,RT,TH
18463_00005,2.253775203775204,0.07142857142857142,0.4107142857142857,0.5178571428571429,CP,CNU
236174_3729_x12692_y9419,3.407990903462149,0.025,0.3,0.675,CLA,CTX
18463_00004,1.4225730388773865,0.19047619047619047,0.30158730158730157,0.5079365079365079,CP,CNU
18453_3704_x10450_y7387,2.2925783347571516,0.018867924528301886,0.14465408805031446,0.8364779874213837,SSp-m,CTX
236174_4266_x13848_y8550,2.9119755199979656,0.08609271523178808,0.45695364238410596,0.45695364238410596,AIp,CTX
18869_5213_x7186_y4274,1.9598666651040249,0.029411764705882353,0.18823529411764706,0.7823529411764706,SSp-bfd,CTX
18454_00070,2.423557620540379,0.0,0.23178807947019867,0.7682119205298014,VPM,TH
18454_00071,1.860028837467862,0.025,0.16875,0.80625,VPM,TH
17545_00065,3.431874824634116,0.017857142857142856,0.19642857142857142,0.7857142857142857,CP,CNU
18864_5444_x7352_y31475,2.6662771993391354,0.013513513513513514,0.10810810810810811,0.8783783783783784,SSs,CTX
18462_00026,2.493015873015873,0.02654867256637168,0.21238938053097345,0.7610619469026548,MG,TH
17545_00064,1.787705795264841,0.0,0.16981132075471697,0.8301886792452831,CP,CNU
191812_5221_x9028_y25900,2.182330203534657,0.24705882352941178,0.3176470588235294,0.43529411764705883,SSs,CTX
18462_00027,2.6908048741382076,0.05,0.2357142857142857,0.7142857142857143,VPL,TH
18458_00437,2.7292424242424245,0.013157894736842105,0.21052631578947367,0.7763157894736842,VPL,TH
18453_7132_x31679_y7308,3.011319168686143,0.011235955056179775,0.15730337078651685,0.8314606741573034,VISli,CTX
17787_4521_x5172_y12873,2.673395423747858,0.08011869436201781,0.34718100890207715,0.5727002967359051,SSs,CTX
18465_00203,1.5791008541008542,0.078125,0.265625,0.65625,ACB,CNU
182725_3680_x13452_y7614,2.9332899679167004,0.04433497536945813,0.23645320197044334,0.7192118226600985,GU,CTX
18465_00125,2.5259788512973222,0.030927835051546393,0.1958762886597938,0.7731958762886598,VPM,TH
17781_3819_x16144_y41186,2.7867297934350987,0.018779342723004695,0.18779342723004694,0.7934272300469484,SSs,CTX
182724_2383_x9300_y17890,1.9262731933784567,0.045871559633027525,0.3211009174311927,0.6330275229357798,ORBvl,CTX
18454_01005,2.7272244578582607,0.028037383177570093,0.205607476635514,0.7663551401869159,VPM,TH
18464_00194,3.605540956940596,0.05161290322580645,0.15483870967741936,0.7935483870967742,LP,TH
18867_4874_x16831_y16618,1.6687916963372946,0.027777777777777776,0.2638888888888889,0.7083333333333334,RT,TH
18458_00244,2.2104998984933193,0.023809523809523808,0.21428571428571427,0.7619047619047619,LGd,TH
18454_01004,1.713873672275928,0.016853932584269662,0.17415730337078653,0.8089887640449438,VPL,TH
17781_6627_x22762_y14486,1.372115476853808,0.0,0.1891891891891892,0.8108108108108109,TR,CTX
18455_00180,1.3352182385515718,0.015873015873015872,0.2222222222222222,0.7619047619047619,CP,CNU
18458_00577,2.514143392237755,0.05056179775280899,0.21348314606741572,0.7359550561797753,VPM,TH
18455_4619_x10185_y12182,2.035624053365989,0.02531645569620253,0.13924050632911392,0.8354430379746836,CP,CNU
18453_5308_x10321_y5166,2.8055139588302853,0.015384615384615385,0.18461538461538463,0.8,SSp-bfd,CTX
17545_00124,1.4187993824357459,0.01282051282051282,0.1794871794871795,0.8076923076923077,CP,CNU
18864_00023,1.6118398085431054,0.008620689655172414,0.15517241379310345,0.8362068965517241,SSp-un,CTX
18455_00181,1.341205648926237,0.010638297872340425,0.20212765957446807,0.7872340425531915,CP,CNU
18868_4648_x14941_y16268,1.3243565713612153,0.00980392156862745,0.20588235294117646,0.7843137254901961,RT,TH
17545_00125,1.4622247295282627,0.023121387283236993,0.20809248554913296,0.7687861271676301,CP,CNU
18867_5942_x29015_y5711,1.5285789693398388,0.0,0.12048192771084337,0.8795180722891566,SSp-bfd,CTX
18454_00131,1.8597119341563788,0.023668639053254437,0.23076923076923078,0.7455621301775148,VPM,TH
18454_00130,2.440453828974263,0.0091324200913242,0.2146118721461187,0.776255707762557,MD,TH
pre_18864_00014,2.2323384914606574,0.00975609756097561,0.2048780487804878,0.7853658536585366,SSp-ul,CTX
pre_18469_00001,1.944588142228646,0.024271844660194174,0.2524271844660194,0.7233009708737864,SSp-ll,CTX
18457_00017,3.1857819264069267,0.012987012987012988,0.2077922077922078,0.7792207792207793,VPM,TH
18867_3758_x14594_y6944,2.190315150739261,0.04,0.225,0.735,MOp,CTX
236174_6338_x12092_y5845,3.216915130972067,0.04964539007092199,0.2695035460992908,0.6808510638297872,ECT,CTX
18869_4345_x7097_y4738,1.8722295580897528,0.03571428571428571,0.19285714285714287,0.7714285714285715,SSp-n,CTX
18461_4388_x5599_y5781,1.0354761904761907,0.08695652173913043,0.2826086956521739,0.6304347826086957,SSp-n,CTX
18868_2601_x23273_y17306,1.484682301348968,0.04568527918781726,0.19796954314720813,0.7563451776649747,PIR,CTX
18454_01097,3.046738095238095,0.0547945205479452,0.273972602739726,0.6712328767123288,VPM,TH
18454_00039,2.4588570880166807,0.041666666666666664,0.20833333333333334,0.75,CP,CNU
18454_01096,2.02993914973915,0.03184713375796178,0.1910828025477707,0.7770700636942676,VPM,TH
18465_00152,3.4847023552672374,0.023076923076923078,0.15384615384615385,0.823076923076923,MG,TH
18453_1674_x14446_y9719,2.149721379674779,0.004219409282700422,0.13924050632911392,0.8565400843881856,FRP,CTX
182724_5355_x5321_y20589,2.2570764790764795,0.047619047619047616,0.2222222222222222,0.7301587301587301,SSp-ll,CTX
18454_01072,2.7972941215411096,0.046511627906976744,0.14883720930232558,0.8046511627906977,VPM,TH
18454_01073,2.2922574400297173,0.022388059701492536,0.16417910447761194,0.8134328358208955,VPM,TH
18458_00500,1.4107496051507868,0.03076923076923077,0.35384615384615387,0.6153846153846154,ACB,CNU
18453_6479_x9010_y4330,1.8825046838683204,0.03409090909090909,0.11363636363636363,0.8522727272727273,VISal,CTX
18454_00146,2.1591528925619836,0.013333333333333334,0.13333333333333333,0.8533333333333334,VPM,TH
18464_00079,2.9482129702839592,0.034482758620689655,0.19310344827586207,0.7724137931034483,MG,TH
182724_2525_x8483_y21088,2.1898308106178668,0.03902439024390244,0.2731707317073171,0.6878048780487804,AId,CTX
18868_5686_x9887_y5415,2.750200754110451,0.020618556701030927,0.19072164948453607,0.788659793814433,SSp-bfd,CTX
18454_00147,2.00859299430728,0.0,0.17582417582417584,0.8241758241758241,VPM,TH
18457_00061,2.2054511278195488,0.018633540372670808,0.2732919254658385,0.7080745341614907,VPM,TH
18455_00165,1.3333333333333335,0.2,0.3333333333333333,0.4666666666666667,MD,TH
18457_00206,2.5113157228842917,0.006535947712418301,0.1437908496732026,0.8496732026143791,VPL,TH
pre_18864_00062,2.5430172844676613,0.008771929824561403,0.17105263157894737,0.8201754385964912,MOp,CTX
18869_7986_x18907_y11037,1.7100000000000002,0.0,0.09090909090909091,0.9090909090909091,PSV,Other
17543_4926_x5833_y20277,2.0666200511305,0.0,0.15294117647058825,0.8470588235294118,SSp-bfd,CTX
17109_2301_x8535_y23051,3.824908424908425,0.2857142857142857,0.42857142857142855,0.2857142857142857,AId,CTX
18462_00018,2.1492588932806327,0.047619047619047616,0.21428571428571427,0.7380952380952381,VPM,TH
18462_00019,1.8113194444444445,0.03636363636363636,0.2545454545454545,0.7090909090909091,VPM,TH
pre_17543_01139,0.8888888888888888,0.1,0.4,0.5,error,Other
17302_00097,4.981481481481482,0.10526315789473684,0.2631578947368421,0.631578947368421,CP,CNU
18869_00024,1.6713882163034703,0.12380952380952381,0.20952380952380953,0.6666666666666666,CP,CNU
18864_2520_x2913_y22642,1.6905545487917515,0.026881720430107527,0.25268817204301075,0.7204301075268817,MOs,CTX
18869_00025,1.465460018908295,0.02,0.22666666666666666,0.7533333333333333,RT,TH
17302_00096,1.4272607846494487,0.010752688172043012,0.10752688172043011,0.8817204301075269,CP,CNU
18464_00031,2.1783899025958915,0.05161290322580645,0.23870967741935484,0.7096774193548387,LGd,TH
18465_00081,1.6679464793121779,0.0380952380952381,0.21904761904761905,0.7428571428571429,VPM,TH
18458_00549,2.239092837577686,0.06976744186046512,0.23255813953488372,0.6976744186046512,VPL,TH
18867_3469_x10058_y10954,2.1512629127146847,0.023391812865497075,0.22807017543859648,0.7485380116959064,MOp,CTX
18458_00548,2.852764371514372,0.011363636363636364,0.17045454545454544,0.8181818181818182,VPM,TH
18465_00080,2.7243889849987415,0.0,0.11827956989247312,0.8817204301075269,VPM,TH
18463_00072,2.7070318570318577,0.018867924528301886,0.24528301886792453,0.7358490566037735,MG,TH
18454_00095,2.276760439118124,0.10416666666666667,0.20833333333333334,0.6875,CM,TH
18463_00073,2.412063031994196,0.0213903743315508,0.18181818181818182,0.7967914438502673,VPL,TH
18457_00120,2.2435295785879554,0.03614457831325301,0.1927710843373494,0.7710843373493976,VPL,TH
18869_3305_x6812_y6104,2.3621809200240573,0.012987012987012988,0.11688311688311688,0.8701298701298701,SSp-m,CTX
17545_00081,2.731564303071656,0.022857142857142857,0.26285714285714284,0.7142857142857143,MG,TH
18457_00121,2.1368376514928236,0.04716981132075472,0.1509433962264151,0.8018867924528302,MG,TH
pre_17543_01171,2.1210841272427454,0.03428571428571429,0.26285714285714284,0.7028571428571428,error,Other
18464_00139,1.5035409858382849,0.04145077720207254,0.2694300518134715,0.689119170984456,VM,TH
18869_5019_x5442_y5910,1.9374332799073282,0.0223463687150838,0.20670391061452514,0.770949720670391,SSs,CTX
18462_00051,2.570781573498965,0.034482758620689655,0.2672413793103448,0.6982758620689655,VPM,TH
18462_00050,2.0597934704184704,0.08955223880597014,0.3283582089552239,0.582089552238806,CP,CNU
17109_1801_x6698_y12550,2.527883236184156,0.17647058823529413,0.24509803921568626,0.5784313725490197,AId,CTX
18864_00114,2.1176809946852635,0.025974025974025976,0.14285714285714285,0.8311688311688312,VISrl,CTX
18867_4824_x31628_y8902,1.7746733746733745,0.041237113402061855,0.15463917525773196,0.8041237113402062,SSp-n,CTX
18454_01133,1.9700810185185185,0.0546875,0.1953125,0.75,VPL,TH
17302_00005,1.3786725801431685,0.0273972602739726,0.2191780821917808,0.7534246575342466,CP,CNU
18868_3932_x25373_y7132,2.5743187980320337,0.03409090909090909,0.26136363636363635,0.7045454545454546,SSp-ll,CTX
18454_01132,2.6253061224489795,0.0916030534351145,0.22137404580152673,0.6870229007633588,VPL,TH
18458_00114,2.090660471216027,0.01818181818181818,0.18181818181818182,0.8,VPM,TH
18457_00028,2.1237925072201964,0.004273504273504274,0.1581196581196581,0.8376068376068376,VPM,TH
18457_00029,2.077882084296891,0.009259259259259259,0.1574074074074074,0.8333333333333334,VPM,TH
