name,P1,P2,P3,P4,soma_region,brain_region
18868_4221_x5685_y12199,0.38190184049079756,0.3328220858895706,0.08819018404907976,0.19708588957055215,SSs,CTX
17302_00023,0.06183170618317062,0.011157601115760111,0.11622501162250116,0.8107856810785681,AM,TH
18453_3492_x29357_y9198,0.34210526315789475,0.4105263157894737,0.17763157894736842,0.06973684210526315,SSp-m,CTX
18454_00004,0.47540983606557374,0.0,0.06885245901639345,0.4557377049180328,CP,CNU
18462_00040,0.06532663316582915,0.0,0.0,0.9346733668341709,VPM,TH
18864_6074_x3503_y13192,0.58203125,0.11067708333333333,0.17100694444444445,0.1362847222222222,RSPd,CTX
18453_3186_x12745_y7108,0.3870967741935484,0.3640552995391705,0.2488479262672811,0.0,MOp,CTX
18458_00236,0.08537886872998933,0.0,0.0,0.9146211312700107,LGd,TH
18463_00004,0.06037735849056604,0.18867924528301888,0.2792452830188679,0.4716981132075472,CP,CNU
18455_00040,0.5243393602225312,0.24756606397774686,0.11543810848400557,0.11265646731571627,CP,CNU
18454_00141,0.03836930455635491,0.0035971223021582736,0.31414868105515587,0.6438848920863309,VPLpc,TH
191812_4446_x6677_y24393,0.4087213599408721,0.36585365853658536,0.1130820399113082,0.1123429416112343,SSp-n,CTX
18457_00162,0.07993966817496229,0.033936651583710405,0.0641025641025641,0.8220211161387632,VPM,TH
18869_3634_x5750_y7170,0.5230125523012552,0.17573221757322174,0.07531380753138076,0.22594142259414227,SSp-m,CTX
18867_4621_x24147_y14734,0.0028536485935589076,0.004891969017529555,0.6881369751324908,0.3041174072564207,RT,TH
18465_00159,0.30947775628626695,0.0,0.3404255319148936,0.35009671179883944,CP,CNU
18864_2047_x3016_y12128,0.8849918433931484,0.020799347471451877,0.08075040783034258,0.013458401305057096,MOs,CTX
18457_00027,0.03251387787470262,0.0,0.0,0.9674861221252974,VPM,TH
18453_5325_x32314_y8395,0.6921397379912664,0.21724890829694324,0.0906113537117904,0.0,SSs,CTX
18465_00227,0.04521739130434783,0.0,0.11072463768115942,0.8440579710144928,VPM,TH
18454_00053,0.061409630146545706,0.16538729937194696,0.4207955338450802,0.3524075366364271,MD,TH
18864_6139_x4843_y27122,0.5649263721552878,0.2938420348058902,0.0856760374832664,0.05555555555555555,VISp,CTX
18462_00017,0.03146067415730337,0.0,0.0853932584269663,0.8831460674157303,VPM,TH
17781_6325_x14423_y8278,0.20041608876560332,0.49167822468793343,0.22653721682847897,0.08136846971798428,TEa,CTX
18455_00152,0.048833819241982504,0.08600583090379009,0.034256559766763846,0.8309037900874635,VPL,TH
17302_00074,0.5422297297297297,0.3234797297297297,0.03125,0.10304054054054054,CP,CNU
17545_00129,0.05813953488372093,0.0,0.25872093023255816,0.6831395348837209,CP,CNU
18453_4345_x12044_y5189,0.6618705035971223,0.25839328537170264,0.03597122302158273,0.043764988009592325,SSp-ul,CTX
18455_00017,0.04073319755600815,0.0,0.0,0.9592668024439919,LGd,TH
18457_00135,0.03162790697674418,0.0,0.01441860465116279,0.953953488372093,SMT,TH
18458_00148,0.0,0.0,0.7822201317027281,0.21777986829727186,LP,TH
18454_01091,0.009672961768770152,0.0,0.007369875633348687,0.9829571625978811,VPM,TH
15257_4397_x16794_y21812,0.027833001988071572,0.0019880715705765406,0.8548707753479126,0.11530815109343936,MOp,CTX
17302_00062,0.5085803432137286,0.35569422776911075,0.0530421216848674,0.08268330733229329,CP,CNU
18455_00144,0.03234802007808143,0.018962632459564976,0.3653095370886782,0.5833798103736754,VPM,TH
18868_5724_x8616_y5999,0.2751504729148753,0.0025795356835769563,0.18400687876182287,0.5382631126397248,SSp-bfd,CTX
18458_00277,0.045692883895131084,0.0,0.15955056179775282,0.7947565543071161,VPM,TH
18463_00045,0.02351212343864805,0.0,0.05657604702424688,0.919911829537105,VPL,TH
17545_00095,0.01791044776119403,0.0,0.06388059701492538,0.9182089552238806,LGd,TH
18454_00100,0.019442984760903836,0.0,0.4766158696794535,0.5039411455596426,SMT,TH
17782_3651_x35286_y18512,0.08820678513731825,0.39838449111470114,0.44975767366720515,0.06365105008077544,CLA,CTX
18457_00089,0.05269761606022585,0.008155583437892095,0.04893350062735257,0.8902132998745295,VPM,TH
18457_00123,0.19502487562189055,0.10845771144278607,0.06368159203980099,0.6328358208955224,VPL,TH
18869_4550_x7203_y4574,0.5222816399286988,0.05169340463458111,0.2816399286987522,0.1443850267379679,SSp-n,CTX
236174_3829_x13590_y9284,0.04410011918951132,0.11839491458085022,0.5828367103694875,0.25466825586015096,CLA,CTX
18457_00066,0.053297199638663056,0.0,0.0,0.9467028003613369,VPM,TH
18462_00056,0.021657250470809793,0.09227871939736347,0.02071563088512241,0.8653483992467044,VPM,TH
17302_00035,0.0,0.02916346891788181,0.014581734458940905,0.9562547966231773,MG,TH
17545_00168,0.06411323896752706,0.0,0.4787676935886761,0.4571190674437968,VPM,TH
182725_5012_x5980_y10427,0.5153374233128835,0.11792774369461487,0.3060668029993183,0.06066802999318337,SSp-ll,CTX
18454_00157,0.14154652686762778,0.028833551769331587,0.20969855832241152,0.6199213630406291,VPM,TH
182724_5355_x5321_y20589,0.17619783616692428,0.00927357032457496,0.42967542503863987,0.3848531684698609,SSp-ll,CTX
pre_18469_00086,0.45511272141706927,0.15519323671497584,0.23409822866344607,0.15559581320450885,RSPd,CTX
18463_00012,0.06412213740458016,0.0,0.0,0.9358778625954198,VPM,TH
18453_3516_x21006_y6048,0.4863036861684139,0.18802840716942848,0.28102806898884003,0.04463983767331755,MOs,CTX
18868_3981_x30626_y12403,0.091047503045067,0.2113276492082826,0.5200974421437271,0.17752740560292327,SSs,CTX
18457_00031,0.2723735408560311,0.0,0.05642023346303502,0.6712062256809338,CP,CNU
18869_3480_x6168_y6983,0.17455213596692695,0.3210840606338999,0.11713367018833257,0.3872301332108406,SSp-m,CTX
17787_00013,0.26022304832713755,0.0,0.4275092936802974,0.31226765799256506,CP,CNU
18465_00092,0.06320691949434465,0.0026613439787092482,0.07385229540918163,0.8602794411177644,VPM,TH
18869_5343_x5414_y5337,0.245757385292269,0.10685103708359522,0.491514770584538,0.15587680703959775,SSs,CTX
18464_00193,0.012292562999385371,0.002458512599877074,0.013521819299323909,0.9717271051014137,LP,TH
17543_3842_x7369_y3542,0.8469520103761349,0.02204928664072633,0.0,0.1309987029831388,SSp-bfd,CTX
18457_00046,0.026785714285714284,0.0,0.0375,0.9357142857142857,VPM,TH
18869_3751_x5868_y6832,0.434412265758092,0.01746166950596252,0.17163543441226575,0.37649063032367974,SSp-m,CTX
18457_00103,0.2631578947368421,0.08513931888544891,0.10371517027863777,0.5479876160990712,CP,CNU
18454_01048,0.0,0.036458333333333336,0.007523148148148148,0.9560185185185185,VPM,TH
18868_3932_x25373_y7132,0.5891276864728192,0.09102402022756005,0.213653603034134,0.10619469026548672,SSp-ll,CTX
236174_3229_x11884_y10380,0.14833127317676142,0.6620519159456119,0.13819530284301607,0.05142150803461063,AId,CTX
18455_00021,0.07564102564102564,0.0,0.15897435897435896,0.7653846153846153,VPM,TH
18453_4186_x30783_y11697,0.3984747378455672,0.2259294566253575,0.3086272640610105,0.06696854146806483,SSs,CTX
182724_4327_x4847_y18972,0.2748854643898376,0.2815493544356518,0.3336109954185756,0.10995418575593503,MOp,CTX
191801_4228_x15043_y11097,0.2427536231884058,0.45652173913043476,0.2644927536231884,0.036231884057971016,OT,CNU
18462_00021,0.06565656565656566,0.0,0.0,0.9343434343434344,VPM,TH
236174_3529_x13688_y26111,0.24903623747108714,0.3627602158828065,0.2305319969159599,0.1576715497301465,GU,CTX
18454_00065,0.09086515224746254,0.0019333011116481392,0.47317544707588205,0.43402609956500726,PO,TH
18868_6019_x9541_y5296,0.34299516908212563,0.11996779388083736,0.30112721417069244,0.2359098228663446,VISrl,CTX
pre_18465_00369,0.734375,0.078125,0.1875,0.0,DG,CTX
18453_2190_x23739_y8507,0.7063055438002539,0.07532797291578502,0.10198899703766398,0.11637748624629708,MOs,CTX
pre_18864_00147,0.6004947433518862,0.0,0.17068645640074212,0.22881880024737167,SSp-bfd,CTX
18464_00081,0.3680555555555556,0.0,0.4045138888888889,0.22743055555555555,CP,CNU
191812_4686_x10891_y5452,0.5174311926605505,0.1926605504587156,0.05412844036697248,0.23577981651376148,VISC,CTX
18458_00083,0.06556580864497329,0.05148130160271977,0.3040310830500243,0.5789218067022827,LP,TH
18454_00177,0.02501786990707648,0.00964974982130093,0.7616154395997141,0.20371694067190851,SMT,TH
18463_00032,0.004081632653061225,0.0163265306122449,0.04897959183673469,0.9306122448979591,MG,TH
18465_00303,0.03014318010550113,0.014318010550113038,0.5169555388093444,0.4385832705350414,PoT,TH
236174_5840_x15240_y29741,0.2054531490015361,0.14400921658986174,0.41801075268817206,0.2325268817204301,TEa,CTX
18867_5083_x14145_y15212,0.03048180924287119,0.004916420845624385,0.951819075712881,0.012782694198623401,RT,TH
18465_00246,0.3231441048034934,0.11228945726762321,0.22021210230817218,0.34435433562071116,CEA,CNU
18869_00025,0.02284263959390863,0.024111675126903553,0.2982233502538071,0.6548223350253807,RT,TH
18455_00133,0.02395374449339207,0.0,0.34498898678414097,0.6310572687224669,SMT,TH
17302_00015,0.505564387917329,0.3163751987281399,0.10333863275039745,0.07472178060413355,CP,CNU
pre_18864_00014,0.6327226246271836,0.2190029825308905,0.04985087345547507,0.09842351938645079,SSp-ul,CTX
18458_00580,0.050306211723534555,0.008311461067366578,0.3193350831146107,0.6220472440944882,VPM,TH
18457_00007,0.16859504132231404,0.09586776859504133,0.026446280991735537,0.7090909090909091,CP,CNU
18868_6757_x10353_y4324,0.35689397710303633,0.5664509706321553,0.07565953210552513,0.0009955201592832255,VISp,CTX
18457_00142,0.315018315018315,0.0,0.41025641025641024,0.27472527472527475,CP,CNU
18453_2400_x15836_y7243,0.5537388795383505,0.08102909353209906,0.34287088242365954,0.02236114450589084,MOs,CTX
18454_01009,0.12293853073463268,0.008995502248875561,0.10644677661169415,0.7616191904047976,VPM,TH
18864_00029,0.5727002967359051,0.2534124629080119,0.16023738872403562,0.013649851632047478,SSs,CTX
18453_7146_x8788_y4552,0.3576158940397351,0.1997792494481236,0.27483443708609273,0.16777041942604856,VISp,CTX
18463_00024,0.5575221238938053,0.3486725663716814,0.010619469026548672,0.0831858407079646,CP,CNU
18454_00161,0.08368967623701894,0.004886988393402566,0.20158827122785583,0.7098350641417227,VPM,TH
17302_00003,0.4878048780487805,0.0,0.0,0.5121951219512195,CP,CNU
18455_00125,0.051646223369916075,0.001936733376371853,0.4222078760490639,0.5242091672046482,VPL,TH
18454_00024,0.3304042179261863,0.21616871704745166,0.22671353251318102,0.22671353251318102,CP,CNU
18462_00060,0.007428040854224698,0.009285051067780872,0.1522748375116063,0.8310120705663882,VPLpc,TH
191812_3801_x5383_y20989,0.36210762331838564,0.3419282511210762,0.19394618834080718,0.10201793721973094,MOp,CTX
18458_00353,0.240234375,0.001953125,0.55078125,0.20703125,CP,CNU
18465_00084,0.026217228464419477,0.10159176029962547,0.04119850187265917,0.8309925093632958,VPM,TH
18869_4662_x10221_y8547,0.0034965034965034965,0.6515151515151515,0.11072261072261072,0.23426573426573427,RT,TH
pre_18864_00043,0.7168737060041408,0.020703933747412008,0.11490683229813664,0.14751552795031056,MOp,CTX
pre_18864_00413,0.8343125734430082,0.08734821778300039,0.028593811202506855,0.04974539757148453,MOs,CTX
18457_00115,0.48293963254593175,0.013123359580052493,0.29396325459317585,0.2099737532808399,ACB,CNU
18458_00492,0.034027777777777775,0.0,0.2743055555555556,0.6916666666666667,VPL,TH
18454_00136,0.029551954242135366,0.005243088655862726,0.1882745471877979,0.776930409914204,VPM,TH
18868_4430_x9829_y7185,0.38503253796095444,0.1475054229934924,0.19522776572668113,0.272234273318872,SSp-ul,CTX
18463_00073,0.0,0.062424969987995196,0.05822328931572629,0.8793517406962785,VPL,TH
18455_00037,0.26773049645390073,0.36524822695035464,0.18262411347517732,0.18439716312056736,CP,CNU
18458_00241,0.061318344404701075,0.0,0.0,0.9386816555952989,LGd,TH
18465_00207,0.5546875,0.1015625,0.20703125,0.13671875,ACB,CNU
18454_00073,0.007162534435261708,0.06887052341597796,0.36473829201101926,0.559228650137741,VPLpc,TH
18455_00172,0.5443262411347518,0.2860520094562648,0.02541371158392435,0.14420803782505912,CP,CNU
18867_4826_x11914_y16564,0.14246196403872752,0.2033195020746888,0.17565698478561548,0.4785615491009682,CP,CNU
17302_00054,0.06216301934665398,0.014906438312718047,0.3203298445924516,0.6026006977481764,VPM,TH
18453_3841_x9500_y7920,0.5207373271889401,0.2995391705069124,0.16897081413210446,0.010752688172043012,SSp-m,CTX
18465_00155,0.3432282003710575,0.012987012987012988,0.5565862708719852,0.08719851576994433,CP,CNU
18458_00056,0.13963963963963963,0.0,0.0,0.8603603603603603,LGd,TH
pre_18464_00086,0.5476190476190477,0.0,0.0,0.4523809523809524,CP,CNU
pre_18864_00038,0.5775193798449613,0.31976744186046513,0.0872093023255814,0.015503875968992248,MOp,CTX
18455_00220,0.1645220588235294,0.42922794117647056,0.3290441176470588,0.07720588235294118,CP,CNU
18867_4817_x16327_y15739,0.17462932454695224,0.6606260296540363,0.12191103789126853,0.042833607907743,RT,TH
182724_2525_x8483_y21088,0.3096172718351325,0.1324828263002944,0.2899901864573111,0.267909715407262,AId,CTX
18454_00008,0.48206599713055953,0.25538020086083213,0.0,0.26255380200860834,fiber tracts,Other
17545_00172,0.08093994778067885,0.0,0.0,0.9190600522193212,VPM,TH
18457_00139,0.7151767151767152,0.04158004158004158,0.18711018711018712,0.056133056133056136,CP,CNU
18454_01072,0.04304635761589404,0.005518763796909493,0.4661515820456218,0.4852832965415747,VPM,TH
18465_00047,0.04408960915157293,0.008341277407054338,0.12917063870352716,0.8183984747378455,LD,TH
18864_00117,0.3650655021834061,0.137117903930131,0.09344978165938865,0.4043668122270742,VISl,CTX
17787_00029,0.26573426573426573,0.0017482517482517483,0.06643356643356643,0.666083916083916,CP,CNU
17302_00078,0.0,0.0,0.0024330900243309003,0.9975669099756691,VPL,TH
17545_00060,0.5552346570397112,0.34657039711191334,0.005054151624548736,0.09314079422382672,CP,CNU
18869_5482_x15126_y4142,0.12259194395796848,0.2591943957968476,0.36777583187390545,0.2504378283712785,RSPv,CTX
18868_4047_x27203_y7787,0.16878245816503173,0.2192729371032891,0.2533179457587998,0.3586266589728794,SSp-ul,CTX
18867_4689_x11723_y7039,0.3492894540014959,0.19895287958115182,0.3575168287210172,0.09424083769633508,SSp-ul,CTX
18869_6241_x19347_y3562,0.06227630637079456,0.6177523264137438,0.2877594846098783,0.03221188260558339,VISp,CTX
17302_00097,0.2482758620689655,0.04827586206896552,0.0,0.7034482758620689,CP,CNU
17545_00125,0.2650862068965517,0.3125,0.022629310344827586,0.39978448275862066,CP,CNU
191807_5811_x3931_y20674,0.2924187725631769,0.0,0.07220216606498195,0.6353790613718412,SSp-bfd,CTX
18867_4724_x12558_y16835,0.31297709923664124,0.3244274809160305,0.19338422391857507,0.1692111959287532,CP,CNU
18454_01064,0.02297872340425532,0.0,0.1276595744680851,0.8493617021276596,VPM,TH
18458_00502,0.1425531914893617,0.35425531914893615,0.3904255319148936,0.1127659574468085,OT,CNU
pre_18464_00182,0.30982905982905984,0.30128205128205127,0.33547008547008544,0.053418803418803416,OT,CNU
18868_3977_x25824_y7160,0.42628205128205127,0.0,0.4935897435897436,0.08012820512820513,SSp-ul,CTX
18465_00114,0.035357417371252885,0.0,0.04842428900845504,0.9162182936202921,LGd,TH
18454_01121,0.046587926509186355,0.0,0.4035433070866142,0.5498687664041995,VPL,TH
18455_00261,0.032079646017699116,0.051991150442477874,0.08296460176991151,0.8329646017699115,VPM,TH
pre_18864_00079,0.37329931972789115,0.39540816326530615,0.1445578231292517,0.08673469387755102,SSp-bfd,CTX
18869_3263_x6927_y6229,0.22291853178155774,0.37153088630259623,0.2694717994628469,0.1360787824529991,SSp-m,CTX
18453_7010_x8769_y4509,0.3098503740648379,0.21072319201995013,0.35099750623441395,0.128428927680798,VISp,CTX
18454_00049,0.653276955602537,0.13530655391120508,0.004228329809725159,0.20718816067653276,CP,CNU
18455_00148,0.031393067364290386,0.0,0.12949640287769784,0.8391105297580118,VPM,TH
17302_00081,0.391713747645951,0.02824858757062147,0.17325800376647835,0.4067796610169492,CP,CNU
17109_6401_x7989_y3767,0.38746438746438744,0.04985754985754986,0.04843304843304843,0.5142450142450142,AUDv,CTX
18457_00206,0.0,0.018433179723502304,0.026333113890717578,0.9552337063857801,VPL,TH
18465_00006,0.29508196721311475,0.04262295081967213,0.4131147540983607,0.24918032786885247,CP,CNU
18454_01033,0.027808676307007785,0.0,0.025583982202447165,0.946607341490545,VPL,TH
18458_00555,0.0586046511627907,0.0009302325581395349,0.03162790697674418,0.9088372093023256,VPM,TH
191807_4923_x7499_y24194,0.33588761174968074,0.07151979565772669,0.22094508301404853,0.3716475095785441,SSs,CTX
18457_00197,0.07670454545454546,0.11789772727272728,0.11221590909090909,0.6931818181818182,VPL,TH
18464_00042,0.0,0.0,0.6453068592057761,0.3546931407942238,VPM,TH
17302_00039,0.05660377358490566,0.011711125569290826,0.0,0.9316851008458035,LGd,TH
18868_3507_x7704_y10476,0.2356020942408377,0.3213350785340314,0.25523560209424084,0.18782722513089006,SSp-m,CTX
pre_18454_00865,0.634963768115942,0.22192028985507245,0.12409420289855072,0.019021739130434784,CP,CNU
18458_00386,0.4316353887399464,0.0,0.02680965147453083,0.5415549597855228,CP,CNU
pre_18458_00354,0.4,0.3,0.3,0.0,DG,CTX
18465_00285,0.8650306748466258,0.11042944785276074,0.0,0.024539877300613498,BLA,CTX
17545_00164,0.0,0.03731719616742309,0.02118003025718608,0.9415027735753908,MG,TH
17302_00038,0.0,0.05628373168851195,0.010023130300693909,0.9336931380107941,MG,TH
17781_6881_x22248_y12698,0.37532981530343007,0.13390501319261214,0.35949868073878627,0.1312664907651715,TR,CTX
18868_3207_x27726_y9448,0.5135387488328664,0.19607843137254902,0.23529411764705882,0.055088702147525676,SSp-m,CTX
182724_2247_x6785_y11803,0.2519475194751947,0.22386223862238622,0.42476424764247644,0.0994259942599426,MOs,CTX
17109_6601_x5417_y25287,0.4166666666666667,0.0,0.3204225352112676,0.26291079812206575,VISal,CTX
18869_3659_x21701_y7032,0.39019963702359345,0.2159709618874773,0.33030852994555354,0.06352087114337568,SSp-m,CTX
18869_5941_x16325_y2938,0.311046511627907,0.5077519379844961,0.1695736434108527,0.011627906976744186,RSPv,CTX
17545_00165,0.0005012531328320802,0.008020050125313283,0.06817042606516291,0.9233082706766917,MG,TH
18454_01032,0.056105610561056105,0.036303630363036306,0.019801980198019802,0.8877887788778878,VPM,TH
18465_00007,0.27069351230425054,0.09843400447427293,0.4563758389261745,0.174496644295302,CP,CNU
18867_5867_x21009_y6208,0.4364217252396166,0.14472843450479234,0.2913738019169329,0.12747603833865814,RSPv,CTX
18465_00142,0.06426735218508997,0.0,0.0,0.9357326478149101,VPM,TH
18454_00048,0.008797653958944282,0.0009775171065493646,0.6422287390029325,0.3479960899315738,VPM,TH
17545_00132,0.5272727272727272,0.0,0.08484848484848485,0.3878787878787879,CP,CNU
17302_00080,0.0,0.0,0.0005608524957936063,0.9994391475042064,LGd,TH
pre_17543_01090,0.05263157894736842,0.23684210526315788,0.0,0.7105263157894737,error,Other
18867_4302_x30805_y9233,0.08948194662480377,0.23783359497645212,0.4835164835164835,0.1891679748822606,SSp-m,CTX
18465_00050,0.2087912087912088,0.0,0.36923076923076925,0.421978021978022,CP,CNU
18454_01120,0.04225352112676056,0.0,0.3355426677713339,0.6222038111019056,VPM,TH
18465_00115,0.05326231691078562,0.0,0.022636484687083888,0.9241011984021305,LGd,TH
18455_00260,0.030456852791878174,0.0,0.0,0.9695431472081218,VPM,TH
18047_7769_x31046_y13195,0.5948795180722891,0.2545180722891566,0.1280120481927711,0.022590361445783132,ENTl,CTX
236174_6338_x12496_y6617,0.12152553329023917,0.41499676793794443,0.3096315449256626,0.15384615384615385,ECT,CTX
17302_00079,0.0,0.0,0.056393076493579004,0.943606923506421,MG,TH
18453_5317_x24548_y3717,0.39568345323741005,0.3270111183780249,0.1948986265533028,0.08240680183126227,SSp-tr,CTX
18869_3761_x5335_y8118,0.5873983739837398,0.0,0.036585365853658534,0.37601626016260165,SSs,CTX
182724_5937_x3804_y11955,0.33985581874356335,0.16683831101956745,0.3213182286302781,0.17198764160659114,VISa,CTX
17302_00096,0.5725190839694656,0.0,0.22137404580152673,0.20610687022900764,CP,CNU
17545_00124,0.274468085106383,0.0,0.07021276595744681,0.6553191489361702,CP,CNU
18465_00046,0.44171779141104295,0.1492842535787321,0.310838445807771,0.09815950920245399,CP,CNU
18454_01073,0.04973221117061974,0.0,0.521805661820964,0.42846212700841624,VPM,TH
pre_18864_00081,0.5345645121038183,0.09208884452208635,0.22036436236585974,0.15298228100823558,MOs,CTX
191812_4067_x7961_y6860,0.46402877697841727,0.42985611510791366,0.0,0.10611510791366907,SSp-m,CTX
pre_182712_00027,0.16712834718374883,0.3379501385041551,0.32409972299168976,0.17082179132040629,PAA,CTX
18458_00450,0.03395997574287447,0.10855063674954518,0.0661006670709521,0.7913887204366282,MG,TH
18864_4554_x9386_y2232,0.7352415026833632,0.12880143112701253,0.009391771019677997,0.12656529516994633,SSs,CTX
18047_3132_x24052_y12385,0.5621890547263682,0.39552238805970147,0.024875621890547265,0.017412935323383085,MOs,CTX
17781_6202_x7633_y12296,0.08728448275862069,0.01993534482758621,0.765625,0.1271551724137931,SSp-bfd,CTX
18454_00009,0.2361111111111111,0.03373015873015873,0.20634920634920634,0.5238095238095238,CP,CNU
17545_00173,0.0,0.0,0.0,1.0,LGd,TH
18465_00292,0.028024606971975393,0.019138755980861243,0.19822282980177716,0.7546138072453862,VPM,TH
18868_4693_x13797_y16937,0.0,0.017223910840932118,0.5785207700101317,0.40425531914893614,RT,TH
18465_00011,0.2255772646536412,0.16163410301953818,0.4849023090586146,0.12788632326820604,CP,CNU
18458_00542,0.03427719821162444,0.0,0.27421758569299554,0.6915052160953801,VPM,TH
17109_6301_x4756_y24516,0.38106796116504854,0.0,0.012135922330097087,0.6067961165048543,VISrl,CTX
18465_00154,0.3106796116504854,0.0,0.37309292649098474,0.31622746185852985,CP,CNU
pre_18464_00087,0.5728476821192053,0.0,0.0,0.4271523178807947,CP,CNU
18458_00057,0.17471264367816092,0.0,0.0,0.825287356321839,LGd,TH
pre_18864_00039,0.3861082737487232,0.2139938712972421,0.17364657814096016,0.22625127681307455,VISpm,CTX
17109_2401_x9695_y9693,0.04628099173553719,0.22479338842975208,0.6264462809917355,0.1024793388429752,CLA,CTX
18868_5983_x17523_y5085,0.3692077727952167,0.041355256601893375,0.20827105132037868,0.3811659192825112,RSPv,CTX
18454_00137,0.04411764705882353,0.0,0.05392156862745098,0.9019607843137255,VPM,TH
17302_00110,0.427797833935018,0.37454873646209386,0.1055956678700361,0.09205776173285199,CP,CNU
18869_4997_x13063_y4444,0.4352806414662085,0.09660175639557082,0.23176785032455136,0.23634975181366935,RSPv,CTX
18455_00036,0.10667823070251518,0.09106678230702515,0.614050303555941,0.18820468343451865,CP,CNU
18463_00072,0.0,0.0316622691292876,0.014072119613016711,0.9542656112576957,MG,TH
18465_00206,0.3489736070381232,0.39002932551319647,0.08211143695014662,0.17888563049853373,ACB,CNU
18868_3875_x8707_y8341,0.5744089012517385,0.0,0.2767732962447844,0.14881780250347706,SSp-m,CTX
18454_00072,0.017467248908296942,0.0026200873362445414,0.125764192139738,0.8541484716157205,VPM,TH
17302_00055,0.3685168334849864,0.5768880800727935,0.0373066424021838,0.017288444040036398,CP,CNU
18457_00051,0.020530367835757058,0.05218135158254919,0.0,0.9272882805816938,VPM,TH
18464_00184,0.06633906633906633,0.0,0.12530712530712532,0.8083538083538083,VPM,TH
191807_4821_x3698_y18726,0.2893401015228426,0.5634517766497462,0.14213197969543148,0.005076142131979695,SSp-ll,CTX
pre_18866_01458,1.0,0.0,0.0,0.0,DG,CTX
pre_18864_00042,0.56391997287216,0.2882332994235334,0.08172261783655477,0.06612410986775177,RSPagl,CTX
18868_4803_x7002_y8311,0.5227272727272727,0.01048951048951049,0.19755244755244755,0.2692307692307692,SSp-n,CTX
18453_6756_x7677_y5336,0.7054794520547946,0.04589041095890411,0.0,0.24863013698630138,VISrl,CTX
18867_4677_x24410_y14710,0.0,0.0,0.21301247771836007,0.7869875222816399,RT,TH
18457_00114,0.30017152658662094,0.2109777015437393,0.3379073756432247,0.1509433962264151,CP,CNU
191807_5921_x4355_y21421,0.2961210974456008,0.052980132450331126,0.5487228003784295,0.1021759697256386,SSp-bfd,CTX
18453_4496_x31014_y8304,0.36143410852713176,0.49709302325581395,0.0998062015503876,0.041666666666666664,SSp-n,CTX
18868_3853_x29683_y10294,0.6351351351351351,0.0,0.2702702702702703,0.0945945945945946,SSp-m,CTX
18453_3945_x11262_y6434,0.5620592383638928,0.17983074753173484,0.03244005641748942,0.22566995768688294,SSp-ul,CTX
18454_00160,0.03532277710109622,0.0,0.341047503045067,0.6236297198538368,VPM,TH
17302_00002,0.35650224215246634,0.0,0.0,0.6434977578475336,CP,CNU
18455_00124,0.03826311263972485,0.013757523645743766,0.5644883920894239,0.3834909716251075,PO,TH
18462_00061,0.01103896103896104,0.0025974025974025974,0.5850649350649351,0.4012987012987013,VPM,TH
18464_00079,0.01701093560145808,0.03219927095990279,0.13061968408262453,0.8201701093560145,MG,TH
18457_00006,0.279126213592233,0.0,0.2645631067961165,0.4563106796116505,CP,CNU
18457_00143,0.02610441767068273,0.0,0.31275100401606426,0.661144578313253,VPM,TH
17786_00017,0.0093603744149766,0.0,0.0,0.9906396255850234,AON,CTX
18453_7309_x5442_y9199,0.9166666666666666,0.007352941176470588,0.0,0.07598039215686274,TEa,CTX
18869_3239_x6605_y6691,0.12719891745602166,0.36265223274695535,0.36535859269282817,0.14479025710419485,SSp-m,CTX
18454_00176,0.006364359586316627,0.0588703261734288,0.8090692124105012,0.12569610182975338,SMT,TH
17545_00149,0.16023936170212766,0.543218085106383,0.2699468085106383,0.026595744680851064,CP,CNU
18455_5316_x26308_y13288,0.12639821029082773,0.0,0.11521252796420582,0.7583892617449665,VPM,TH
18465_00302,0.018160741885625966,0.21406491499227204,0.5432766615146831,0.22449768160741887,MG,TH
17781_6802_x8324_y14113,0.5528455284552846,0.03893881044073599,0.21181001283697048,0.196405648267009,CA1,CTX
18455_5730_x15780_y13638,0.017088174982911826,0.03759398496240601,0.1394395078605605,0.8058783321941216,VPM,TH
18869_00024,0.027124773960216998,0.6799276672694394,0.28390596745027125,0.009041591320072333,CP,CNU
18455_00132,0.06624271330153683,0.0,0.012718600953895072,0.9210386857445682,SMT,TH
17302_00014,0.45955882352941174,0.15992647058823528,0.16636029411764705,0.21415441176470587,CP,CNU
18457_00010,0.02863202545068929,0.008483563096500531,0.5811240721102863,0.38176033934252385,VPM,TH
18453_6675_x8876_y4461,0.4489916963226572,0.4531435349940688,0.0527876631079478,0.045077105575326216,VISal,CTX
pre_18864_00003,0.7609533824044865,0.00946372239747634,0.04696810375043813,0.182614791447599,MOs,CTX
18867_7390_x9887_y4961,0.14497452524316815,0.4729041222788328,0.3534043538675313,0.02871699861046781,VISp,CTX
191812_3438_x6058_y10197,0.8217054263565892,0.1182170542635659,0.013565891472868217,0.046511627906976744,MOp,CTX
18464_00080,0.0,0.02827050997782705,0.0393569844789357,0.9323725055432373,MG,TH
18868_5701_x9538_y5736,0.18197498921949115,0.04225959465286762,0.5873221216041398,0.1884432945235015,SSp-bfd,CTX
18458_00578,0.05931612002791347,0.0,0.01465457083042568,0.9260293091416608,VPM,TH
17786_00001,0.24342105263157895,0.0,0.0,0.756578947368421,AON,CTX
