id,parent_id,x,y,z,type,level,dist2soma,path_dist2soma,angle,angle_remote,angle_io1,angle_io1_remote,angle_io2,angle_io2_remote,radius,lcradius,rcradius,length,pathlength,contraction,lclength,lcpathlength,rclength,rcpathlength,width,height,depth,lslength,lspathlength,rslength,rspathlength,lstips,rstips,bnum,pbnum,lcbnum,rcbnum,dist2nb,neigborbs,interb_dist,uniform_bdist
363,358,8509.31,5680.58,8292.9,2,24,3997.21,10131.4,160.55,79.133,113.541,142.368,85.8259,137.821,1.75,1.5,0.25,71.475,75.6453,0.94487,21.6301,26.0181,13.9755,16.8013,11.5312,48.3687,44.6553,182.786,197.743,13.9755,16.8013,4,1,3,5,1,1,27.4818,172,28.4725,25.2151
364,362,8505.98,5759.23,8275.66,5,25,3941.35,10140.6,131.911,105.36,165.83,173.104,59.8171,81.4922,0.5,0.75,1.25,34.1136,38.5564,0.884771,183.775,225.131,98.3232,163.439,17.9844,66.752,8.65625,4442.25,4953.74,432.329,623.908,36,2,4,3,4,6,8.12521,130.5,9.6391,9.6391
365,362,8505.98,5759.23,8275.66,2,25,3941.35,10191.2,21.5464,143.553,116.213,67.7866,133.898,148.656,2,1.75,2.125,82.3893,89.085,0.92484,69.0073,139.21,65.8746,105.653,43.2402,69.7441,48.3359,833.807,1086.78,65.8746,105.653,6,1,1,3,3,3,48.6226,185,48.6226,89.085
366,363,8503.68,5726.91,8337.55,5,25,3997.2,10148.2,0,0,0,0,0,0,0.25,0,0,13.9755,16.8013,0.831811,0,0,0,0,2.30469,30.0801,3.18359,0,0,0,0,0,0,1,0,0,0,16.8013,193,16.8013,16.8013
367,363,8503.68,5726.91,8337.55,2,25,3997.2,10157.4,127.526,97.7005,103.417,99.2845,127.397,144.372,1.5,0.25,0.25,21.6301,26.0181,0.831347,104.559,106.279,67.9524,73.3359,2.04785,6.08008,15.4717,197.763,204.668,67.9524,73.3359,3,1,1,4,2,1,23.5976,147,23.5976,26.0181
368,364,8494.98,5825.98,8267.01,2,26,3902.67,10304.1,72.2782,96.5426,122.607,109.187,157.566,152.105,1.25,0.5,0.5,98.3232,163.439,0.601588,53.8222,117.412,280.183,343.056,255.024,49.3408,23.6123,53.8222,117.412,280.183,343.056,1,1,4,1,2,8,14.4392,91.25,41.3129,40.8598
369,364,8494.98,5825.98,8267.01,2,26,3902.67,10365.8,158.834,146.859,162.686,125.261,4.83321,23.0847,0.75,2.5,1.75,183.775,225.131,0.8163,133.778,170.91,41.1292,44.1723,104.147,349.016,59.2207,4351.12,4855.35,41.1292,44.1723,35,1,6,1,1,0,13.1577,42.5,40.3659,37.5219
370,365,8547,5691,8324,2,26,3987.52,10296.8,0,0,0,0,0,0,2.125,0,0,65.8746,105.653,0.6235,0,0,0,0,15.2021,101.248,37.876,0,0,0,0,0,0,3,0,0,0,13.8724,112.333,20.7412,35.2177
371,365,8547,5691,8324,2,26,3987.52,10330.4,132.829,155.378,132.475,146.607,3.25922,57.3082,1.75,1,0.25,69.0073,139.21,0.495708,44.0796,69.8413,219.984,252.847,73.7988,133.582,26.4756,588.895,764.568,219.984,252.847,5,1,3,1,5,7,10.7262,166.667,14.4495,46.4032
372,367,8502.91,5729.02,8351.89,5,26,4004.53,10230.7,0,0,0,0,0,0,0.25,0,0,67.9524,73.3359,0.926591,0,0,0,0,28.9912,21.6318,44.1123,0,0,0,0,0,0,2,0,0,0,36.6679,61,36.6679,36.6679
373,367,8502.91,5729.02,8351.89,2,26,4004.53,10263.7,50.4419,27.9011,175.461,167.518,134.086,140.677,0.25,0.25,0.25,104.559,106.279,0.983816,59.0613,60.614,5.21872,6.30235,18.7197,226.624,3.16016,147.047,152.701,5.21872,6.30235,2,1,1,4,0,0,97.6606,214,97.6606,106.279
374,368,8750,5830,8271,2,27,3762.44,10421.5,0,0,0,0,0,0,0.5,0,0,53.8222,117.412,0.458404,0,0,0,0,48.2402,99.5059,21.001,0,0,0,0,0,0,2,0,0,0,36.9875,43,37.1701,58.7061
375,368,8750,5830,8271,5,27,3762.44,10647.1,0,0,0,0,0,0,0.5,0,0,280.183,343.056,0.816727,0,0,0,0,563.128,279.442,81.9307,0,0,0,0,0,0,8,0,0,0,37.2517,35.75,42.882,42.882
376,369,8393,6175,8216,5,27,3738.54,10409.9,0,0,0,0,0,0,1.75,0,0,41.1292,44.1723,0.931107,0,0,0,0,40.7754,68.0869,14.8164,0,0,0,0,0,0,1,0,0,0,44.1723,12,44.1723,44.1723
377,369,8393,6175,8216,2,27,3738.54,10536.7,129.359,112.247,140.195,139.216,66.1131,63.0786,2.5,2.5,1,133.778,170.91,0.782739,2.97175,4.45105,36.3219,41.3128,62.457,94.688,82.4053,3508.28,3880.28,748.353,849.923,28,7,0,3,0,3,0,0,0,0
378,371,8620.44,5824.58,8338.69,2,27,3874.8,10400.2,78.6974,160.431,124.784,112.034,74.0628,79.4639,1,2.75,0.25,44.0796,69.8413,0.63114,34.7932,61.6839,339.979,449.418,76.5732,46.6831,18.7617,239.63,306.993,339.979,449.418,4,1,5,2,2,12,8.16755,171,9.22053,13.9683
379,371,8620.44,5824.58,8338.69,5,27,3874.8,10583.2,0,0,0,0,0,0,0.25,0,0,219.984,252.847,0.870028,0,0,0,0,384.406,99.5898,97.5469,0,0,0,0,0,0,7,0,0,0,29.5986,120.429,36.121,36.121
380,373,8484.99,5955.65,8354.67,2,27,3883.94,10270,0,0,0,0,0,0,0.25,0,0,5.21872,6.30235,0.828059,0,0,0,0,8,8.38428,1.42383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,373,8484.99,5955.65,8354.67,2,27,3883.94,10324.3,89.0542,82.8485,99.6722,116.406,171.226,160.738,0.25,0.25,0.25,59.0613,60.614,0.974383,21.1629,23.584,66.8223,68.5027,38,122.688,8.56348,21.1629,23.584,66.8223,68.5027,1,1,0,2,0,2,0,0,0,0
382,377,8339.58,6244.22,8298.08,2,28,3784.35,10541.1,154.587,160.813,28.4394,51.1708,148.996,124.5,2.5,1.25,1.5,2.97175,4.45105,0.667652,32.5746,35.1101,12.5021,12.7743,5.56836,3.77588,1.42383,1922.58,2144.22,1627.81,1779.49,17,11,0,5,1,4,0,0,0,0
383,377,8339.58,6244.22,8298.08,2,28,3784.35,10578,38.4038,15.7815,140.861,158.345,165.426,170.513,1,0.25,0.25,36.3219,41.3128,0.879193,14.8989,16.1578,168.183,183.614,17.5039,81.0879,6.18457,506.25,571.696,388.863,436.685,5,2,3,5,1,6,7.96907,114.667,12.0008,13.7709
384,378,8695,5871,8322,2,28,3796.87,10461.9,136.356,163.254,0,32.4826,136.358,155.926,2.75,0.25,0.75,34.7932,61.6839,0.564057,9.60389,11.6455,55.5605,83.6824,15.9512,53.5273,24.1621,158.88,173.272,55.5605,83.6824,3,1,2,7,1,2,19.0549,125,20.4814,30.8419
385,378,8695,5871,8322,5,28,3796.87,10849.6,0,0,0,0,0,0,0.25,0,0,339.979,449.418,0.756487,0,0,0,0,281.769,674.968,38.8838,0,0,0,0,0,0,12,0,0,0,16.6715,62.5,37.4515,37.4515
386,381,8448.32,6078.34,8363.01,2,28,3842.75,10347.9,0,0,0,0,0,0,0.25,0,0,21.1629,23.584,0.897339,0,0,0,0,36.6719,34.688,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,381,8448.32,6078.34,8363.01,5,28,3842.75,10392.8,0,0,0,0,0,0,0.25,0,0,66.8223,68.5027,0.97547,0,0,0,0,84.2881,116.672,14.9922,0,0,0,0,0,0,2,0,0,0,33.8567,84,34.2514,34.2514
388,382,8334.02,6248,8298.75,2,29,3786.37,10553.9,157.027,26.2432,71.8502,31.1087,125.167,47.5308,1.5,0.25,0.25,12.5021,12.7743,0.978693,83.4253,85.6113,78.5883,188.801,2.94336,22.9121,5.36035,1390.1,1461.47,387.22,579.655,7,4,1,3,0,3,7.71465,68,7.71465,12.7743
389,382,8334.02,6248,8298.75,2,29,3786.37,10576.2,69.6305,62.4886,143.702,119.722,145.368,174.979,1.25,1.25,0.25,32.5746,35.1101,0.927785,28.4227,29.7479,15.7501,15.9502,16,68.9922,6.24023,1098.83,1199.19,835.35,955.621,10,7,4,3,1,3,7.37376,96.25,7.42505,8.77753
390,383,8323.01,6163.14,8300.9,2,29,3837.75,10594.2,43.6699,74.9932,138.646,99.1174,171.491,173.838,0.25,0.25,0.25,14.8989,16.1578,0.922085,67.4295,71.9417,81.1719,86.7739,3.45605,24.896,6.0791,250.811,292.119,389.142,422.135,3,2,1,2,2,3,10.778,172,10.778,16.1578
391,383,8323.01,6163.14,8300.9,2,29,3837.75,10761.6,49.7464,23.2448,147.776,163.24,140.252,158.632,0.25,0.75,0.25,168.183,183.614,0.915962,111.688,129.384,108.992,123.688,40.3848,372.136,6.80859,111.688,129.384,108.992,123.688,1,1,6,2,6,11,16.8863,216.833,30.2301,30.6023
392,384,8683.85,5923.89,8306.05,2,29,3761.91,10473.5,31.7648,57.5016,175.652,162.519,150.047,134.229,0.25,0.25,0.25,9.60389,11.6455,0.824683,168.744,195.101,47.7659,49.0523,7.47461,14.897,3.72168,270.254,307.675,47.7659,49.0523,2,1,1,12,1,6,9.36063,125,9.36063,11.6455
393,384,8683.85,5923.89,8306.05,2,29,3761.91,10545.6,0,0,0,0,0,0,0.75,0,0,55.5605,83.6824,0.663946,0,0,0,0,64.9805,102.415,16.2627,0,0,0,0,0,0,2,0,0,0,18.3936,115.5,28.207,41.8412
394,388,8334.02,6270.91,8304.11,2,30,3778.11,10639.5,68.6253,37.6245,155.241,165.27,136.125,157.1,0.25,0.25,0.25,83.4253,85.6113,0.974466,19.4306,19.7138,75.5719,77.6288,89.2168,166.592,3.72363,627.752,676.199,773.923,797.004,4,3,0,4,0,3,0,0,0,0
395,388,8334.02,6270.91,8304.11,2,30,3778.11,10742.7,47.8709,7.3891,160.995,155.981,150.227,160.884,0.25,0.25,0.25,78.5883,188.801,0.416249,37.3416,40.8092,83.5627,106.912,84.2617,146.92,43.8877,262.41,324.752,83.5627,106.912,3,1,3,4,3,2,25.148,83.6667,56.0075,62.9337
396,389,8340.99,6179.01,8304.99,5,30,3820.71,10592.2,107.748,87.9848,123.657,169.328,128.374,102.645,0.25,0.25,0.25,15.7501,15.9502,0.987459,29.1864,30.6412,209.489,251.265,4.35156,29.6958,5.00781,639.297,719.048,209.489,251.265,6,1,1,1,1,6,15.9501,164,15.9501,15.9502
397,389,8340.99,6179.01,8304.99,2,30,3820.71,10606,98.5121,53.858,164.35,172.36,95.432,119.197,1.25,0.25,0.25,28.4227,29.7479,0.955452,17.4137,18.1481,39.8131,45.9839,51.6484,36.3521,8,954.568,1050.13,173.068,183.441,7,3,3,1,1,1,5.70843,174,7.34759,9.91597
398,390,8326.02,6138.24,8306.98,2,30,3852.33,10680.9,66.5726,38.2531,126.622,160.977,165.751,156.629,0.25,0.5,0.25,81.1719,86.7739,0.935442,104.473,120.779,203.496,214.582,13.0127,128.24,36.8262,104.473,120.779,203.496,214.582,1,1,2,6,5,5,17.1324,265,33.5317,43.3869
399,390,8326.02,6138.24,8306.98,2,30,3852.33,10666.1,39.9172,34.7688,145.809,172.301,174.231,140.692,0.25,0.25,0.25,67.4295,71.9417,0.937279,27.0609,29.5333,105.457,137.575,154.016,41.2773,15.2324,104.985,112.136,105.457,137.575,2,1,3,6,3,5,7.0438,248.667,20.6847,23.9806
400,391,8309,5791,8305,5,30,4053.22,10891,0,0,0,0,0,0,0.75,0,0,111.688,129.384,0.863234,0,0,0,0,55.5518,168.984,51,0,0,0,0,0,0,6,0,0,0,18.5203,129.833,21.5639,21.5639
401,391,8309,5791,8305,2,30,4053.22,10885.3,0,0,0,0,0,0,0.25,0,0,108.992,123.688,0.881182,0,0,0,0,105.016,223,9,0,0,0,0,0,0,11,0,0,0,8.31166,107.091,10.9793,11.2444
402,392,8691.33,5908.99,8302.33,2,30,3764.47,10522.6,0,0,0,0,0,0,0.25,0,0,47.7659,49.0523,0.973774,0,0,0,0,111.68,38.9761,2.47266,0,0,0,0,0,0,1,0,0,0,13.236,79,35.8163,49.0523
403,392,8691.33,5908.99,8302.33,2,30,3764.47,10668.7,72.9543,31.7013,155.551,173.079,85.5836,143.307,0.25,0.25,0.25,168.744,195.101,0.864903,48.7632,53.1701,52.7471,59.4039,82.6719,349.992,11.4473,48.7632,53.1701,52.7471,59.4039,1,1,6,2,4,5,21.3412,108,27.8385,32.5169
404,394,8423.23,6104.32,8305.89,2,31,3809.91,10659.2,85.766,71.3669,167.854,169.84,106.103,118.55,0.25,0.25,0.25,19.4306,19.7138,0.985635,107.357,112.574,276.514,295.635,10.1113,41.9839,1.00781,439.164,473.423,276.514,295.635,3,1,0,3,4,10,0,0,0,0
405,394,8423.23,6104.32,8305.89,2,31,3809.91,10717.1,77.5075,54.6648,160.576,158.126,120.228,146.509,0.25,0.5,0.25,75.5719,77.6288,0.973503,25.972,26.9185,105.737,108.737,135.424,109.632,8,618.586,637.556,105.737,108.737,2,1,3,3,1,4,22.7956,160,24.9829,25.8763
406,395,8373,6193,8348,2,31,3819.16,10783.5,115.025,124.034,157.419,174.398,81.5784,50.3654,0.25,0.25,0.25,37.3416,40.8092,0.915027,70.7272,72.2235,6.55847,7.17103,36.6641,73.4482,4.07617,289.237,348.995,6.55847,7.17103,2,1,3,1,1,0,7.05539,137.333,10.3848,13.6031
407,395,8373,6193,8348,2,31,3819.16,10849.6,0,0,0,0,0,0,0.25,0,0,83.5627,106.912,0.781604,0,0,0,0,105.266,141.992,24.0127,0,0,0,0,0,0,2,0,0,0,10.107,126.5,10.107,53.4559
408,396,8345.34,6149.31,8310,2,31,3836.31,10622.8,34.9344,46.9081,168.382,137.444,156.353,174.109,0.25,0.25,0.25,29.1864,30.6412,0.952522,112.065,119.983,139.597,150.859,7.35938,58.3042,8,493.173,553.056,368.601,406.192,3,3,1,3,5,1,15.9501,164,15.9501,30.6412
409,396,8345.34,6149.31,8310,2,31,3836.31,10843.5,0,0,0,0,0,0,0.25,0,0,209.489,251.265,0.833737,0,0,0,0,517.632,67.4722,45.0078,0,0,0,0,0,0,6,0,0,0,26.732,68.6667,44.1251,41.8774
410,397,8289.34,6142.66,8312.99,5,31,3876.51,10624.1,56.3371,18.7329,154.802,172.974,148.669,157.062,0.25,0.25,0.25,17.4137,18.1481,0.959533,40.2881,49.1774,44.2609,45.6967,36.0322,18.8799,3.9043,708.28,794.015,313.424,332.843,4,3,1,2,1,3,14.7726,230,18.1481,18.1481
411,397,8289.34,6142.66,8312.99,2,31,3876.51,10652,67.7302,118.44,109.355,33.2523,174.699,151.122,0.25,0.25,0.75,39.8131,45.9839,0.865806,21.4626,22.7381,47.3406,47.9912,65.6641,37.4082,17.0078,107.377,112.204,47.3406,47.9912,2,1,1,2,1,5,38.4601,184,38.4601,45.9839
412,398,8328,6010,8343,2,31,3940.23,10801.7,0,0,0,0,0,0,0.5,0,0,104.473,120.779,0.864995,0,0,0,0,21.4277,106.912,62.9561,0,0,0,0,0,0,5,0,0,0,16.9155,175.2,18.3534,24.1558
413,398,8328,6010,8343,5,31,3940.23,10895.5,0,0,0,0,0,0,0.25,0,0,203.496,214.582,0.948339,0,0,0,0,120,435.984,11.9766,0,0,0,0,0,0,5,0,0,0,37.1734,172.2,42.9163,42.9163
414,399,8172,6097,8322,5,31,3979.83,10695.6,124.365,118.797,93.9021,68.5415,141.725,172.179,0.25,0.25,0.25,27.0609,29.5333,0.916285,5.53977,6.18195,72.3846,76.4206,51.4238,9.64014,10.8877,5.53977,6.18195,72.3846,76.4206,1,1,3,6,1,6,6.66751,258.333,9.84443,9.84443
415,399,8172,6097,8322,2,31,3979.83,10803.7,0,0,0,0,0,0,0.25,0,0,105.457,137.575,0.766545,0,0,0,0,204,93.3359,36.3701,0,0,0,0,0,0,5,0,0,0,13.7522,217.2,26.9997,27.515
416,403,8774,5559,8295,5,31,3936.61,10721.8,0,0,0,0,0,0,0.25,0,0,48.7632,53.1701,0.917117,0,0,0,0,34,96.9839,4.95215,0,0,0,0,0,0,4,0,0,0,7.76201,59.5,13.2925,13.2925
417,403,8774,5559,8295,2,31,3936.61,10728.1,0,0,0,0,0,0,0.25,0,0,52.7471,59.4039,0.88794,0,0,0,0,80.9756,69.188,14.0078,0,0,0,0,0,0,5,0,0,0,8.43224,58.8,9.77423,11.8808
418,404,8433.34,6062.34,8304.99,2,32,3825.97,10771.8,46.8624,20.8423,158.632,155.098,149.126,169.321,0.25,0.25,0.25,107.357,112.574,0.953658,109.459,121.402,223.98,246.877,90.6562,214.336,11.0078,217.287,235.375,223.98,246.877,2,1,4,3,4,15,12.239,235.25,24.7284,28.1435
419,404,8433.34,6062.34,8304.99,5,32,3825.97,10954.9,0,0,0,0,0,0,0.25,0,0,276.514,295.635,0.935321,0,0,0,0,424.309,385.705,89.7988,0,0,0,0,0,0,10,0,0,0,21.1344,91.1,29.5635,29.5635
420,405,8558.66,5994.69,8312.99,2,32,3794.88,10744.1,90.3172,30.3755,113.178,134.343,156.425,164.711,0.5,0.25,0.25,25.972,26.9185,0.964839,267.817,280.543,324.797,330.094,28.0322,50.0479,1.00781,267.817,280.543,324.797,330.094,1,1,1,3,7,11,9.89451,164,9.89451,26.9185
421,405,8558.66,5994.69,8312.99,5,32,3794.88,10825.9,0,0,0,0,0,0,0.25,0,0,105.737,108.737,0.972402,0,0,0,0,254.336,27.7119,20.9922,0,0,0,0,0,0,4,0,0,0,27.1844,109.5,27.1844,27.1844
422,406,8409.66,6119.55,8351.9,5,32,3837.28,10790.7,0,0,0,0,0,0,0.25,0,0,6.55847,7.17103,0.914578,0,0,0,0,13.6318,3.64795,2.19238,0,0,0,0,0,0,1,0,0,0,7.17103,161,7.17103,7.17103
423,406,8409.66,6119.55,8351.9,2,32,3837.28,10855.7,129.376,49.0204,174.622,176.688,52.7994,127.673,0.25,0.25,0.25,70.7272,72.2235,0.979283,109.359,121.88,109.151,154.891,54.3203,141.216,10.7842,109.359,121.88,109.151,154.891,1,1,0,2,4,6,0,0,0,0
424,408,8342.98,6091.01,8318,2,32,3873.09,10742.8,35.8258,18.4609,172.703,167.578,145.729,154.031,0.25,0.25,0.25,112.065,119.983,0.934009,69.8011,77.5445,51.0296,59.2892,161.024,191.008,12.6768,399.879,451.329,51.0296,59.2892,2,1,5,6,4,3,12.0766,248,22.5506,23.9966
425,408,8342.98,6091.01,8318,5,32,3873.09,10773.7,111.877,122.889,157.246,87.5408,90.3695,148.599,0.25,0.25,0.25,139.597,150.859,0.92535,40.0119,42.7657,10.933,11.0288,46.7686,244.672,53.3281,258.082,287.07,10.933,11.0288,2,1,1,6,1,3,10.1843,151,150.859,150.859
426,410,8253.31,6123.78,8316.9,2,32,3911.26,10673.3,87.2877,57.938,156.6,174.937,113.272,118.427,0.25,1.375,0.25,40.2881,49.1774,0.819241,29.0126,31.6687,95.0273,99.0726,82.3037,54.7837,6.78027,601.977,677.434,95.0273,99.0726,3,1,1,1,3,0,14.7726,230,18.1481,49.1774
427,410,8253.31,6123.78,8316.9,5,32,3911.26,10669.8,83.0137,88.3724,141.577,167.093,135.381,104.493,0.25,0.25,0.25,44.2609,45.6967,0.968579,56.4182,58.9775,132.511,145.114,54.5273,65.4717,16.207,193.07,201.01,132.511,145.114,2,1,3,1,2,2,17.6381,246.667,21.2816,15.2322
428,411,8223.68,6175.36,8330,2,32,3911.37,10674.7,88.8251,46.57,97.7995,146.332,171.108,159.584,0.25,0.25,0.25,21.4626,22.7381,0.943903,20.1085,20.8306,65.806,68.6354,26.752,40,1.8877,20.1085,20.8306,65.806,68.6354,1,1,1,5,2,2,9.09178,208,9.09178,22.7381
429,411,8223.68,6175.36,8330,5,32,3911.37,10700,0,0,0,0,0,0,0.75,0,0,47.3406,47.9912,0.986443,0,0,0,0,77.6958,5.50391,22.9922,0,0,0,0,0,0,5,0,0,0,6.62731,198.8,9.59823,9.59824
430,414,8120.58,6087.36,8332.89,2,32,4024.12,10701.8,0,0,0,0,0,0,0.25,0,0,5.53977,6.18195,0.89612,0,0,0,0,6.3999,10.3677,0.992188,0,0,0,0,0,0,1,0,0,0,6.18195,256,9.67007,6.18195
431,414,8120.58,6087.36,8332.89,2,32,4024.12,10772,0,0,0,0,0,0,0.25,0,0,72.3846,76.4206,0.947187,0,0,0,0,151.664,10.48,24.1045,0,0,0,0,0,0,6,0,0,0,7.51378,224.667,13.5257,12.7368
432,418,8524,5848,8316,2,33,3901.14,10893.2,103.68,83.0592,113.757,101.413,142.532,175.16,0.25,0.25,0.25,109.459,121.402,0.901622,10.092,10.4901,97.7355,103.482,183.467,166.016,10.2793,10.092,10.4901,97.7355,103.482,1,1,4,10,0,4,8.69959,207.75,13.9255,30.3506
433,418,8524,5848,8316,5,33,3901.14,11018.7,0,0,0,0,0,0,0.25,0,0,223.98,246.877,0.907252,0,0,0,0,217.062,396.992,53.3936,0,0,0,0,0,0,15,0,0,0,11.6327,113.267,16.4585,16.4585
434,420,8586.69,5944.64,8312.99,2,33,3807.64,11024.6,0,0,0,0,0,0,0.25,0,0,267.817,280.543,0.954637,0,0,0,0,651.327,184.096,7.80371,0,0,0,0,0,0,7,0,0,0,19.721,39.1429,39.7518,40.0776
435,420,8586.69,5944.64,8312.99,5,33,3807.64,11074.2,0,0,0,0,0,0,0.25,0,0,324.797,330.094,0.983953,0,0,0,0,509.312,517.632,8.55273,0,0,0,0,0,0,11,0,0,0,16.8596,73.6364,30.0086,30.0086
436,423,8463.98,5978.34,8362.17,2,33,3887.83,10977.6,0,0,0,0,0,0,0.25,0,0,109.359,121.88,0.897269,0,0,0,0,70.0312,215.328,20.9961,0,0,0,0,0,0,4,0,0,0,9.67628,136.25,27.013,30.47
437,423,8463.98,5978.34,8362.17,2,33,3887.83,11010.6,0,0,0,0,0,0,0.25,0,0,109.151,154.891,0.704693,0,0,0,0,78.96,137.137,55.2314,0,0,0,0,0,0,6,0,0,0,14.2434,102.833,18.4276,25.8152
438,424,8504,5900,8330,5,33,3890.3,10802.1,0,0,0,0,0,0,0.25,0,0,51.0296,59.2892,0.860688,0,0,0,0,29.5449,87.0078,19.2207,0,0,0,0,0,0,4,0,0,0,12.7106,249,14.8223,14.8223
439,424,8504,5900,8330,2,33,3890.3,10820.4,86.1452,36.8851,100.281,176.033,149.96,146.897,0.25,0.25,0.25,69.8011,77.5445,0.900142,60.4947,80.9149,269.583,292.869,69,131,11.4121,60.4947,80.9149,269.583,292.869,1,1,3,1,8,11,9.21189,236.667,14.6436,25.8482
440,425,8316.03,5846.34,8371.33,2,33,4054.5,10784.7,0,0,0,0,0,0,0.25,0,0,10.933,11.0288,0.991314,0,0,0,0,7.93555,16.3198,4.67188,0,0,0,0,0,0,1,0,0,0,10.1843,151,150.859,11.0288
441,425,8316.03,5846.34,8371.33,2,33,4054.5,10816.5,60.746,71.6365,108.742,154.136,167.129,133.82,0.25,0.25,0.25,40.0119,42.7657,0.935607,26.0593,28.0733,192.011,216.231,90.2402,15.9907,9.42383,26.0593,28.0733,192.011,216.231,1,1,3,1,0,9,14.7222,136,61.6138,14.2552
442,426,8171.01,6068.99,8320,2,33,3993.83,10705,57.9635,35.1876,136.743,149.224,165.265,171.188,1.375,1.25,0.375,29.0126,31.6687,0.916129,77.7267,87.5242,135.783,143.625,52.6719,40.3203,6,514.908,589.664,135.783,143.625,2,1,3,3,3,8,8.03795,264.667,9.7175,10.5562
443,426,8171.01,6068.99,8320,2,33,3993.83,10772.4,0,0,0,0,0,0,0.25,0,0,95.0273,99.0726,0.959168,0,0,0,0,23.2324,209.024,4.97266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,427,8198.78,6058.3,8333.1,2,33,3989.14,10728.8,59.9651,59.828,144.343,151.628,155.326,147.499,0.25,1,0.375,56.4182,58.9775,0.956606,45.805,47.7656,90.8465,94.2672,90.8804,68.8643,19.2324,45.805,47.7656,90.8465,94.2672,1,1,2,1,2,4,23.369,263,27.1466,29.4887
445,427,8198.78,6058.3,8333.1,2,33,3989.14,10814.9,0,0,0,0,0,0,0.25,0,0,132.511,145.114,0.913153,0,0,0,0,172.224,238.272,13.4834,0,0,0,0,0,0,2,0,0,0,42.3235,260.5,57.38,72.557
446,428,8250.43,6135.36,8331.89,2,33,3915.78,10695.5,0,0,0,0,0,0,0.25,0,0,20.1085,20.8306,0.965335,0,0,0,0,6.84766,22.3359,11.1201,0,0,0,0,0,0,2,0,0,0,5.26238,220.5,7.76368,10.4153
447,428,8250.43,6135.36,8331.89,5,33,3915.78,10743.3,0,0,0,0,0,0,0.25,0,0,65.806,68.6354,0.958777,0,0,0,0,113.601,83.3921,17.1045,0,0,0,0,0,0,2,0,0,0,7.33059,225.5,34.3177,34.3177
448,432,8707.33,5681.98,8324.34,2,34,3908.01,10903.7,0,0,0,0,0,0,0.25,0,0,10.092,10.4901,0.962051,0,0,0,0,7.2959,12.9917,5.32812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,432,8707.33,5681.98,8324.34,5,34,3908.01,10996.7,0,0,0,0,0,0,0.25,0,0,97.7355,103.482,0.944467,0,0,0,0,167.68,136.048,20,0,0,0,0,0,0,4,0,0,0,16.2029,65.75,25.8706,25.8706
450,439,8573,5769,8341,5,34,3935.47,10901.3,0,0,0,0,0,0,0.25,0,0,60.4947,80.9149,0.747634,0,0,0,0,51.2012,115.957,15.1309,0,0,0,0,0,0,8,0,0,0,8.23356,143.5,10.1144,10.1144
451,439,8573,5769,8341,5,34,3935.47,11113.2,0,0,0,0,0,0,0.25,0,0,269.583,292.869,0.920491,0,0,0,0,473.976,287.976,75.9131,0,0,0,0,0,0,11,0,0,0,14.4377,116.091,26.6245,26.6245
452,441,8225.79,5862.08,8379.34,2,34,4104.55,10844.5,0,0,0,0,0,0,0.25,0,0,26.0593,28.0733,0.928262,0,0,0,0,41.792,29.8877,8.73633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,441,8225.79,5862.08,8379.34,5,34,4104.55,11032.7,0,0,0,0,0,0,0.25,0,0,192.011,216.231,0.887989,0,0,0,0,352.768,261.224,28.9619,0,0,0,0,0,0,9,0,0,0,16.0236,42.2222,24.0257,24.0257
454,442,8118.34,6028.67,8326,2,34,4052.04,10792.5,62.4643,23.0266,155.43,171.249,142.092,165.676,1.25,1.25,1,77.7267,87.5242,0.888059,174.488,205.409,262.693,296.73,167.336,33.9819,25.8467,174.488,205.409,262.693,296.73,1,1,3,0,12,18,18.5592,238.667,26.5608,29.1747
455,442,8118.34,6028.67,8326,2,34,4052.04,10848.6,0,0,0,0,0,0,0.375,0,0,135.783,143.625,0.945403,0,0,0,0,230.336,223.68,8.95215,0,0,0,0,0,0,8,0,0,0,8.79254,153.875,17.6267,17.9531
456,444,8107.9,5989.44,8352.34,2,34,4094.05,10776.6,0,0,0,0,0,0,1,0,0,45.805,47.7656,0.958953,0,0,0,0,73.9199,11.4561,21.6562,0,0,0,0,0,0,2,0,0,0,11.9829,162,22.2676,23.8828
457,444,8107.9,5989.44,8352.34,2,34,4094.05,10823.1,0,0,0,0,0,0,0.375,0,0,90.8465,94.2672,0.963713,0,0,0,0,58.1958,160.448,30.6562,0,0,0,0,0,0,4,0,0,0,8.81138,93.25,22.9819,23.5668
458,454,7951,6000,8301,5,35,4162.94,10997.9,0,0,0,0,0,0,1.25,0,0,174.488,205.409,0.849466,0,0,0,0,327,131.712,65,0,0,0,0,0,0,12,0,0,0,11.107,70.8333,17.1175,17.1175
459,454,7951,6000,8301,5,35,4162.94,11089.2,0,0,0,0,0,0,1,0,0,262.693,296.73,0.885291,0,0,0,0,624.767,80.0366,32.0078,0,0,0,0,0,0,18,0,0,0,8.94853,94.9444,16.485,16.485
