id,parent_id,x,y,z,type,level,dist2soma,path_dist2soma,angle,angle_remote,angle_io1,angle_io1_remote,angle_io2,angle_io2_remote,radius,lcradius,rcradius,length,pathlength,contraction,lclength,lcpathlength,rclength,rcpathlength,width,height,depth,lslength,lspathlength,rslength,rspathlength,lstips,rstips
363,335,6545.45,1374.15,8962.25,2,15,2609.25,5585.87,0,0,0,0,0,0,1,0,0,118.371,130.673,0.905856,0,0,0,0,9.14014,29.8099,116.37,0,0,0,0,0,0
364,335,6545.45,1374.15,8962.25,2,15,2609.25,5510.52,0,0,0,0,0,0,1,0,0,46.1179,55.3269,0.833553,0,0,0,0,12,15.5499,42.2998,0,0,0,0,0,0
365,338,6466.75,1232.6,8933.4,2,16,2740.79,5452.77,0,0,0,0,0,0,1,0,0,28.1955,30.0767,0.937455,0,0,0,0,3.5498,28.0499,2.56934,0,0,0,0,0,0
366,338,6466.75,1232.6,8933.4,2,16,2740.79,5588.33,0,0,0,0,0,0,1,0,0,140.952,165.633,0.850991,0,0,0,0,96.9502,65.2201,85.0195,0,0,0,0,0,0
367,350,6531.1,1307.78,8873.38,2,16,2638.51,5472.21,0,0,0,0,0,0,1,0,0,137.494,149.623,0.918936,0,0,0,0,49.3403,82.1901,99.9795,0,0,0,0,0,0
368,350,6531.1,1307.78,8873.38,2,16,2638.51,5417.24,0,0,0,0,0,0,1,0,0,55.0264,94.659,0.581311,0,0,0,0,36.4697,21.98,45.0498,0,0,0,0,0,0
369,351,6575.38,1386.8,8936.72,2,16,2582.78,5228.21,18.6515,83.2191,157.214,128.217,171.836,87.3177,1,1,1,41.1516,46.4556,0.885826,19.4548,20.7042,32.0721,42.6768,28.6201,20.3501,22.75,334.336,381.956,32.0721,42.6768,3,1
370,351,6575.38,1386.8,8936.72,2,16,2582.78,5275.83,72.8023,39.2825,157.412,140.462,124.651,105.829,1,1,1,88.0639,94.0711,0.936142,37.917,43.6733,74.0247,100.221,23,49.3301,69.4395,333.705,383.877,213.172,266.722,6,2
371,353,6485.62,1298.6,8877.62,2,16,2656.75,5523.57,0,0,0,0,0,0,1,0,0,93.9505,112.725,0.833452,0,0,0,0,25.27,28.15,88.2705,0,0,0,0,0,0
372,353,6485.62,1298.6,8877.62,2,16,2656.75,5543.17,0,0,0,0,0,0,1,0,0,121.394,132.326,0.917386,0,0,0,0,59.75,57.6,88.6201,0,0,0,0,0,0
373,354,6474.35,1353.78,8866.53,2,16,2604.6,5476.09,0,0,0,0,0,0,1,0,0,44.062,50.9759,0.864369,0,0,0,0,19.0498,11.0399,39.04,0,0,0,0,0,0
374,354,6474.35,1353.78,8866.53,2,16,2604.6,5532.65,0,0,0,0,0,0,1,0,0,98.5219,107.537,0.91617,0,0,0,0,68.5801,24.9401,66.7305,0,0,0,0,0,0
375,359,6476.62,1291.3,8816.65,2,16,2644,5553.53,0,0,0,0,0,0,1,0,0,126.088,159.993,0.788086,0,0,0,0,108.85,38.64,57.8994,0,0,0,0,0,0
376,359,6476.62,1291.3,8816.65,2,16,2644,5415.25,61.8777,61.0397,160.448,165.883,134.416,133.022,1,1,1,20.6475,21.7132,0.95092,80.3319,84.054,32.7088,36.1401,4.02002,12.87,15.8701,80.3319,84.054,32.7088,36.1401,1,1
377,360,6495.02,1240.53,8804.38,2,16,2683.33,5583.49,0,0,0,0,0,0,1,0,0,105.088,122.626,0.856977,0,0,0,0,13.8501,102.87,21.7598,0,0,0,0,0,0
378,360,6495.02,1240.53,8804.38,2,16,2683.33,5475.67,0,0,0,0,0,0,1,0,0,13.4136,14.8095,0.905743,0,0,0,0,1.79004,1.58997,13.2402,0,0,0,0,0,0
379,369,6602.98,1366.45,8913.97,2,17,2588.18,5270.89,0,0,0,0,0,0,1,0,0,32.0721,42.6768,0.751512,0,0,0,0,8.22021,18.9199,27.5596,0,0,0,0,0,0
380,369,6602.98,1366.45,8913.97,2,17,2588.18,5248.92,36.9414,30.2065,142.561,116.873,172.972,144.475,1,1,1,19.4548,20.7042,0.939656,64.1193,76.4518,190.496,211.459,2.9502,16.95,9.29004,188.505,226.245,190.496,211.459,2,1
381,370,6553.02,1337.47,8867.28,2,17,2605.32,5319.5,87.4079,80.9499,110.142,124.135,150.87,153.818,1,1,1,37.917,43.6733,0.868197,10.9011,13.6633,59.5589,67.3932,10.6099,35.72,10.0205,101.354,120.087,264.895,301.173,4,2
382,370,6553.02,1337.47,8867.28,2,17,2605.32,5376.05,116.081,116.219,114.96,103.899,128.656,107.561,1,1,1,74.0247,100.221,0.738614,133.111,159.899,6.03679,6.60234,38.3701,57.97,30.7402,133.111,159.899,6.03679,6.60234,1,1
383,376,6473.65,1278.43,8800.78,2,17,2651.16,5499.31,0,0,0,0,0,0,1,0,0,80.3319,84.054,0.955718,0,0,0,0,6.72998,60.0801,53.2305,0,0,0,0,0,0
384,376,6473.65,1278.43,8800.78,2,17,2651.16,5451.39,0,0,0,0,0,0,1,0,0,32.7088,36.1401,0.905057,0,0,0,0,19.4497,2.53003,26.5,0,0,0,0,0,0
385,380,6600.77,1349.5,8904.68,2,18,2600.47,5325.37,5.87429,49.2178,159.275,152.909,165.149,154.894,1,1,1,64.1193,76.4518,0.838689,115.104,133.442,9.28167,16.3512,11.21,51.78,36.5303,115.104,133.442,9.28167,16.3512,1,1
386,380,6600.77,1349.5,8904.68,2,18,2600.47,5460.38,0,0,0,0,0,0,1,0,0,190.496,211.459,0.900863,0,0,0,0,63.2998,179.12,21.3398,0,0,0,0,0,0
387,381,6543.77,1301.75,8858.55,2,18,2636.57,5333.16,90.716,26.0833,138.626,155.97,129.953,139.794,1,1,1,10.9011,13.6633,0.797834,46.0343,54.6718,16.4865,17.3124,2.22021,4.06006,10.0996,120,143.783,16.4865,17.3124,3,1
388,381,6543.77,1301.75,8858.55,2,18,2636.57,5386.89,116.094,90.9999,127.415,124.082,102.672,133.33,1,1,1,59.5589,67.3932,0.883753,151.677,163.666,53.6588,70.114,19.6201,54.9301,15.3398,151.677,163.666,53.6588,70.114,1,1
389,382,6516.08,1279.5,8894.75,2,18,2674.76,5535.95,0,0,0,0,0,0,1,0,0,133.111,159.899,0.832467,0,0,0,0,95.3999,77.1801,53.2803,0,0,0,0,0,0
390,382,6516.08,1279.5,8894.75,2,18,2674.76,5382.65,0,0,0,0,0,0,1,0,0,6.03679,6.60234,0.914342,0,0,0,0,3.22998,2.59998,4.5,0,0,0,0,0,0
391,385,6590.17,1297.72,8940.98,2,19,2663.09,5458.81,0,0,0,0,0,0,1,0,0,115.104,133.442,0.862579,0,0,0,0,48.9199,102.69,21.4902,0,0,0,0,0,0
392,385,6590.17,1297.72,8940.98,2,19,2663.09,5341.72,0,0,0,0,0,0,1,0,0,9.28167,16.3512,0.567644,0,0,0,0,5.87988,6.78003,6.47949,0,0,0,0,0,0
393,387,6541.55,1298.3,8848.45,2,19,2636.58,5350.48,0,0,0,0,0,0,1,0,0,16.4865,17.3124,0.952295,0,0,0,0,11.8999,7.83008,8.2998,0,0,0,0,0,0
394,387,6541.55,1298.3,8848.45,2,19,2636.58,5387.84,143.874,80.0754,152.105,127.478,60.2804,59.3068,1,1,1,46.0343,54.6718,0.842012,74.5687,107.762,40.0829,49.6487,28.71,11.2,36.9004,108.452,147.224,40.0829,49.6487,2,1
395,388,6524.67,1246.82,8871.4,2,19,2694.92,5550.56,0,0,0,0,0,0,1,0,0,151.677,163.666,0.926747,0,0,0,0,17.7002,113.44,100.61,0,0,0,0,0,0
396,388,6524.67,1246.82,8871.4,2,19,2694.92,5457.01,0,0,0,0,0,0,1,0,0,53.6588,70.114,0.765308,0,0,0,0,17.5898,34.47,39.6299,0,0,0,0,0,0
397,394,6515.17,1290.45,8811.55,2,20,2635.82,5495.6,36.5999,59.7512,123.361,108.279,156.577,156.983,1,1,1,74.5687,107.762,0.691978,6.33313,9.9824,27.5501,29.4801,59.6201,51,30.9502,6.33313,9.9824,27.5501,29.4801,1,1
398,394,6515.17,1290.45,8811.55,2,20,2635.82,5437.48,0,0,0,0,0,0,1,0,0,40.0829,49.6487,0.80733,0,0,0,0,12.5698,37.12,9.75977,0,0,0,0,0,0
399,397,6455.55,1329.32,8789.3,2,21,2604.07,5505.58,0,0,0,0,0,0,1,0,0,6.33313,9.9824,0.63443,0,0,0,0,3.57959,3.08997,5.89941,0,0,0,0,0,0
400,397,6455.55,1329.32,8789.3,2,21,2604.07,5525.08,0,0,0,0,0,0,1,0,0,27.5501,29.4801,0.934534,0,0,0,0,25.3999,5.19006,9.87988,0,0,0,0,0,0
