,prefix,region,max_density_basal,num_nodes_basal,total_path_length_basal,volume_basal,num_branches_basal,dist_to_soma_basal,dist_to_soma2_basal,num_hubs_basal,variance_ratio_basal
1350,18868_5724_x8616_y5999,SSp-bfd,61,61,131.8528,1029.1791,28,0.8904,0.0,1,0.45404692940101327
1351,18869_4599_x7153_y3640,SSp-bfd,52,52,243.9015,6422.3758,24,1.5955,0.0,1,0.5303897460352653
1352,18869_5108_x7688_y4065,SSp-bfd,40,40,111.7523,1263.2896,15,1.5882,0.0,0,0.4949407101098413
1353,18869_5213_x7186_y4274,SSp-bfd,17,17,45.9299,484.1116,7,2.2069,0.0,0,0.5086172144423727
1354,18869_5237_x7485_y4162,SSp-bfd,20,20,70.9252,1165.8035,8,2.2581,0.0,0,0.4242494690016307
1355,18869_5317_x6063_y4638,SSp-bfd,36,36,155.0562,3761.9503,15,2.8804,0.0,0,0.5278801719505546
1356,18869_5393_x8284_y3671,SSp-bfd,46,46,139.6933,1583.4557,20,0.9549,0.0,0,0.43734863008140723
1357,18869_5418_x23277_y4971,SSp-bfd,64,64,213.3622,4135.7435,30,2.282,0.0,1,0.43144436324263763
1358,18869_5431_x21494_y4633,SSp-bfd,70,70,229.892,7559.0961,32,1.3563,9.851656155185278,1,0.48809629524186193
1359,18869_5553_x7275_y3994,SSp-bfd,35,35,107.0422,966.9892,15,1.5901,0.0,0,0.5014251440757961
1360,18869_5692_x6534_y3440,SSp-bfd,38,38,184.3141,7293.9817,16,0.8567,0.0,0,0.4557171218972965
1361,18869_5754_x7159_y3959,SSp-bfd,33,33,106.2728,1559.1592,14,0.4232,0.0,0,0.4318772081923129
1362,18869_5980_x7654_y3517,SSp-bfd,48,48,118.753,1241.8478,22,0.6813,0.0,0,0.4607630778936356
1363,191807_5178_x5002_y23078,SSp-bfd,64,64,190.7176,1467.2449,26,0.1505,0.0,1,0.39390470261113153
1364,191807_5811_x3931_y20674,SSp-bfd,20,20,32.3691,154.8352,9,1.3078,0.0,0,0.43366605350510984
1365,191807_5921_x4355_y21421,SSp-bfd,24,24,59.4955,453.9432,9,0.5609,0.0,0,0.3706528255699694
1366,191812_5411_x6011_y24641,SSp-bfd,107,107,220.8598,686.9109,50,0.6195,0.0,1,0.43901731153901935
1367,191812_5586_x4875_y23378,SSp-bfd,66,66,168.0768,1531.6655,30,1.2881,0.0,1,0.3894812396869777
1368,191812_6084_x5026_y7787,SSp-bfd,59,59,129.9803,617.6024,26,0.6624,0.0,1,0.43422249641872174
1369,191812_6351_x5009_y7424,SSp-bfd,84,84,176.0868,868.212,36,1.415,0.0,1,0.45696556108402986
1370,17545_00142,VPLpc,183,183,346.5131,1007.7537,87,0.7173,0.0,1,0.41428158322032155
1371,18454_00073,VPLpc,130,130,340.1558,1523.6392,62,1.3464,0.0,1,0.3813402993635817
1372,18454_00141,VPLpc,124,124,266.7988,1193.1051,58,0.7416,0.0,1,0.3606814189070114
1373,18454_00142,VPLpc,137,137,328.4211,1672.7303,63,0.0823,0.0,1,0.4792401436951524
1374,18454_00143,VPLpc,95,95,201.1862,890.2543,43,1.4239,0.0,1,0.3480201403298272
1375,18454_00144,VPLpc,90,90,219.0335,1015.2256,41,1.4751,0.0,1,0.4473868873901573
1376,18454_00151,VPLpc,84,84,197.1461,985.0879,39,1.1069,0.0,1,0.44039921497765416
1377,18454_00156,VPLpc,148,148,309.4887,1209.6009,70,0.1697,0.0,1,0.4301731520676082
1378,18455_5898_x14920_y13352,VPLpc,111,111,328.7504,2628.2107,51,1.162,0.0,1,0.462597277726166
1379,18462_00023,VPLpc,111,111,217.5601,713.1982,50,0.6438,0.0,1,0.39172239921965124
1380,18462_00029,VPLpc,164,164,318.087,1500.9936,80,1.1383,0.0,1,0.47179932507582145
1381,18462_00030,VPLpc,125,125,313.0176,2016.4205,57,0.8331,0.0,1,0.39345231028954686
1382,18462_00060,VPLpc,106,106,247.5171,1221.1631,49,0.9581,0.0,1,0.5064990687938407
1383,18464_00132,VPLpc,136,136,323.8327,1964.8077,65,1.1404,0.0,1,0.43776073277655414
1384,18465_00291,VPLpc,132,132,432.1242,1907.3229,62,1.5473,0.0,1,0.5150941025165467
1385,17545_00175,SMT,174,174,394.2683,1637.5212,85,1.6283,0.0,1,0.41521528492745935
1386,18454_00054,SMT,175,175,388.7226,1925.2826,83,0.532,0.0,1,0.40768140937676633
1387,18454_00100,SMT,102,102,201.2036,1094.7797,46,1.2438,0.0,1,0.3969848451681535
1388,18454_00101,SMT,130,130,266.1904,1018.9368,62,0.8463,0.0,1,0.39596057515181804
1389,18454_00176,SMT,144,144,432.9827,3796.6403,68,1.0101,0.0,1,0.37368798724482977
1390,18454_00177,SMT,194,194,468.3654,2781.0962,93,0.6291,0.0,1,0.3668354752025643
1391,18455_00132,SMT,202,202,418.6596,2221.1604,100,1.9938,0.0,1,0.40911159031480093
1392,18455_00133,SMT,109,109,325.0768,2334.2022,50,1.887,0.0,1,0.382848311775992
1393,18457_00135,SMT,128,128,349.6965,1699.415,61,1.4442,0.0,1,0.41983507440010415
1394,18458_00616,SMT,150,150,374.9128,1787.2516,72,0.9043,0.0,1,0.4374952711281498
1395,18463_00046,SMT,97,97,207.0645,953.3445,46,2.2564,0.0,1,0.4289271867886301
1396,18463_00047,SMT,175,175,437.8984,2779.2572,85,1.8866,0.0,1,0.38517773798213295
1397,18465_00258,SMT,161,161,329.813,946.4409,79,1.537,0.0,1,0.3941438187204618
1398,17788_5059_x3960_y6601,SSp-n,102,102,160.2566,581.1399,48,0.311,0.0,1,0.4702059126187005
1399,18453_4231_x30739_y8470,SSp-n,74,74,117.3118,558.2677,35,0.0314,0.0,1,0.377282329337522
1400,18453_4386_x31552_y9254,SSp-n,51,51,71.2172,162.8459,24,2.1115,0.0,1,0.46752304205432166
1401,18453_4496_x31014_y8304,SSp-n,48,48,66.7981,152.1994,20,1.0994,0.0,0,0.4080623589013536
1402,18453_4540_x32498_y9442,SSp-n,112,112,186.5433,1563.9297,53,0.8181,0.0,1,0.478526762839885
1403,18453_4749_x31789_y8895,SSp-n,47,47,72.5527,200.3797,21,1.3002,0.0,0,0.44046891934462523
1404,18461_4388_x5599_y5781,SSp-n,41,41,60.3281,228.8202,18,0.4543,0.0,0,0.48488956874834904
1405,18864_4380_x6371_y4940,SSp-n,74,74,97.6101,252.5936,36,0.9541,0.0,1,0.47292670153809785
1406,18867_4605_x30309_y8068,SSp-n,23,23,62.1263,1067.8697,9,0.6137,0.0,0,0.4770431315109744
1407,18867_4824_x31628_y8902,SSp-n,67,67,192.5578,1748.8674,31,0.6501,0.0,1,0.47329082664823435
1408,18867_4957_x30093_y7560,SSp-n,55,55,156.8693,1788.1666,24,0.7513,0.0,1,0.4053717760786346
1409,18867_4984_x30860_y8156,SSp-n,40,40,98.0546,1809.0944,18,1.199,0.0,0,0.5167944074042057
1410,18867_5287_x32054_y8614,SSp-n,53,53,163.6834,1493.6403,23,0.7979,0.0,1,0.4099216738517296
1411,18868_4341_x30419_y10114,SSp-n,48,48,159.6475,3668.5082,22,0.8487,0.0,0,0.41700321973540416
1412,18868_4803_x7002_y8311,SSp-n,26,26,96.0413,2296.3936,12,1.2315,0.0,0,0.5379651878233528
1413,18869_4282_x22276_y6457,SSp-n,35,35,95.0465,1234.3343,15,1.1575,0.0,0,0.5458796033417557
1414,18869_4345_x7097_y4738,SSp-n,40,40,142.1334,2516.2432,17,0.816,0.0,0,0.4169989819382316
1415,18869_4371_x21382_y5522,SSp-n,31,31,90.7606,1169.365,14,1.2856,0.0,0,0.5213434180913419
1416,18869_4468_x23035_y7089,SSp-n,50,50,155.5337,1785.9107,21,0.9447,0.0,0,0.49515127418588545
1417,18869_4469_x21852_y5924,SSp-n,31,31,93.6041,635.4254,12,0.6899,0.0,0,0.5281463684695393
1418,18869_4550_x7203_y4574,SSp-n,38,38,122.7289,2607.2531,16,2.262,0.0,0,0.40390531671555396
1419,18869_4625_x5853_y5391,SSp-n,20,20,57.1347,699.9815,8,0.6956,0.0,0,0.5060213086452686
1420,18869_4953_x22613_y6076,SSp-n,42,42,108.3309,1275.7727,19,0.6645,0.0,0,0.4471450724415551
1421,18869_5033_x23046_y6158,SSp-n,57,57,139.8694,1211.3023,26,1.4278,0.0,1,0.4753732216098271
1422,191807_5031_x5620_y23074,SSp-n,31,31,51.8482,249.211,13,0.8403,0.0,0,0.40434383485505354
1423,191812_4322_x7645_y6848,SSp-n,87,87,183.9401,1750.4207,40,1.0711,0.0,1,0.44697338102013157
1424,191812_4446_x6677_y24393,SSp-n,123,123,302.0589,1883.4979,57,1.6972,0.0,1,0.4678655783334614
1425,18047_5719_x25513_y7957,SSp-un,26,26,49.5479,262.0076,11,0.8621,0.0,0,0.4803614024449594
1426,182724_4580_x5627_y9427,SSp-un,75,75,160.7456,992.5004,34,0.7269,0.0,1,0.40774944057428303
1427,18864_00023,SSp-un,111,111,223.9062,1345.1794,52,0.6594,0.0,1,0.39932153118337393
1428,18867_4776_x28359_y6621,SSp-un,51,51,132.5936,1520.8747,23,1.1216,0.0,1,0.38512840325434083
1429,18867_4889_x28329_y6770,SSp-un,37,37,120.1539,2252.2173,14,1.3477,0.0,0,0.38048136051170267
1430,18867_5654_x12080_y5724,SSp-un,39,39,119.0477,946.6729,16,1.2389,0.0,0,0.41027897230985405
1431,18869_4054_x19963_y5080,SSp-un,42,42,149.989,3422.8844,19,1.9147,0.0,0,0.40064005727169777
1432,18869_4301_x20547_y5218,SSp-un,37,37,122.1321,1382.1261,15,1.3418,0.0,0,0.4729875591959451
1433,18869_4426_x7611_y4421,SSp-un,37,37,128.8677,1733.0016,16,1.0359,0.0,0,0.5513980206722751
1434,191807_5629_x4661_y9410,SSp-un,17,17,39.2085,180.0837,7,1.2598,0.0,0,0.5527251007949205
1435,191812_4775_x5212_y22490,SSp-un,116,116,240.0221,1087.7131,54,1.4587,0.0,1,0.40249469007145267
1436,182724_3887_x5901_y10339,SSp-ul,59,59,155.3772,1367.1989,24,1.4037,0.0,1,0.4520818976168083
1437,18453_3471_x28224_y8289,SSp-ul,30,30,57.2265,424.9258,12,0.4389,0.0,0,0.42432968751994793
1438,18453_3945_x11262_y6434,SSp-ul,62,62,131.1505,878.9159,28,0.593,0.0,1,0.49916399111032744
1439,18453_4345_x12044_y5189,SSp-ul,58,58,97.0407,567.9824,26,1.4674,0.0,1,0.39624040676077665
1440,18864_4420_x4377_y8261,SSp-ul,37,37,72.7344,511.7208,17,0.9223,0.0,0,0.4485455302201481
1441,18864_00025,SSp-ul,97,97,154.2379,853.6953,46,0.4597,0.0,1,0.3938041138456245
1442,18864_00021,SSp-ul,81,81,140.3732,889.0123,37,1.4397,0.0,1,0.41960319045488537
1443,18867_3994_x27846_y7437,SSp-ul,32,32,86.6195,1439.6601,14,0.9753,0.0,0,0.39337976814575354
1444,18867_4202_x26848_y7080,SSp-ul,39,39,93.2153,821.2176,18,0.4248,0.0,0,0.4203947806175649
1445,18867_4513_x27588_y6824,SSp-ul,41,41,122.7694,1370.8877,19,0.9549,0.0,0,0.41874474030093284
1446,18867_4647_x12409_y6656,SSp-ul,72,72,170.2542,1589.2832,32,0.973,0.0,1,0.3802749317155175
1447,18867_4689_x11723_y7039,SSp-ul,46,46,118.8471,1237.3987,20,1.3306,0.0,0,0.40099218063030023
1448,18867_4768_x26326_y6150,SSp-ul,41,41,108.8163,1203.4852,17,1.2165,0.0,0,0.48021663923850555
1449,18867_4831_x27808_y6496,SSp-ul,30,30,105.2031,1196.6485,11,1.1929,0.0,0,0.42965286561512656
1450,18867_5169_x12576_y5864,SSp-ul,46,46,128.882,992.5121,18,1.3675,0.0,0,0.3812792570920948
1451,18868_3564_x27379_y8431,SSp-ul,54,54,175.8217,2567.3384,25,0.4756,0.0,1,0.580149800976184
1452,18868_3799_x26336_y7466,SSp-ul,17,17,51.7651,405.3017,8,2.1391,0.0,0,0.659502820254675
1453,18868_3856_x26025_y7205,SSp-ul,33,33,104.2816,907.9632,14,2.142,0.0,0,0.391507154319142
1454,18868_3871_x26350_y7564,SSp-ul,27,27,84.9154,1229.3697,11,1.5236,0.0,0,0.49169819796653264
1455,18868_3922_x26631_y7518,SSp-ul,30,30,83.1499,976.2755,12,1.6221,0.0,0,0.5625844926169112
1456,18868_3931_x26823_y7496,SSp-ul,35,35,96.6306,865.3842,15,0.5218,0.0,0,0.4512683841525776
1457,18868_3977_x25824_y7160,SSp-ul,43,43,75.231,1334.4938,17,0.5702,0.0,0,0.4331571720187302
1458,18868_4041_x10632_y7193,SSp-ul,29,29,69.1272,820.5579,13,1.6637,0.0,0,0.49900273495663283
1459,18868_4047_x27203_y7787,SSp-ul,50,50,175.1826,2735.8794,21,1.0454,0.0,0,0.5101326151999847
1460,18868_4192_x10967_y7007,SSp-ul,32,32,86.1319,1306.0611,14,0.7481,0.0,0,0.43433510127873165
1461,18868_4430_x9829_y7185,SSp-ul,36,36,90.7699,543.4027,16,1.0439,0.0,0,0.4956285748257439
1462,18868_4434_x10947_y6887,SSp-ul,20,20,43.3825,389.2715,9,1.1754,0.0,0,0.5170236061520257
1463,18869_4036_x8032_y4635,SSp-ul,50,50,169.8688,2370.3564,21,1.4357,0.0,0,0.42705598279310175
1464,18869_4347_x8166_y4281,SSp-ul,50,50,150.03,1792.4326,22,1.0363,0.0,0,0.4644609129204055
1465,18869_4410_x8772_y3996,SSp-ul,62,62,204.7173,3235.372,27,1.2308,0.0,1,0.40776881878509186
1466,18869_4629_x8451_y4031,SSp-ul,44,44,196.8337,8088.1814,18,1.6854,0.0,0,0.47642184570424906
1467,191812_5219_x4127_y21100,SSp-ul,67,67,124.5881,656.2932,30,0.4408,0.0,1,0.4014442690458937
1468,18452_3926_x14445_y21337,OT,31,31,56.8455,504.3724,15,1.4851,0.0,0,0.44577500367534734
1469,18452_4126_x15225_y20986,OT,35,35,63.2915,252.0168,17,2.617,0.0,0,0.4628336547155711
1470,18452_4536_x11274_y21067,OT,49,49,99.1859,491.7169,23,1.7289,0.0,0,0.46573026633742104
1471,18453_3147_x16721_y20510,OT,14,14,11.1231,11.9139,6,2.6738,0.0,0,0.5558642224740863
1472,18453_3218_x16785_y20581,OT,6,6,14.9624,9.4498,2,1.2959,0.0,0,0.0
1473,18453_3225_x17398_y19713,OT,44,44,79.9474,569.6959,20,1.0073,0.0,0,0.4477545580566793
1474,18453_3766_x16118_y20931,OT,48,48,102.9322,1148.6395,23,1.2094,0.0,0,0.4029580116057582
1475,18453_3796_x16246_y20830,OT,36,36,83.2201,966.2513,17,0.9269,0.0,0,0.45011149082937396
1476,18453_3810_x16082_y20891,OT,41,41,87.9447,749.0819,19,0.5464,0.0,0,0.42808751872014955
1477,18453_3935_x22928_y21885,OT,47,47,152.9978,1349.7746,21,1.817,0.0,0,0.445693509108764
1478,18457_00184,OT,56,56,118.3288,1004.0709,27,1.1944,0.0,1,0.3906860344793831
1479,18458_00502,OT,60,60,106.2577,534.2419,29,1.6748,0.0,1,0.5012625170880203
1480,18465_00209,OT,22,22,27.641,95.8633,10,1.3874,0.0,0,0.4704331744446454
1481,191801_3966_x14363_y10542,OT,58,58,119.5241,1107.6506,28,1.4666,0.0,1,0.4658745030518694
1482,191801_4228_x15043_y11097,OT,52,52,154.0601,1275.3659,22,1.3772,0.0,1,0.5363373842412948
1483,18457_00110,VM,150,150,403.1402,3015.7834,71,0.686,0.0,1,0.394686284647508
1484,18457_00111,VM,112,112,300.2241,2865.2332,52,0.7703,0.0,1,0.42504068352779817
1485,18457_00112,VM,144,144,428.775,5349.778,67,0.8972,0.0,1,0.38834317468652924
1486,18457_00136,VM,125,125,387.5956,4690.2115,59,1.1004,0.0,1,0.39525466635523554
1487,18457_00188,VM,226,226,496.6865,5256.906,110,0.8646,0.0,1,0.4573147739481535
1488,18458_00374,VM,172,172,390.2867,2079.0271,84,0.7907,0.0,1,0.432287452258244
1489,18458_00468,VM,194,194,390.4342,3461.6258,94,1.1634,0.0,1,0.4384896493471512
1490,18458_00505,VM,105,105,345.4504,5696.5476,50,0.8282,0.0,1,0.4281321443024216
1491,18458_00585,VM,137,137,342.9318,4403.4845,64,2.1512,0.0,1,0.42063578921734873
1492,18464_00102,VM,138,138,281.3088,2381.4778,65,1.2059,0.0,1,0.41503452197811314
1493,18464_00139,VM,153,153,408.8516,7506.545,74,1.5491,0.0,1,0.44615814092978506
1494,18465_00245,VM,283,283,458.9085,1682.3454,140,1.2538,0.0,1,0.479745154946621
1495,18457_00115,ACB,32,32,56.8856,425.8713,13,1.4054,0.0,0,0.43221528090289807
1496,18457_00133,ACB,38,38,90.3,723.4129,17,1.0857,0.0,0,0.4535963679472129
1497,18457_00170,ACB,30,30,61.0303,238.2292,13,2.3238,0.0,0,0.5048170277906961
1498,18458_00500,ACB,57,57,139.7664,1173.1878,27,0.7574,0.0,1,0.47247349088062424
1499,18465_00199,ACB,47,47,96.9041,931.3532,22,1.2183,0.0,0,0.37775819885047296
1500,18465_00203,ACB,40,40,76.5946,598.6337,18,1.1256,0.0,0,0.3787107924982755
1501,18465_00204,ACB,31,31,66.1939,409.3009,13,1.2348,0.0,0,0.5025116256630099
1502,18465_00205,ACB,31,31,58.924,273.9321,13,1.4562,0.0,0,0.48938481440445364
1503,18465_00206,ACB,35,35,49.2726,339.9397,17,0.6884,0.0,0,0.4419310435652027
1504,18465_00207,ACB,30,30,63.2587,331.9631,13,1.5877,0.0,0,0.5474692192752413
1505,18867_4621_x24147_y14734,RT,220,220,160.6959,522.8477,109,5.2508,0.0,1,0.7534366112403067
1506,18867_4677_x24410_y14710,RT,92,92,196.675,3702.3638,44,1.8027,0.0,1,0.5282549522735086
1507,18867_4789_x23709_y15765,RT,66,66,139.377,2954.9915,31,2.8337,0.0,1,0.5771615453181587
1508,18867_4817_x16327_y15739,RT,110,110,153.4193,3602.5826,54,4.636,0.0,1,0.5070306057855516
1509,18867_4874_x16831_y16618,RT,46,46,126.6607,3901.0195,21,3.4174,0.0,0,0.47570904053107244
1510,18867_4926_x25796_y14504,RT,95,95,152.3382,1195.1327,46,7.78,3.7528998121452717,1,0.6637958657331053
1511,18867_5082_x26232_y14941,RT,72,72,144.8685,3574.0621,35,2.9874,0.0,1,0.46942886065693423
1512,18867_5083_x14145_y15212,RT,68,68,171.5642,2562.9893,30,3.6277,6.269158875000679,1,0.6584738772225962
1513,18868_4523_x15124_y15767,RT,51,51,88.1605,809.3505,23,1.9279,0.0,1,0.4760051326140344
1514,18868_4634_x13823_y16687,RT,70,70,155.357,3105.4743,33,3.2427,0.0,1,0.5198983251685443
1515,18868_4648_x14941_y16268,RT,49,49,114.1579,2133.3741,23,3.3483,0.0,0,0.42721764830160414
1516,18868_4693_x13797_y16937,RT,47,47,135.9409,4746.3847,21,6.1793,0.0,0,0.4262198206561519
1517,18868_4706_x15828_y16760,RT,64,64,138.8825,4073.6729,30,6.1313,0.0,1,0.5168829745711865
1518,18868_4757_x15158_y16995,RT,31,31,136.2746,4094.5807,13,5.602,0.0,0,0.49822833677439576
1519,18868_4818_x14513_y17030,RT,58,58,154.1423,2521.0221,25,2.5216,0.0,1,0.3812073870301411
1520,18869_00024,RT,51,51,178.6799,5813.7981,23,3.7891,0.0,1,0.5528718172203545
1521,18869_00028,RT,40,40,112.2788,836.1864,17,4.7038,0.0,0,0.577601843859874
1522,18869_4268_x10899_y9077,RT,80,80,104.3128,849.1638,38,4.694,0.0,1,0.4734637118038283
1523,18869_4384_x15799_y10704,RT,54,54,105.9551,1224.1591,26,1.9823,0.0,1,0.5475744866534905
1524,18869_4419_x16667_y10498,RT,64,64,156.1793,779.8546,32,3.8782,0.0,1,0.6860033223685288
1525,18869_4453_x9586_y8809,RT,89,89,182.9905,3958.0806,43,7.0482,3.446141465465401,1,0.5592636729315759
1526,18869_4457_x17404_y9449,RT,115,115,162.1266,279.7004,56,7.8425,0.0,1,0.7644007872051872
1527,18869_4571_x10055_y8359,RT,67,67,140.4955,482.0595,32,1.9511,0.0,1,0.7639882052866982
1528,18869_4662_x10221_y8547,RT,108,108,150.5018,562.2731,52,3.237,0.0,1,0.7304068159692321
1529,18869_4693_x19236_y9148,RT,71,71,146.9928,1796.0247,33,1.9372,0.0,1,0.5649968787071821
1530,18869_4727_x9851_y8415,RT,78,78,139.7161,749.4857,35,3.0808,0.0,1,0.6877272231133577
1531,18869_4786_x18238_y10268,RT,47,47,140.2971,827.2138,21,1.8192,0.0,0,0.6467673517013433
1532,18869_4787_x8961_y9647,RT,68,68,171.6237,2945.22,32,2.1178,0.0,1,0.5526299929389091
1533,18869_4841_x18666_y8144,RT,85,85,209.5021,2437.9221,39,4.3707,5.983334688950649,1,0.5814753910898776
1534,18869_4848_x18620_y8132,RT,62,62,105.1862,1635.9128,28,2.3771,0.0,1,0.6209475916080515
1535,18869_4890_x8926_y9583,RT,70,70,110.9935,246.3459,32,2.7268,0.0,1,0.5917095012944671
1536,18869_4912_x19648_y8510,RT,64,64,151.3434,2071.1209,30,3.1472,3.6075190921185634,1,0.611292130581336
1537,18869_5126_x8617_y7685,RT,115,115,178.5686,2414.3515,54,2.3384,0.0,1,0.5957493381638801
1538,18869_5150_x8933_y7652,RT,77,77,154.6566,3451.9581,36,2.6113,0.0,1,0.5062348681990319
