,region_name_r316,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Cell name,formatted name,Soma_x,Soma_y,Soma_z,Registered_soma_region,Manually_corrected_soma_region,Cortical_layer,Transgenic_line,Brain_id,Subclass_or_type
187,OT,4201,12.5664,-0.7131647179943,-0.8469705397224708,-0.870396541548437,-0.8836991162793877,-0.7725695431262906,-0.1840890268425436,-0.7678195749604648,1.99952,-0.8419542949299784,26048.1,-0.28405200755403115,-0.8179178558434168,-1.025512432984927,-0.6991678459382098,0.050144989397229264,0.3696541138608591,-0.052980928497239475,-0.09161412730399861,-0.1721165890192652,0.029432913733430318,18453_3935_x22928_y21885,18453_3935-X22928-Y21885,4892.425,7239.449999999999,4187.65,OT,OT,,Cux2-CreERT2;Ai166_374712-18453,18453,
188,ECT,6783,12.5664,0.06002938985027205,-0.5986840693235361,-0.5926777891710359,-0.5808058295862417,0.7342026767781558,0.669096949350632,0.16550014388273526,1.99971,0.20874014851354944,42273.8,-0.07128861814856063,0.4462746089794497,0.21108435028409409,-0.25937235345530857,-0.008104736549410841,0.31985715337957055,-0.004571484551398256,-0.050964368016731584,0.2676087863979264,-0.26783815818591855,236174_6855_x15550_y29832,236174_6855-X15550-Y29832,8305.05,4201.375,1329.25,ECT,ECT,6,Gnb4-IRES2-CreERT2;Ai139-hyg_236174-16124,236174,Car3
189,SSp-m,17848,12.5664,0.8850053177610993,1.882907120284227,1.9217884939270387,1.9386147424876181,0.4106443532011472,0.6030813748078637,0.547141112743649,1.99989,1.8663703093650703,110498.0,0.5358170304271286,0.3424510626460955,0.7436508258366842,0.672008448534556,-0.03895047108225745,-0.22765957789568617,-0.018530499975801234,0.09170739788800886,-0.0287837633394322,0.1303472075773208,18868_4549_x5910_y9879,18868_4549-X5910-Y9879,5617.275,2949.15,1933.525,SSp-n,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET
190,CP,6950,12.5664,-0.9427838933442168,-0.26459662615398044,-0.30821949346297994,-0.3467067967805728,-0.7508529604898595,0.2351708276660362,-0.47363660524718265,1.99971,-0.5755889066017679,43107.6,-0.5795495939147156,-0.35162482693400227,-0.21937113399708663,0.13459048860439857,-0.03711730553771049,-0.15257568910486521,0.052690216462580965,0.3494906648054671,0.2800601071406749,-0.0016275846095130135,18465_00030,18465_4251-X9022-Y9409,5400.675,2958.025,2882.225000000001,fiber tracts,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_GPe
191,VM,13890,12.5664,-0.40362178880255933,1.4245185452824798,1.3929157663000409,1.3480176322054112,0.2967528075773561,0.37086547785427726,0.25929756787266667,1.99986,0.951694517491905,85553.9,0.19912035379065965,0.26874238989307797,-0.04482122637873408,0.11098035290531764,0.015843384102440756,-0.2970904241268643,-0.06286221688631828,0.11078067907743602,0.041872099842383166,0.12015422346661693,18457_00188,18457_5703-X22844-Y14481,7465.975,5118.375,4805.325,unknown,VM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_matrix
192,SSp-m,11481,12.5664,-0.6867377929634705,0.7004538046306973,0.6606606534386076,0.6288317806098067,0.9149634266776895,0.7523754315999525,0.7752249580410048,1.99983,0.6394486275595669,71231.8,0.37001902914527796,1.2568616622059725,1.493814217603794,1.6811009249141944,0.8510798119006655,0.6927081282970785,0.889702331266191,1.1142520404698368,1.2260455153363816,0.5504129177882636,18869_3590_x6132_y6798,18869_3590-X6132-Y6798,4627.3,3762.85,2168.625,SSs,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET
193,SSp-m,15533,12.5664,-0.14614418844654822,1.0818282730829156,1.0716677441193092,1.0638039007815558,0.5085605860384746,1.3915802426879829,0.7884681786649483,1.99987,0.8209356576755217,95789.5,0.10738238213941326,0.7493056526741102,1.1943769388155074,2.708518621796585,0.8796155729414686,0.10716439111257595,0.949941670366328,1.1954678960460952,1.1038399541005512,0.9827550199423648,18470_3227_x19287_y16117,18470_3227-X19287-Y16117,4975.8,2326.05,2958.674999999999,SSp-m,SSp-m,5,Fezf2-CreER;Ai166_378668-18470,18470,CTX_ET
194,VPM,5215,12.5664,0.4792727676687626,-1.2450242164550103,-1.2027770631563761,-1.1499014450207086,-0.537342869802016,0.1980800505324885,0.4619867731575202,1.99962,-0.8786892730853655,32438.8,-0.5743683491511559,0.8767422075434472,0.0011777895661466708,-0.9615350256635259,-0.00578946519128408,0.37651687903842124,-0.4256296690145388,0.07236402116652299,0.00864538827989254,-0.1447579257403575,18457_00159,18457_5323-X25052-Y13718,6887.75,4684.3,4237.275,VPM,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core
195,TEa,10643,12.5664,0.07774659452324185,-0.6481931378196618,-0.6326207182986764,-0.5980074083598994,1.428699675256813,1.214424161470443,0.9578564201415856,1.99981,0.5733484570950889,66047.5,-0.562497905899777,1.2219968862696342,1.5647454795914864,0.20510338920736912,0.89816745340844,1.8926094202884713,0.6553352829401331,0.6645310053254395,1.2874059972523535,0.36116446364296134,18453_7309_x5442_y9199,18453_7309-X5442-Y9199,9098.375,3314.725,981.9750000000004,TEa,TEa,2/3,Cux2-CreERT2;Ai166_374712-18453,18453,CTX_IT
196,MOs,13653,12.5664,1.0359936748318093,0.9789895929459094,1.0097662591322392,1.0416151085737995,0.24045044424451897,0.927068740807027,1.515138860487064,1.99985,1.162826869645679,84797.3,-0.038876311049288466,1.1945525498393226,0.8154006045617237,2.007250651530561,1.02307347609891,0.25135989742961273,0.7839955009776581,0.522315411918798,-0.2318969271734883,1.1374290423065518,182724_2333_x7081_y21185,182724_2333-X7081-Y21185,2919.275000000001,2840.9,3581.75,MOs,MOs,5,Fezf2-CreER;Ai166-405426,182724,CTX_ET
197,SSs,9228,12.5664,-0.9000103550860941,-0.18041311240093355,-0.2325727952261434,-0.2668101059844487,1.4568362339805259,0.740995585496823,0.6519150384393237,1.99978,0.17279333196780375,57356.2,0.48760829005241957,0.7035473020604598,0.8185368810050764,0.33457352195510404,0.8144487037251343,1.3862791419477551,0.7774657118816861,0.9533513621857681,0.9843672992231286,0.6359360489426944,17109_3701_x9228_y26684,17109_3701-X9228-Y26684,5017.175,3640.725,2000.9,SSs,SSs,6,Gnb4-IRES2-CreERT2;Ai140_297974-17109,17109,Car3
198,VPM,8169,12.5664,0.1501503879100464,-0.06832948387730903,-0.06891787138849924,-0.06884587546741638,0.20359861166810642,0.38821729060851023,0.2051805515634959,1.99976,0.2520776419362082,50669.8,0.06475133095000307,0.13153610284422956,0.2620514132069699,0.14010667396322174,0.017980190089369484,0.48018046467758574,-0.17110249682729922,-0.15746109009698755,-0.4664825248447429,-0.07828008226347193,18454_00147,18454_6190-X24837-Y11145,7397.875000000001,4341.375,3424.474999999999,VPL,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core
199,VPL,10194,12.5664,-0.42183154510350845,0.6115079216082892,0.5801245614533416,0.5439811882850554,0.4901134916953151,-0.40565675601644186,0.4633032966396617,1.9998,0.8224360135107425,63232.3,-0.6075222728361293,-0.029154561525761968,-0.4416642385777673,-0.02377371508043016,0.04431827162314957,0.12219396738539348,0.030408172002874295,-0.25343196120666617,-0.49641087189193706,0.1523988882409293,18454_00169,18454_5520-X24334-Y12914,6756.3,5171.575,3661.125,GPi,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core
200,VPM,2944,12.5664,0.2785926203703351,-0.6769573273104967,-0.6572501163862762,-0.640416910084336,-1.415503020187621,-0.7208670478256106,-0.8825048804799945,1.99932,-1.2831994501453683,18255.7,-0.7863818817866395,-1.0344653705566347,-1.1597738568064553,-0.7665164611399297,-0.5846626726175304,-0.8897175365022132,-0.7964764047749281,-0.4364207168230315,-0.5529980470484244,-0.594933187881258,18454_01123,18454_6026-X25682-Y10690,7292.675,4340.15,3275.875,fiber tracts,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core
201,SSp-n,10059,12.5664,-0.6979605135216401,0.10245836998932836,0.07498201325053319,0.047878849857070784,0.18717553429120096,0.7519421472296466,0.6738321273364887,1.9998,0.4595635596550153,62335.3,0.2072369353119457,0.6823851938758452,0.33403564144974185,0.6684943180146165,0.01787163577452551,0.05360038288893089,-0.12613167863501756,0.25618655176583044,-0.08650673310587476,-0.047896392388066256,18867_4605_x30309_y8068,18867_4605-X30309-Y8068,5726.425,2438.85,2467.875,SSp-n,SSp-n,5,Pvalb-T2A-CreERT2;Ai166_394528-18867,18867,CTX_ET
202,VPM,4946,12.5664,0.4372618321133403,-0.5044459201454737,-0.4773795699421026,-0.45541330816851766,-0.9586832985349809,0.18546881842412638,-0.8081782538974185,1.9996,-0.3587317473443264,30746.3,-0.4926010004854487,-0.5389596210856659,-0.8893846676077644,-0.70499369812478,-0.5473594626075107,-0.4372505960296503,-0.7815657805848609,-0.744877825166175,-0.6794975694193699,-0.52278239215752,18457_00055,18457_5625-X26143-Y10942,7247.25,3774.475,3896.675000000001,VPM,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core
203,VPL,7911,12.5664,1.5006330470260614,-0.5444495922010032,-0.4833839373750996,-0.42010967621094203,0.28941511577543017,-0.47487904365831385,-0.6029329613218287,1.99975,-0.34403794600063176,49125.3,0.03822251543062763,-0.35685916185526584,-0.4671122941253378,-0.5299917621567571,-0.01025691673595383,-0.05963305101436238,0.07145078677399809,0.014487914581891165,0.105172934667833,0.12568970121124026,18455_00153,18455_5536-X13420-Y14174,6850.025,4685.025,3748.050000000001,VPL,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core
204,VPM,7312,12.5664,-0.37220754178269777,-0.3398532254051457,-0.3473941125441304,-0.35103083526896267,0.0972676316626549,-0.6134360276230336,-0.7672377598284507,1.99973,-0.41962501834597815,45264.9,-0.482421626164675,-0.46168544254510524,-0.7017088569501869,-0.25476939125084447,0.03442590908891353,0.21040749952332174,-0.08223976774942098,-0.3224319732471753,-0.2828984532070683,0.011748309342586907,18455_5730_x15780_y13638,18455_5730-X15780-Y13638,7140.000000000001,4392.125,4541.149999999999,PO,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core
205,VPM,3421,12.5664,-0.4051669315335207,-1.253532824571374,-1.2217841899203516,-1.187524753430271,-0.8234452819970383,-1.3354134818959942,-0.7165131259292254,1.99942,-1.2284763450364464,21250.3,-1.05289049983069,-0.8171090997810726,-0.552562973614715,-1.2192229044315883,-0.612672802239089,-0.4864076307782715,-0.7438395014934636,-0.8772285052886181,-1.1099160041297766,-0.4579199754642027,18455_00262,18455_5520-X28550-Y12522,6981.275,4244.2,3216.775,fiber tracts,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core
206,VISp,12684,12.5664,0.3072605007941976,-0.08260816542482338,-0.0865622844591484,-0.08951744439435769,1.313924702197826,1.0244841475346784,0.5571212432092058,1.99984,0.953213865173141,78890.5,-0.4502913164831757,0.6859065670356207,0.5416489157008155,-0.1508580413128709,0.002721920250573231,0.3673650644506839,-0.14206069115325168,0.19743839437654534,0.1326309973708206,-0.2867956487256094,18453_6675_x10576_y3102,18453_6675-X10576-Y3102,8239.1,755.4,2533.475000000001,unknown,VISp,2/3,Cux2-CreERT2;Ai166_374712-18453,18453,CTX_IT
207,OT,3803,12.5664,-1.4013543436377638,-1.0110470685511168,-1.046517949475835,-1.0782588317676838,-1.3457364562985012,-1.1737084848271,-1.1824413553876398,1.99947,-1.298070065575467,23522.1,-0.6388221550568495,-1.2191429699806215,-1.0395557534396374,-0.7152617013562153,-0.7159313285943097,-0.48615670099611247,-0.5531619385041658,-0.5823561762905121,-0.29945496623285733,-0.6034472798408455,18452_4536_x11274_y21067,18452_4536-X11274-Y21067,5553.5,7058.599999999999,3188.850000000001,PAA,OT,,Cux2-CreERT2;Ai166_374707-18452,18452,
208,CP,5037,12.5664,-0.31120929422945537,-0.27969926193108413,-0.29433255032803257,-0.305296365048683,0.19479963407440054,0.2522538814830275,-0.3729938748275032,1.9996,-0.3205029655405941,31200.3,-0.8296950371196885,0.013392750408532971,0.11579296077409915,-0.3520391717002964,-0.030102826963701625,-0.20361962815426268,-0.11594153476936354,0.3745445954266417,0.5935383589891331,0.08614672193363221,17787_00026,17787_5236-X5684-Y12605,6353.825000000003,4334.825,1587.524999999999,VISC,CP,,Plxnd1-CreER;Ai166_351327-17787,17787,CP_SNr
209,CM,8708,12.5664,0.2980474626525557,-0.19583699936226406,-0.18453498285908912,-0.17189836096863406,-0.6137805210014354,0.13637892554498365,0.6282894447894186,1.99977,0.05011170426179199,53873.8,-0.5098660177157804,0.335435001171241,0.024714156085573914,0.6539801554014472,0.06449811985449193,-0.26635536098373164,-0.081082603142928,-0.5520733082770983,-0.6318610072488972,0.03900543770133025,18454_00095,18454_5008-X18126-Y11451,6205.400000000002,4286.975,5610.15,CM,CM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_matrix
210,CP,7893,12.5664,-0.7122495947510596,0.1478979376420438,0.10469357688309558,0.06226518972291944,0.146151624888982,0.6484903943336057,0.2449748595611059,1.99975,0.047324650859024465,48942.5,-0.20236239129341788,0.22113560061409507,0.5064948557765877,0.4983157368762485,-0.054481321325025554,-0.37886613902967187,0.003916197842701279,0.21616531075311057,0.24334032341546685,-0.2003590623609396,18465_00029,18465_4332-X11122-Y8645,5736.6,2709.175,3903.05,CP,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_GPe
211,CP,7120,12.5664,-1.4174138593769816,0.13844712038922946,0.10162818929888129,0.05653228737036319,-0.28892932759346635,-0.361662042076793,-0.3844895977974428,1.99972,-0.24046629359228755,43961.7,-1.1131299092623308,-0.14692640960627235,-0.23784328810475416,0.8835422505518894,-0.6248630882170223,-1.2028121588421747,-0.5276552759201076,-0.29578844565876006,-0.26896561512528383,-0.5397396084133022,18457_00006,18457_3868-X12980-Y11370,5289.025,4078.625000000001,3864.025,CP,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe
212,VAL,11903,12.5664,1.1264891955522431,0.32438692280789655,0.34773447384045086,0.366273659458431,0.7109895115916892,0.16067350719510937,0.06612981339903062,1.99983,0.6317274925619852,73917.2,0.2249194552127463,0.3188472911717385,0.07845995993726008,-0.061397254693380594,-0.013188194875922462,0.2711680095348004,-0.2208647486291532,-0.0870440360231816,-0.2765025827190761,-0.03898569257249052,18454_00075,18454_5718-X14230-Y12608,7091.599999999999,4585.4,4633.324999999999,PO,VAL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core
213,LP,7288,12.5664,-0.44827342312850854,-0.7751108150647249,-0.7796281264337335,-0.7846306580934712,0.46383959332868835,-0.07984530369417464,-0.08570166905781061,1.99973,-0.06736900641288841,45109.7,-0.5161258110447182,-0.09804459792088044,-0.1854160571328421,-0.7329489689954761,-0.6074673891129345,0.42610016568774045,-0.32601125665106134,-0.859531689578324,-0.6261820341991212,-0.8416137443626718,18464_00197,18464_5442-X22289-Y10401,7033.674999999997,3070.5,4159.65,LD,LP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,TH_matrix
214,CP,6366,12.5664,-0.05386098742970603,-0.22364174418366434,-0.20744159673425486,-0.18988870440058295,-0.14605147900293028,-0.9251882196465531,-0.6111820121970714,1.99969,-0.6588415627951009,39406.1,-0.4981850987029697,-0.4165634228434516,-0.391676105220161,-0.13098468266304636,-0.0805624044139023,-0.42820507047627726,0.021154820187454165,0.10538849425981117,0.2651378233342517,0.07128102410040654,18457_00008,18457_3498-X13586-Y11483,4710.875,4109.8,3957.4,CP,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr
215,SSp-m,14233,12.5664,0.04865215501900623,0.9628935201982085,0.9534286297728748,0.9474706860702256,1.0700543570161698,1.1102928470030495,0.8999519617649286,1.99986,1.0736221689111032,88545.1,0.45369077595698337,0.8936152401131676,0.7673682737599391,0.8864625263325419,0.9159776326237501,0.5567480168965433,0.6853286973798449,0.6982095452813734,0.87847115470672,1.0587867330299157,191812_4067_x7961_y6860,191812_4067-X7961-Y6860,5011.05,3129.775,2008.475,SSp-m,SSp-m,5,Plxnd1-CreER;Ai166_380470-191812,191812,CTX_IT
216,OT,2368,12.5664,-1.414752226414616,-0.801971435690454,-0.8391767037999306,-0.874752763735225,-0.5465230523848817,-1.504302415576329,-1.2762192829269394,1.99916,-1.187300123690346,14592.0,-0.7840453317536646,-1.1400121420532834,-1.128596184097455,-0.5913508721331924,-0.6461355787373559,-0.7039232086701996,-0.6316644445181409,-0.27398168515816596,-0.4104892292228727,-0.5851102494439585,18465_00209,18465_2675-X13884-Y18216,3366.850000000001,6516.074999999999,4718.95,OT,OT,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,
217,RE,11974,12.5664,-0.17618176313643708,0.5542428632694282,0.5239717555253276,0.48948080500858365,0.17388075817454493,0.3176011353225408,-0.31029636798234794,1.99983,0.4902581811851879,74502.9,0.479276548163677,0.10797030595655628,0.046276108047990885,-0.0995282167221773,0.03209297817717579,0.3235761738190797,0.06041570405947137,-0.06947271481030123,-0.03508949139806288,-0.07210802457821688,18454_01131,18454_5078-X16334-Y13142,6320.35,4995.3,5201.825,SMT,RE,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_matrix
218,GU,6168,12.5664,-0.644271289518984,-0.23572672539417794,-0.2742980734233684,-0.3083199948134216,0.5386172884112895,0.8535187189475945,0.4583009178591159,1.99968,0.31723296806141743,38218.1,-0.4851720165639918,0.7366395885048329,0.33493025145161626,0.11031790108393472,0.06371847133851254,0.2985807185316185,0.11325145392259449,-0.17544549736385484,-0.6885160543521979,-0.08308215989812082,236174_3529_x13688_y26111,236174_3529-X13688-Y26111,4392.35,3915.225,2978.75,CP,GU,6,Gnb4-IRES2-CreERT2;Ai139-hyg_236174-16124,236174,Car3
219,CP,6327,12.5664,-0.3812122348722294,0.22737959799709478,0.22502991047646215,0.22033113842396326,-0.2143503028359035,-0.8645917654239083,-1.5943090056308182,1.99968,-0.785283576012172,39200.3,0.31296399315199397,-0.36455773955024595,-0.4235560981950005,1.2768975184558902,-0.09000507160942109,-0.7992502275728333,-0.07461333302547409,0.12324155061938541,0.28562772777771,0.2754791206864904,18463_00074,18463_5932-X25452-Y10372,7295.2,4100.075,1906.75,CP,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,CP_GPe
220,CP,2301,12.5664,-0.4701037977512975,-0.9380651191901999,-0.9410632538264515,-0.9429186861643253,-1.6165231008470353,-1.279679214074094,-1.0520716683992606,1.99913,-1.4065609859387331,14242.8,-0.5725078986546805,-1.516504510517427,-1.4898129673829952,-0.9368528155671181,-0.6588338365809228,-0.5871926463836732,-0.6209692802110598,-0.37358980511788614,-0.47240117070670357,-0.4905630729772764,18465_00045,18465_4818-X9008-Y11427,6186.225,3696.95,2959.850000000001,CP,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_others
221,VPM,5064,12.5664,0.6526726724023588,-1.301079914896171,-1.2514660668877746,-1.1998386715907794,-0.9078438649012961,-0.5303884941182628,-0.4220746500997676,1.99961,-0.8954343837171889,31487.5,-1.1300772216096522,-0.8008672664224458,-0.7798247627115529,-1.0359295411548066,-0.5579738931249817,0.29995809292539066,-0.6710539520881225,-0.7113446496697454,-1.1387615815254637,-0.847928852580851,18454_00105,18454_5498-X23480-Y11302,6730.525,4433.5,3980.05,VPM,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core
222,VPM,4636,12.5664,0.4792727676687626,-1.2450242164550103,-1.2027770631563761,-1.1499014450207086,-0.537342869802016,0.1980800505324885,0.4619867731575202,1.99957,-0.8786892730853655,28600.6,-0.5743683491511559,0.8767422075434472,0.0011777895661466708,-0.9615350256635259,-0.00578946519128408,0.37651687903842124,-0.4256296690145388,0.07236402116652299,0.00864538827989254,-0.1447579257403575,17302_00112,17302_4570-X16585-Y38434,7131.2,4042.15,3576.05,VPM,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_321237-17302,17302,TH_core
223,VPM,7672,12.5664,-0.3838878239624876,-0.03415525208876382,-0.052507849007025945,-0.06956284722598452,-0.5714355043616515,-0.5917053857962512,-0.3465946545429693,1.99974,-0.42657413480303186,47556.5,-0.3900638095399475,-0.7759836487428308,-0.5649898263419005,0.2524961332690864,-0.06233670629009848,0.35688628057825433,0.03360357406863088,0.3031319516733534,0.10376775524047636,0.10870207024257567,18454_00127,18454_5895-X23656-Y9317,7161.125,3600.075,3747.45,VPM,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core
224,RSPd,9423,12.5664,0.40962770201980486,-0.48046746364648946,-0.472846128885036,-0.4606924793948238,0.33379625112715594,0.1924974266764005,0.9956302801763454,1.99979,0.0006455421299471011,58528.8,-0.7407962667428368,0.22358547462528255,0.8923524890332946,-0.7018313726401607,0.019527790264054174,0.6177261454876585,0.03879130264443046,-0.004742339308051012,-0.07983619333312217,-0.1802022183099137,18864_6384_x3409_y13059,18864_6384-X3409-Y13059,6982.75,465.025,4861.875,RSPd,RSPd,2/3,Cux2-CreERT2;Ai166_382148-18864,18864,CTX_IT
225,CP,7641,12.5664,-0.5928000929849659,0.39972056489149965,0.3618069107508004,0.3217266437995716,0.04296336739072426,-0.25360051136365286,-1.141714296146642,1.99974,-0.6089765718969314,47361.0,-0.5248604063874219,-0.5046049362191056,-0.6091012974458151,0.18355900563768937,-0.07261456649168954,-0.428683919012537,0.14370105624865315,-0.15014266932280965,0.08020946295000447,0.11134815026335715,18457_00087,18457_4131-X13911-Y13141,5567.65,4603.125,4079.425,GPe,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr
226,VPM,4304,12.5664,-0.7564895233041785,-0.35708843282893404,-0.3831697999937119,-0.41292157964293147,-1.4053072994458027,-0.09902876481004996,-0.12449591175090366,1.99954,-0.6207562643880152,26716.4,-0.8508018113791592,-0.2623886535880833,-0.7023083484801785,-0.5228841244933099,-0.5843998569079082,-0.6049615430976039,-0.6898763978379209,-0.7009484763464956,-0.781855888708131,-0.43073936038483424,18454_01040,18454_5552-X10501-Y10904,7036.15,3715.925,3308.549999999999,fiber tracts,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core
227,VPL,6260,12.5664,0.5938127030155114,-0.15808543694995858,-0.14011415546722297,-0.12158015341069944,-0.13333688074411476,-0.4053154423851159,-1.8323811904255756,1.99968,-0.8375785736080185,38895.8,0.4527980893260466,-0.223214275233238,-0.5490493157108015,0.6513901255731704,0.0019580926170347313,-0.6565435018982679,0.16250576367716194,-0.3655330583839241,-0.08030493396580207,-0.06228336264052065,18454_00166,18454_5582-X24346-Y12497,6825.025,5005.725,3679.1,fiber tracts,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core
228,CP,5098,12.5664,-0.338923173625234,-1.1115886351532192,-1.1129634094979242,-1.1026684176735417,0.11265500130446165,0.4199747867783158,0.5283547433663703,1.99961,-0.3896710788104081,31446.2,-0.6473498302163824,0.32240869159855906,0.9991771495559593,-0.7082334403163362,-0.09347153810352958,0.9125806929201158,-0.06591112128683448,-0.07625569239551383,0.4198519260953535,-0.4507025640971745,17302_00014,17302_2909-X19230-Y16207,4699.0,4063.45,2503.325000000001,SSp-m,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_321237-17302,17302,CP_others
229,VPM,4105,12.5664,-0.3351241162396251,-0.6835269379661765,-0.6713742655520295,-0.6528083645765451,-0.9022024344532513,-0.5823110857579906,-1.0019093531814176,1.99951,-0.7869814470459534,25403.6,-0.6352651421735785,-1.1910007222274748,-1.1148479821146275,-0.5564663160124982,-0.03967347398303645,-0.3168338862008407,-0.06457657346744358,-0.015854563317794085,0.010374956374547904,-0.027412286026424173,18465_00082,18465_5541-X10410-Y12949,7140.125,4123.4,3358.475000000001,VPL,VPM,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,TH_core
230,VISp,11347,12.5664,-0.01672934346476457,0.3977882701380873,0.39682472636840854,0.4048350617577088,0.7415091057370553,0.735629603825888,0.5305116664836436,1.99982,0.4550928791029781,70380.0,-0.35447262245850897,0.6436962744264425,0.2178144910453212,0.13289516071831506,0.9099266385188111,0.9098949772167461,0.7086650241825637,0.7897912463440063,0.9520443450524249,0.9427079674899167,18453_7223_x30215_y5120,18453_7223-X30215-Y5120,9741.85,1398.725,2452.075,VISp,VISp,2/3,Cux2-CreERT2;Ai166_374712-18453,18453,CTX_IT
231,CP,9646,12.5664,-1.1475820952372258,0.22869524368152908,0.18584351249269193,0.14290010297592975,1.2378248913988525,0.056151828035600745,0.7167315016294693,1.99979,0.5760946780289232,59476.9,-0.06579882426230782,0.7634558047445928,1.146787799865226,0.916958829115732,-0.0012730862951392055,0.11029630160762752,0.03795854063140788,0.19369133784126677,0.33542982925119724,-0.12937720543565406,17302_00047,17302_3261-X23296-Y20328,5507.4,2567.925,3381.325,fiber tracts,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_321237-17302,17302,CP_others
232,VPM,3542,12.5664,-1.1888423904852845,-1.0988123175641311,-1.1208571895218786,-1.139002325604077,-0.5344979510866184,-0.43412783111336084,-0.7219423743657112,1.99944,-1.0678005797842232,22008.8,-0.7644455956424215,-0.1937264955032723,-0.5001357426428028,-0.762155646635264,-0.573663887109703,-0.48214730329777306,-0.4715729645857668,-0.4573343748170312,-0.7544897076531422,-0.8105522119194905,18458_00114,18458_5399-X13271-Y12123,6829.425,3895.050000000001,3384.05,VPM,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core
233,CP,10115,12.5664,-1.1475820952372258,0.22869524368152908,0.18584351249269193,0.14290010297592975,1.2378248913988525,0.056151828035600745,0.7167315016294693,1.9998,0.5760946780289232,62680.2,-0.06579882426230782,0.7634558047445928,1.146787799865226,0.916958829115732,-0.0012730862951392055,0.11029630160762752,0.03795854063140788,0.19369133784126677,0.33542982925119724,-0.12937720543565406,18454_00017,18454_3049-X12809-Y9517,3708.1,3780.225,4017.425,fiber tracts,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,CP_GPe
234,LGd,6218,12.5664,1.5006330470260614,-0.5444495922010032,-0.4833839373750996,-0.42010967621094203,0.28941511577543017,-0.47487904365831385,-0.6029329613218287,1.99968,-0.34403794600063176,38680.2,0.03822251543062763,-0.35685916185526584,-0.4671122941253378,-0.5299917621567571,-0.01025691673595383,-0.05963305101436238,0.07145078677399809,0.014487914581891165,0.105172934667833,0.12568970121124026,18463_00018,18463_6177-X22628-Y8698,7811.924999999997,3336.725,3291.075,LGd,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core
